LATEST_STATUS_DATE,Age Ranges,As of Date,Case Status,DATA_AS_OF_DT,DATA_REFRESH_DT,Parameter Sort,Parameter Sort Target,CASES,DEATHS,Measure Toggle,RECOVERIES
18/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,0
25/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,0
22/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,0
16/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,0
16/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,0
16/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,7,0,0,0
15/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,0
01/03/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,0
27/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,11,0,0,0
05/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,13,0,0,0
13/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,14,0,0,0
12/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,15,0,0,0
25/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,15,0,0,0
14/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
16/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
21/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
18/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
10/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
17/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
10/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
27/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
28/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
05/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
07/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
09/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
03/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
19/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
23/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,1
18/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
13/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
25/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
12/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
01/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
18/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
19/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
20/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
16/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
07/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
22/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
15/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
26/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
28/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
04/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
05/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,1
05/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
09/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
10/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
18/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
30/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
11/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
20/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
22/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,1
14/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,1
19/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,1
21/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,1
17/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,1
15/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,1
30/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,7,0,0,1
09/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,1
10/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,1
31/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,9,0,0,1
11/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,10,0,0,1
18/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,10,0,0,1
17/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,15,0,0,1
23/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,16,0,0,1
24/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,19,0,0,1
03/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,19,0,0,1
24/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,19,0,0,1
04/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,21,0,0,1
09/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,29,0,0,1
02/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,2
11/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,2
25/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
30/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
08/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
04/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
21/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
31/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
05/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,2
15/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,2
06/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,2
14/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,2
14/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,2
31/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,2
12/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,2
02/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,2
11/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,2
30/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,2
09/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,2
16/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,2
27/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,2
02/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,2
18/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,2
31/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,2
29/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,7,0,0,2
27/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,9,0,0,2
29/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,10,0,0,2
02/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,11,0,0,2
23/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,25,0,0,2
01/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,31,0,0,2
15/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,3
22/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,3
30/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,3
07/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,3
04/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,3
22/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,3
02/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,3
10/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,3
10/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,3
17/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,3
09/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,3
04/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,3
25/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,3
17/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,3
23/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,3
24/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,3
28/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,7,0,0,3
04/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,7,0,0,3
21/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,3
25/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,9,0,0,3
12/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,13,0,0,3
01/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,14,0,0,3
06/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,20,0,0,3
29/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,31,0,0,3
03/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,50,0,0,3
19/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,4
01/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,4
11/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,4
11/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,4
25/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,4
07/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,4
12/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,4
14/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,4
21/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,4
08/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,4
29/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,4
10/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,4
24/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,4
07/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,4
22/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,4
20/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,4
21/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,4
23/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,4
26/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,4
07/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,4
27/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,4
01/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,4
11/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,4
26/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,5,0,0,4
06/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,4
03/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,4
08/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,9,0,0,4
08/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,52,0,0,4
17/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,55,0,0,4
23/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,78,0,0,4
07/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,5
06/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,5
27/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,5
28/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,5
24/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,5
05/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,5
03/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,5
08/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,5
13/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,5
23/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,5
01/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,5
24/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,0,0,5
03/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,16,0,0,5
06/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,6
28/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,6
06/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,6
08/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,6
18/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,34,0,0,6
11/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,39,0,0,6
10/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,41,0,0,6
16/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,53,0,0,6
10/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,56,0,0,6
24/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,7
18/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,7
26/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,7
05/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,16,0,0,7
01/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,8
08/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,32,0,0,8
04/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,41,0,0,8
25/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,9
20/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,9
15/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,18,0,0,9
06/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,35,0,0,9
08/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,41,0,0,9
30/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,44,0,0,9
02/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,57,0,0,9
13/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,10
03/06/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,10
10/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,16,0,0,10
07/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,20,0,0,10
28/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,49,0,0,10
11/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,73,0,0,10
17/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,11
09/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,15,0,0,12
28/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,19,0,0,12
14/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,21,0,0,12
17/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,16,0,0,18
02/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,29,0,0,18
04/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,34,0,0,19
22/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,19,0,0,20
03/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,36,0,0,20
12/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,38,0,0,21
22/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,103,0,0,22
20/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,24,0,0,24
13/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,15,0,0,28
25/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,1,1,0
13/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,1,1,0
20/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,6,1,1,0
30/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,15,1,1,0
15/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,1,1,1
17/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,45,1,1,1
20/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,58,1,1,1
