"age","date","cum.deaths","daily.deaths","code"
"40-49",2020-08-18,54,1,"CO"
"50-59",2020-08-18,122,0,"CO"
"60-69",2020-08-18,239,0,"CO"
"70-79",2020-08-18,446,0,"CO"
"80+",2020-08-18,1005,2,"CO"
"0-9",2020-08-19,0,0,"CO"
"10-19",2020-08-19,3,0,"CO"
"20-29",2020-08-19,13,0,"CO"
"30-39",2020-08-19,17,0,"CO"
"40-49",2020-08-19,54,0,"CO"
"50-59",2020-08-19,122,0,"CO"
"60-69",2020-08-19,240,1,"CO"
"70-79",2020-08-19,446,0,"CO"
"80+",2020-08-19,1005,0,"CO"
"0-9",2020-08-20,0,0,"CO"
"10-19",2020-08-20,3,0,"CO"
"20-29",2020-08-20,13,0,"CO"
"30-39",2020-08-20,17,0,"CO"
"40-49",2020-08-20,54,0,"CO"
"50-59",2020-08-20,122,0,"CO"
"60-69",2020-08-20,241,1,"CO"
"70-79",2020-08-20,446,0,"CO"
"80+",2020-08-20,1007,2,"CO"
"0-9",2020-08-21,0,0,"CO"
"0-9",2020-08-22,0,0,"CO"
"0-9",2020-08-23,0,0,"CO"
"0-9",2020-08-24,0,0,"CO"
"0-9",2020-08-25,0,0,"CO"
"0-9",2020-08-26,0,0,"CO"
"0-9",2020-08-27,0,0,"CO"
"0-9",2020-08-28,0,0,"CO"
"0-9",2020-08-29,0,0,"CO"
"10-19",2020-08-21,3,0,"CO"
"10-19",2020-08-22,3,0,"CO"
"10-19",2020-08-23,3,0,"CO"
"10-19",2020-08-24,3,0,"CO"
"10-19",2020-08-25,3,0,"CO"
"10-19",2020-08-26,3,0,"CO"
"10-19",2020-08-27,3,0,"CO"
"10-19",2020-08-28,3,0,"CO"
"10-19",2020-08-29,3,0,"CO"
"20-29",2020-08-21,13,0,"CO"
"20-29",2020-08-22,13,0,"CO"
"20-29",2020-08-23,13,0,"CO"
"20-29",2020-08-24,13,0,"CO"
"20-29",2020-08-25,13,0,"CO"
"20-29",2020-08-26,13,0,"CO"
"20-29",2020-08-27,13,0,"CO"
"20-29",2020-08-28,13,0,"CO"
"20-29",2020-08-29,13,0,"CO"
"30-39",2020-08-21,17,0,"CO"
"30-39",2020-08-22,17,0,"CO"
"30-39",2020-08-23,17,0,"CO"
"30-39",2020-08-24,17,0,"CO"
"30-39",2020-08-25,17,0,"CO"
"30-39",2020-08-26,17,0,"CO"
"30-39",2020-08-27,17,0,"CO"
"30-39",2020-08-28,17,0,"CO"
"30-39",2020-08-29,17,0,"CO"
"40-49",2020-08-21,54,0,"CO"
"40-49",2020-08-22,54,0,"CO"
"40-49",2020-08-23,54,0,"CO"
"40-49",2020-08-24,54,0,"CO"
"40-49",2020-08-25,54,0,"CO"
"40-49",2020-08-26,54,0,"CO"
"40-49",2020-08-27,54,0,"CO"
"40-49",2020-08-28,54,1,"CO"
"40-49",2020-08-29,54,1,"CO"
"50-59",2020-08-21,122,0,"CO"
"50-59",2020-08-22,122,0,"CO"
"50-59",2020-08-23,122,1,"CO"
"50-59",2020-08-24,122,1,"CO"
"50-59",2020-08-25,122,1,"CO"
"50-59",2020-08-26,122,1,"CO"
"50-59",2020-08-27,122,1,"CO"
"50-59",2020-08-28,122,1,"CO"
"50-59",2020-08-29,122,1,"CO"
"60-69",2020-08-21,241,0,"CO"
"60-69",2020-08-22,241,1,"CO"
"60-69",2020-08-23,241,1,"CO"
"60-69",2020-08-24,241,1,"CO"
"60-69",2020-08-25,241,1,"CO"
"60-69",2020-08-26,241,1,"CO"
"60-69",2020-08-27,241,1,"CO"
"60-69",2020-08-28,241,1,"CO"
"60-69",2020-08-29,241,1,"CO"
"70-79",2020-08-21,446,0,"CO"
"70-79",2020-08-22,446,0,"CO"
"70-79",2020-08-23,446,1,"CO"
"70-79",2020-08-24,446,1,"CO"
"70-79",2020-08-25,446,1,"CO"
"70-79",2020-08-26,446,1,"CO"
"70-79",2020-08-27,446,1,"CO"
"70-79",2020-08-28,446,1,"CO"
"70-79",2020-08-29,446,1,"CO"
"80+",2020-08-21,1008,1,"CO"
"80+",2020-08-22,1009,1,"CO"
"80+",2020-08-23,1010,1,"CO"
"80+",2020-08-24,1011,1,"CO"
"80+",2020-08-25,1012,2,"CO"
"80+",2020-08-26,1013,2,"CO"
"80+",2020-08-27,1014,2,"CO"
"80+",2020-08-28,1015,2,"CO"
"80+",2020-08-29,1016,2,"CO"
"0-9",2020-08-30,0,0,"CO"
"10-19",2020-08-30,3,0,"CO"
"20-29",2020-08-30,13,0,"CO"
"30-39",2020-08-30,17,0,"CO"
"40-49",2020-08-30,56,0,"CO"
"50-59",2020-08-30,129,0,"CO"
"60-69",2020-08-30,249,0,"CO"
"70-79",2020-08-30,453,0,"CO"
"80+",2020-08-30,1022,1,"CO"
"0-9",2020-08-31,0,0,"CO"
"10-19",2020-08-31,3,0,"CO"
"20-29",2020-08-31,13,0,"CO"
"30-39",2020-08-31,17,0,"CO"
"40-49",2020-08-31,56,0,"CO"
"50-59",2020-08-31,129,0,"CO"
"60-69",2020-08-31,249,0,"CO"
"70-79",2020-08-31,454,1,"CO"
"80+",2020-08-31,1024,2,"CO"
"0-9",2020-09-01,0,0,"CO"
"10-19",2020-09-01,3,0,"CO"
"20-29",2020-09-01,13,0,"CO"
"30-39",2020-09-01,17,0,"CO"
"40-49",2020-09-01,56,0,"CO"
"50-59",2020-09-01,129,0,"CO"
"60-69",2020-09-01,249,0,"CO"
"70-79",2020-09-01,454,0,"CO"
"80+",2020-09-01,1024,0,"CO"
"0-9",2020-09-02,0,0,"CO"
"10-19",2020-09-02,3,0,"CO"
"20-29",2020-09-02,13,0,"CO"
"30-39",2020-09-02,17,0,"CO"
"40-49",2020-09-02,56,0,"CO"
"50-59",2020-09-02,129,0,"CO"
"60-69",2020-09-02,250,1,"CO"
"70-79",2020-09-02,456,2,"CO"
"80+",2020-09-02,1027,3,"CO"
"0-9",2020-09-03,0,0,"CO"
"10-19",2020-09-03,3,0,"CO"
"20-29",2020-09-03,13,0,"CO"
"30-39",2020-09-03,17,0,"CO"
"40-49",2020-09-03,56,0,"CO"
"50-59",2020-09-03,130,1,"CO"
"60-69",2020-09-03,250,0,"CO"
"70-79",2020-09-03,458,2,"CO"
"80+",2020-09-03,1029,2,"CO"
"0-9",2020-09-04,0,0,"CO"
"10-19",2020-09-04,3,0,"CO"
"20-29",2020-09-04,13,0,"CO"
"30-39",2020-09-04,17,0,"CO"
"40-49",2020-09-04,56,0,"CO"
"50-59",2020-09-04,131,1,"CO"
"60-69",2020-09-04,250,0,"CO"
"70-79",2020-09-04,461,3,"CO"
"80+",2020-09-04,1033,4,"CO"
"0-9",2020-09-05,0,0,"CO"
"10-19",2020-09-05,3,0,"CO"
"20-29",2020-09-05,14,1,"CO"
"30-39",2020-09-05,17,0,"CO"
"40-49",2020-09-05,56,0,"CO"
"50-59",2020-09-05,132,1,"CO"
"60-69",2020-09-05,250,0,"CO"
"70-79",2020-09-05,462,1,"CO"
"80+",2020-09-05,1037,4,"CO"
"0-9",2020-09-06,0,0,"CO"
"10-19",2020-09-06,3,0,"CO"
"20-29",2020-09-06,15,1,"CO"
"30-39",2020-09-06,17,0,"CO"
"40-49",2020-09-06,56,0,"CO"
"50-59",2020-09-06,132,0,"CO"
"60-69",2020-09-06,250,0,"CO"
"70-79",2020-09-06,462,0,"CO"
"80+",2020-09-06,1037,0,"CO"
"0-9",2020-09-07,0,0,"CO"
"10-19",2020-09-07,3,0,"CO"
"20-29",2020-09-07,15,0,"CO"
"30-39",2020-09-07,17,0,"CO"
"40-49",2020-09-07,56,0,"CO"
"50-59",2020-09-07,132,0,"CO"
"60-69",2020-09-07,250,0,"CO"
"70-79",2020-09-07,462,0,"CO"
"80+",2020-09-07,1038,1,"CO"
"0-9",2020-09-08,0,0,"CO"
"10-19",2020-09-08,3,0,"CO"
"20-29",2020-09-08,15,0,"CO"
"30-39",2020-09-08,17,0,"CO"
"40-49",2020-09-08,56,0,"CO"
"50-59",2020-09-08,132,0,"CO"
"60-69",2020-09-08,250,0,"CO"
"70-79",2020-09-08,462,0,"CO"
"80+",2020-09-08,1038,0,"CO"
"0-9",2020-09-09,0,0,"CO"
"10-19",2020-09-09,3,0,"CO"
"20-29",2020-09-09,15,0,"CO"
"30-39",2020-09-09,17,0,"CO"
"40-49",2020-09-09,56,0,"CO"
"50-59",2020-09-09,133,1,"CO"
"60-69",2020-09-09,250,0,"CO"
"70-79",2020-09-09,462,0,"CO"
"80+",2020-09-09,1040,2,"CO"
"0-9",2020-09-10,0,0,"CO"
"10-19",2020-09-10,3,0,"CO"
"20-29",2020-09-10,15,0,"CO"
"30-39",2020-09-10,17,0,"CO"
"40-49",2020-09-10,56,0,"CO"
"50-59",2020-09-10,133,0,"CO"
"60-69",2020-09-10,250,0,"CO"
"70-79",2020-09-10,462,0,"CO"
"80+",2020-09-10,1043,3,"CO"
