"date","age","code","cum.deaths","daily.deaths"
2020-08-09,"60-69","WI",166,0
2020-08-09,"70-79","WI",259,0
2020-08-09,"80-89","WI",262,1
2020-08-09,"90+","WI",188,0
2020-08-10,"0-9","WI",0,0
2020-08-10,"10-19","WI",0,0
2020-08-10,"20-29","WI",8,0
2020-08-10,"30-39","WI",10,0
2020-08-10,"40-49","WI",32,0
2020-08-10,"50-59","WI",70,0
2020-08-10,"60-69","WI",166,0
2020-08-10,"70-79","WI",259,0
2020-08-10,"80-89","WI",263,1
2020-08-10,"90+","WI",188,0
2020-08-11,"0-9","WI",0,0
2020-08-11,"10-19","WI",0,0
2020-08-11,"20-29","WI",8,0
2020-08-11,"30-39","WI",10,0
2020-08-11,"40-49","WI",32,0
2020-08-11,"50-59","WI",71,1
2020-08-11,"60-69","WI",166,0
2020-08-11,"70-79","WI",261,2
2020-08-11,"80-89","WI",268,5
2020-08-11,"90+","WI",190,2
2020-08-12,"0-9","WI",0,0
2020-08-12,"10-19","WI",0,0
2020-08-12,"20-29","WI",8,0
2020-08-12,"30-39","WI",10,0
2020-08-12,"40-49","WI",32,0
2020-08-12,"50-59","WI",71,0
2020-08-12,"60-69","WI",167,1
2020-08-12,"70-79","WI",263,2
2020-08-12,"80-89","WI",269,1
2020-08-12,"90+","WI",191,1
2020-08-13,"0-9","WI",0,0
2020-08-13,"10-19","WI",0,0
2020-08-13,"20-29","WI",8,0
2020-08-13,"30-39","WI",10,0
2020-08-13,"40-49","WI",32,0
2020-08-13,"50-59","WI",71,0
2020-08-13,"60-69","WI",167,0
2020-08-13,"70-79","WI",267,4
2020-08-13,"80-89","WI",272,3
2020-08-13,"90+","WI",191,0
2020-08-14,"0-9","WI",0,0
2020-08-14,"10-19","WI",0,0
2020-08-14,"20-29","WI",8,0
2020-08-14,"30-39","WI",10,0
2020-08-14,"40-49","WI",32,0
2020-08-14,"50-59","WI",71,0
2020-08-14,"60-69","WI",167,0
2020-08-14,"70-79","WI",269,2
2020-08-14,"80-89","WI",276,4
2020-08-14,"90+","WI",192,1
2020-08-15,"0-9","WI",0,0
2020-08-15,"10-19","WI",0,0
2020-08-15,"20-29","WI",8,0
2020-08-15,"30-39","WI",10,0
2020-08-15,"40-49","WI",32,0
2020-08-15,"50-59","WI",72,1
2020-08-15,"60-69","WI",167,0
2020-08-15,"70-79","WI",274,5
2020-08-15,"80-89","WI",279,3
2020-08-15,"90+","WI",196,4
2020-08-16,"0-9","WI",0,0
2020-08-16,"10-19","WI",0,0
2020-08-16,"20-29","WI",8,0
2020-08-16,"30-39","WI",10,0
2020-08-16,"40-49","WI",32,0
2020-08-16,"50-59","WI",72,0
2020-08-16,"60-69","WI",168,1
2020-08-16,"70-79","WI",274,0
2020-08-16,"80-89","WI",279,0
2020-08-16,"90+","WI",196,0
2020-08-17,"0-9","WI",0,0
2020-08-17,"10-19","WI",0,0
2020-08-17,"20-29","WI",8,0
2020-08-17,"30-39","WI",10,0
2020-08-17,"40-49","WI",32,0
2020-08-17,"50-59","WI",72,0
2020-08-17,"60-69","WI",168,0
2020-08-17,"70-79","WI",274,0
2020-08-17,"80-89","WI",279,0
2020-08-17,"90+","WI",196,0
2020-08-18,"0-9","WI",0,0
2020-08-18,"10-19","WI",0,0
2020-08-18,"20-29","WI",8,0
2020-08-18,"30-39","WI",12,2
2020-08-18,"40-49","WI",32,0
2020-08-18,"50-59","WI",73,1
2020-08-18,"60-69","WI",168,0
2020-08-18,"70-79","WI",277,3
2020-08-18,"80-89","WI",284,5
2020-08-18,"90+","WI",198,2
2020-08-19,"0-9","WI",0,0
2020-08-19,"10-19","WI",0,0
2020-08-19,"20-29","WI",8,0
2020-08-19,"30-39","WI",12,0
2020-08-19,"40-49","WI",32,0
2020-08-19,"50-59","WI",75,2
2020-08-19,"60-69","WI",168,0
2020-08-19,"70-79","WI",278,1
2020-08-19,"80-89","WI",289,5
2020-08-19,"90+","WI",198,0
2020-08-20,"0-9","WI",0,0
2020-08-20,"10-19","WI",0,0
2020-08-20,"20-29","WI",8,0
2020-08-20,"30-39","WI",12,0
2020-08-20,"40-49","WI",33,1
2020-08-20,"50-59","WI",75,0
2020-08-20,"60-69","WI",169,1
2020-08-20,"70-79","WI",279,1
2020-08-20,"80-89","WI",293,4
2020-08-20,"90+","WI",198,0
2020-08-21,"0-9","WI",0,0
2020-08-21,"10-19","WI",0,0
2020-08-21,"20-29","WI",8,0
2020-08-21,"30-39","WI",12,0
2020-08-21,"40-49","WI",33,0
2020-08-21,"50-59","WI",75,0
2020-08-21,"60-69","WI",169,0
2020-08-21,"70-79","WI",280,1
2020-08-21,"80-89","WI",293,0
2020-08-21,"90+","WI",198,0
2020-08-22,"0-9","WI",0,0
2020-08-22,"10-19","WI",0,0
2020-08-22,"20-29","WI",8,0
2020-08-22,"30-39","WI",12,0
2020-08-22,"40-49","WI",33,0
2020-08-22,"50-59","WI",76,1
2020-08-22,"60-69","WI",172,3
2020-08-22,"70-79","WI",282,2
2020-08-22,"80-89","WI",299,6
2020-08-22,"90+","WI",199,1
2020-08-23,"0-9","WI",0,0
2020-08-23,"10-19","WI",0,0
2020-08-23,"20-29","WI",8,0
2020-08-23,"30-39","WI",12,0
2020-08-23,"40-49","WI",33,0
2020-08-23,"50-59","WI",76,0
2020-08-23,"60-69","WI",172,0
2020-08-23,"70-79","WI",282,0
2020-08-23,"80-89","WI",299,0
2020-08-23,"90+","WI",199,0
2020-08-24,"0-9","WI",0,0
2020-08-24,"10-19","WI",0,0
2020-08-24,"20-29","WI",8,0
2020-08-24,"30-39","WI",12,0
2020-08-24,"40-49","WI",33,0
2020-08-24,"50-59","WI",76,0
2020-08-24,"60-69","WI",172,0
2020-08-24,"70-79","WI",282,0
2020-08-24,"80-89","WI",299,0
2020-08-24,"90+","WI",199,0
2020-08-25,"0-9","WI",0,0
2020-08-25,"10-19","WI",0,0
2020-08-25,"20-29","WI",8,0
2020-08-25,"30-39","WI",12,0
2020-08-25,"40-49","WI",33,0
2020-08-25,"50-59","WI",76,0
2020-08-25,"60-69","WI",175,3
2020-08-25,"70-79","WI",284,2
2020-08-25,"80-89","WI",305,6
2020-08-25,"90+","WI",201,2
2020-08-26,"0-9","WI",0,0
2020-08-26,"10-19","WI",0,0
2020-08-26,"20-29","WI",8,0
2020-08-26,"30-39","WI",12,0
2020-08-26,"40-49","WI",33,0
2020-08-26,"50-59","WI",79,3
2020-08-26,"60-69","WI",177,2
2020-08-26,"70-79","WI",284,0
2020-08-26,"80-89","WI",305,0
2020-08-26,"90+","WI",202,1
2020-08-27,"0-9","WI",0,0
2020-08-27,"10-19","WI",0,0
2020-08-27,"20-29","WI",8,0
2020-08-27,"30-39","WI",12,0
2020-08-27,"40-49","WI",33,0
2020-08-27,"50-59","WI",79,0
2020-08-27,"60-69","WI",178,1
2020-08-27,"70-79","WI",286,2
2020-08-27,"80-89","WI",310,5
2020-08-27,"90+","WI",205,3
2020-08-28,"0-9","WI",0,0
2020-08-28,"10-19","WI",0,0
2020-08-28,"20-29","WI",8,0
2020-08-28,"30-39","WI",12,0
2020-08-28,"40-49","WI",33,0
2020-08-28,"50-59","WI",79,0
2020-08-28,"60-69","WI",179,1
2020-08-28,"70-79","WI",286,0
2020-08-28,"80-89","WI",311,1
2020-08-28,"90+","WI",205,0
2020-08-29,"0-9","WI",0,0
2020-08-29,"10-19","WI",0,0
2020-08-29,"20-29","WI",8,0
2020-08-29,"30-39","WI",12,0
2020-08-29,"40-49","WI",33,0
2020-08-29,"50-59","WI",80,1
2020-08-29,"60-69","WI",181,2
2020-08-29,"70-79","WI",286,0
2020-08-29,"80-89","WI",314,3
2020-08-29,"90+","WI",205,0
2020-08-30,"0-9","WI",0,0
2020-08-30,"10-19","WI",0,0
2020-08-30,"20-29","WI",8,0
2020-08-30,"30-39","WI",12,0
2020-08-30,"40-49","WI",33,0
2020-08-30,"50-59","WI",80,0
2020-08-30,"60-69","WI",182,1
2020-08-30,"70-79","WI",287,1
2020-08-30,"80-89","WI",314,0
2020-08-30,"90+","WI",205,0
2020-08-31,"0-9","WI",0,0
2020-08-31,"10-19","WI",0,0
2020-08-31,"20-29","WI",8,0
2020-08-31,"30-39","WI",12,0
2020-08-31,"40-49","WI",33,0
2020-08-31,"50-59","WI",80,0
2020-08-31,"60-69","WI",182,0
2020-08-31,"70-79","WI",287,0
2020-08-31,"80-89","WI",314,0
2020-08-31,"90+","WI",205,0
2020-09-01,"0-9","WI",0,0
2020-09-01,"10-19","WI",0,0
2020-09-01,"20-29","WI",8,0
2020-09-01,"30-39","WI",12,0
2020-09-01,"40-49","WI",33,0
2020-09-01,"50-59","WI",80,0
2020-09-01,"60-69","WI",184,2
2020-09-01,"70-79","WI",291,4
2020-09-01,"80-89","WI",317,3
2020-09-01,"90+","WI",205,0
2020-09-02,"0-9","WI",0,0
2020-09-02,"10-19","WI",0,0
2020-09-02,"20-29","WI",8,0
2020-09-02,"30-39","WI",13,1
2020-09-02,"40-49","WI",33,0
2020-09-02,"50-59","WI",81,1
2020-09-02,"60-69","WI",187,3
2020-09-02,"70-79","WI",293,2
2020-09-02,"80-89","WI",320,3
2020-09-02,"90+","WI",207,2
2020-09-03,"0-9","WI",0,0
2020-09-03,"10-19","WI",0,0
2020-09-03,"20-29","WI",8,0
2020-09-03,"30-39","WI",13,0
2020-09-03,"40-49","WI",33,0
2020-09-03,"50-59","WI",82,1
2020-09-03,"60-69","WI",187,0
2020-09-03,"70-79","WI",293,0
2020-09-03,"80-89","WI",322,2
2020-09-03,"90+","WI",208,1
2020-09-04,"0-9","WI",0,0
2020-09-04,"10-19","WI",0,0
2020-09-04,"20-29","WI",8,0
2020-09-04,"30-39","WI",14,1
2020-09-04,"40-49","WI",33,0
2020-09-04,"50-59","WI",82,0
2020-09-04,"60-69","WI",187,0
2020-09-04,"70-79","WI",296,3
2020-09-04,"80-89","WI",324,2
2020-09-04,"90+","WI",209,1
