"code","age","cum.deaths","daily.deaths","date","loc_label","index_days_month"
"CA","0-17",0,0,2020-06-04,"California","04"
"CA","18-49",269,4,2020-06-04,"California","04"
"CA","50-64",718,10,2020-06-04,"California","04"
"CA","65+",3498,5,2020-06-04,"California","04"
"CA","0-17",0,0,2020-06-05,"California","05"
"CA","18-49",274,5,2020-06-05,"California","05"
"CA","50-64",729,11,2020-06-05,"California","05"
"CA","65+",3556,58,2020-06-05,"California","05"
"CA","0-17",0,0,2020-06-06,"California","06"
"CA","18-49",278,4,2020-06-06,"California","06"
"CA","50-64",740,11,2020-06-06,"California","06"
"CA","65+",3608,52,2020-06-06,"California","06"
"CA","0-17",0,0,2020-06-07,"California","07"
"CA","18-49",279,1,2020-06-07,"California","07"
"CA","50-64",744,4,2020-06-07,"California","07"
"CA","65+",3629,21,2020-06-07,"California","07"
"CA","0-17",0,0,2020-06-08,"California","08"
"CA","18-49",282,3,2020-06-08,"California","08"
"CA","50-64",752,8,2020-06-08,"California","08"
"CA","65+",3664,35,2020-06-08,"California","08"
"CA","0-17",0,0,2020-06-09,"California","09"
"CA","18-49",287,5,2020-06-09,"California","09"
"CA","50-64",764,12,2020-06-09,"California","09"
"CA","65+",3725,61,2020-06-09,"California","09"
"CA","0-17",0,0,2020-06-10,"California","10"
"CA","18-49",293,6,2020-06-10,"California","10"
"CA","50-64",781,17,2020-06-10,"California","10"
"CA","65+",3807,82,2020-06-10,"California","10"
"CA","0-17",0,0,2020-06-11,"California","11"
"CA","18-49",297,4,2020-06-11,"California","11"
"CA","50-64",791,10,2020-06-11,"California","11"
"CA","65+",3856,49,2020-06-11,"California","11"
"CA","0-17",0,0,2020-06-12,"California","12"
"CA","18-49",299,2,2020-06-12,"California","12"
"CA","50-64",798,7,2020-06-12,"California","12"
"CA","65+",3891,35,2020-06-12,"California","12"
"CA","0-17",0,0,2020-06-13,"California","13"
"CA","18-49",304,5,2020-06-13,"California","13"
"CA","50-64",810,12,2020-06-13,"California","13"
"CA","65+",3949,58,2020-06-13,"California","13"
"CA","0-17",0,0,2020-06-14,"California","14"
"CA","18-49",305,1,2020-06-14,"California","14"
"CA","50-64",814,4,2020-06-14,"California","14"
"CA","65+",3969,20,2020-06-14,"California","14"
"CA","0-17",0,0,2020-06-15,"California","15"
"CA","18-49",307,2,2020-06-15,"California","15"
"CA","50-64",819,5,2020-06-15,"California","15"
"CA","65+",3994,25,2020-06-15,"California","15"
"CA","0-17",0,0,2020-06-16,"California","16"
"CA","18-49",312,5,2020-06-16,"California","16"
"CA","50-64",833,14,2020-06-16,"California","16"
"CA","65+",4062,68,2020-06-16,"California","16"
"CA","0-17",0,0,2020-06-17,"California","17"
"CA","18-49",317,5,2020-06-17,"California","17"
"CA","50-64",846,13,2020-06-17,"California","17"
"CA","65+",4126,64,2020-06-17,"California","17"
"CA","0-17",0,0,2020-06-18,"California","18"
"CA","18-49",322,5,2020-06-18,"California","18"
"CA","50-64",858,12,2020-06-18,"California","18"
"CA","65+",4181,55,2020-06-18,"California","18"
"CA","0-17",0,0,2020-06-19,"California","19"
"CA","18-49",325,3,2020-06-19,"California","19"
"CA","50-64",868,10,2020-06-19,"California","19"
"CA","65+",4231,50,2020-06-19,"California","19"
"CA","0-17",0,0,2020-06-20,"California","20"
"CA","18-49",330,5,2020-06-20,"California","20"
"CA","50-64",879,11,2020-06-20,"California","20"
"CA","65+",4286,55,2020-06-20,"California","20"
"CA","0-17",0,0,2020-06-21,"California","21"
"CA","18-49",331,1,2020-06-21,"California","21"
"CA","50-64",882,3,2020-06-21,"California","21"
"CA","65+",4302,16,2020-06-21,"California","21"
"CA","0-17",0,0,2020-06-22,"California","22"
"CA","18-49",335,4,2020-06-22,"California","22"
"CA","50-64",893,11,2020-06-22,"California","22"
"CA","65+",4352,50,2020-06-22,"California","22"
"CA","0-17",0,0,2020-06-23,"California","23"
"CA","18-49",338,3,2020-06-23,"California","23"
"CA","50-64",901,8,2020-06-23,"California","23"
"CA","65+",4393,41,2020-06-23,"California","23"
"CA","0-17",0,0,2020-06-24,"California","24"
"CA","18-49",344,6,2020-06-24,"California","24"
"CA","50-64",917,16,2020-06-24,"California","24"
"CA","65+",4472,79,2020-06-24,"California","24"
"CA","0-17",0,0,2020-06-25,"California","25"
"CA","18-49",349,5,2020-06-25,"California","25"
"CA","50-64",930,13,2020-06-25,"California","25"
"CA","65+",4533,61,2020-06-25,"California","25"
"CA","0-17",0,0,2020-06-26,"California","26"
"CA","18-49",352,3,2020-06-26,"California","26"
"CA","50-64",940,10,2020-06-26,"California","26"
"CA","65+",4580,47,2020-06-26,"California","26"
"CA","0-17",0,0,2020-06-27,"California","27"
"CA","18-49",354,2,2020-06-27,"California","27"
"CA","50-64",945,5,2020-06-27,"California","27"
"CA","65+",4606,26,2020-06-27,"California","27"
"CA","0-17",0,0,2020-06-28,"California","28"
"CA","18-49",356,2,2020-06-28,"California","28"
"CA","50-64",1009,64,2020-06-28,"California","28"
"CA","65+",4630,24,2020-06-28,"California","28"
"CA","0-17",0,0,2020-06-29,"California","29"
"CA","18-49",359,3,2020-06-29,"California","29"
"CA","50-64",1017,8,2020-06-29,"California","29"
"CA","65+",4664,34,2020-06-29,"California","29"
"CA","0-17",0,0,2020-06-30,"California","30"
"CA","18-49",365,6,2020-06-30,"California","30"
"CA","50-64",1035,18,2020-06-30,"California","30"
"CA","65+",4750,86,2020-06-30,"California","30"
"CA","0-17",0,0,2020-07-01,"California","01"
"CA","18-49",370,5,2020-07-01,"California","01"
"CA","50-64",1048,13,2020-07-01,"California","01"
"CA","65+",4807,57,2020-07-01,"California","01"
"CA","0-17",0,0,2020-07-02,"California","02"
"CA","18-49",376,6,2020-07-02,"California","02"
"CA","50-64",1065,17,2020-07-02,"California","02"
"CA","65+",4861,54,2020-07-02,"California","02"
"CA","0-17",0,0,2020-07-03,"California","03"
"CA","18-49",379,3,2020-07-03,"California","03"
"CA","50-64",1073,8,2020-07-03,"California","03"
"CA","65+",4861,0,2020-07-03,"California","03"
"CA","0-17",0,0,2020-07-04,"California","04"
"CA","18-49",380,1,2020-07-04,"California","04"
"CA","50-64",1076,3,2020-07-04,"California","04"
"CA","65+",4875,14,2020-07-04,"California","04"
"CA","0-17",0,0,2020-07-05,"California","05"
"CA","18-49",380,0,2020-07-05,"California","05"
"CA","50-64",1077,1,2020-07-05,"California","05"
"CA","65+",4879,4,2020-07-05,"California","05"
"CA","0-17",0,0,2020-07-06,"California","06"
"CA","18-49",387,7,2020-07-06,"California","06"
"CA","50-64",1096,19,2020-07-06,"California","06"
"CA","65+",4965,86,2020-07-06,"California","06"
"CA","0-17",0,0,2020-07-07,"California","07"
"CA","18-49",394,7,2020-07-07,"California","07"
"CA","50-64",1116,20,2020-07-07,"California","07"
"CA","65+",5053,88,2020-07-07,"California","07"
"CA","0-17",0,0,2020-07-08,"California","08"
"CA","18-49",403,9,2020-07-08,"California","08"
"CA","50-64",1141,25,2020-07-08,"California","08"
"CA","65+",5167,114,2020-07-08,"California","08"
"CA","0-17",0,0,2020-07-09,"California","09"
"CA","18-49",411,8,2020-07-09,"California","09"
"CA","50-64",1165,24,2020-07-09,"California","09"
"CA","65+",5275,108,2020-07-09,"California","09"
"CA","0-17",0,0,2020-07-10,"California","10"
"CA","18-49",486,75,2020-07-10,"California","10"
"CA","50-64",1181,16,2020-07-10,"California","10"
"CA","65+",5348,73,2020-07-10,"California","10"
"CA","0-17",0,0,2020-07-11,"California","11"
"CA","18-49",491,5,2020-07-11,"California","11"
"CA","50-64",1193,12,2020-07-11,"California","11"
"CA","65+",5403,55,2020-07-11,"California","11"
"CA","0-17",0,0,2020-07-12,"California","12"
"CA","18-49",493,2,2020-07-12,"California","12"
"CA","50-64",1197,4,2020-07-12,"California","12"
"CA","65+",5421,18,2020-07-12,"California","12"
"CA","0-17",0,0,2020-07-13,"California","13"
"CA","18-49",496,3,2020-07-13,"California","13"
"CA","50-64",1205,8,2020-07-13,"California","13"
"CA","65+",5457,36,2020-07-13,"California","13"
"CA","0-17",0,0,2020-07-14,"California","14"
"CA","18-49",506,10,2020-07-14,"California","14"
"CA","50-64",1229,24,2020-07-14,"California","14"
"CA","65+",5565,108,2020-07-14,"California","14"
"CA","0-17",0,0,2020-07-15,"California","15"
"CA","18-49",514,8,2020-07-15,"California","15"
"CA","50-64",1249,20,2020-07-15,"California","15"
"CA","65+",5656,91,2020-07-15,"California","15"
"CA","0-17",0,0,2020-07-16,"California","16"
"CA","18-49",523,9,2020-07-16,"California","16"
"CA","50-64",1271,22,2020-07-16,"California","16"
"CA","65+",5681,25,2020-07-16,"California","16"
"CA","0-17",0,0,2020-07-17,"California","17"
"CA","18-49",532,9,2020-07-17,"California","17"
"CA","50-64",1291,20,2020-07-17,"California","17"
"CA","65+",5772,91,2020-07-17,"California","17"
"CA","0-17",0,0,2020-07-18,"California","18"
"CA","18-49",538,6,2020-07-18,"California","18"
"CA","50-64",1306,15,2020-07-18,"California","18"
"CA","65+",5841,69,2020-07-18,"California","18"
"CA","0-17",0,0,2020-07-19,"California","19"
"CA","18-49",539,1,2020-07-19,"California","19"
"CA","50-64",1308,2,2020-07-19,"California","19"
"CA","65+",5847,6,2020-07-19,"California","19"
"CA","0-17",0,0,2020-07-20,"California","20"
"CA","18-49",543,4,2020-07-20,"California","20"
"CA","50-64",1318,10,2020-07-20,"California","20"
"CA","65+",5894,47,2020-07-20,"California","20"
"CA","0-17",0,0,2020-07-21,"California","21"
"CA","18-49",551,8,2020-07-21,"California","21"
"CA","50-64",1338,20,2020-07-21,"California","21"
"CA","65+",5981,87,2020-07-21,"California","21"
"CA","0-17",0,0,2020-07-22,"California","22"
"CA","18-49",562,11,2020-07-22,"California","22"
"CA","50-64",1365,27,2020-07-22,"California","22"
"CA","65+",6101,120,2020-07-22,"California","22"
"CA","0-17",0,0,2020-07-23,"California","23"
"CA","18-49",573,11,2020-07-23,"California","23"
"CA","50-64",1392,27,2020-07-23,"California","23"
"CA","65+",6221,120,2020-07-23,"California","23"
"CA","0-17",0,0,2020-07-24,"California","24"
"CA","18-49",584,11,2020-07-24,"California","24"
"CA","50-64",1417,25,2020-07-24,"California","24"
"CA","65+",6336,115,2020-07-24,"California","24"
"CA","0-17",0,0,2020-07-25,"California","25"
"CA","18-49",589,5,2020-07-25,"California","25"
"CA","50-64",1436,19,2020-07-25,"California","25"
"CA","65+",6396,60,2020-07-25,"California","25"
"CA","0-17",0,0,2020-07-26,"California","26"
"CA","18-49",591,2,2020-07-26,"California","26"
"CA","50-64",1436,0,2020-07-26,"California","26"
"CA","65+",6418,22,2020-07-26,"California","26"
"CA","0-17",0,0,2020-07-27,"California","27"
"CA","18-49",596,5,2020-07-27,"California","27"
"CA","50-64",1448,12,2020-07-27,"California","27"
"CA","65+",6474,56,2020-07-27,"California","27"
"CA","0-17",0,0,2020-07-28,"California","28"
"CA","18-49",610,14,2020-07-28,"California","28"
"CA","50-64",1569,121,2020-07-28,"California","28"
"CA","65+",6536,62,2020-07-28,"California","28"
"CA","0-17",0,0,2020-07-29,"California","29"
"CA","18-49",620,10,2020-07-29,"California","29"
"CA","50-64",1593,24,2020-07-29,"California","29"
"CA","65+",6630,94,2020-07-29,"California","29"
"CA","0-17",0,0,2020-07-30,"California","30"
"CA","18-49",630,10,2020-07-30,"California","30"
"CA","50-64",1617,24,2020-07-30,"California","30"
"CA","65+",6724,94,2020-07-30,"California","30"
"CA","0-17",0,0,2020-07-31,"California","31"
"CA","18-49",640,10,2020-07-31,"California","31"
"CA","50-64",1641,25,2020-07-31,"California","31"
"CA","65+",6818,94,2020-07-31,"California","31"
"CA","0-17",0,0,2020-08-01,"California","01"
"CA","18-49",650,10,2020-08-01,"California","01"
"CA","50-64",1665,25,2020-08-01,"California","01"
"CA","65+",6912,94,2020-08-01,"California","01"
"CA","0-17",0,0,2020-08-02,"California","02"
"CA","18-49",660,10,2020-08-02,"California","02"
"CA","50-64",1689,25,2020-08-02,"California","02"
"CA","65+",7006,94,2020-08-02,"California","02"
"CA","0-17",0,0,2020-08-03,"California","03"
"CA","18-49",670,11,2020-08-03,"California","03"
"CA","50-64",1713,25,2020-08-03,"California","03"
"CA","65+",7100,94,2020-08-03,"California","03"
"CA","0-17",0,0,2020-08-04,"California","04"
"CA","18-49",680,11,2020-08-04,"California","04"
"CA","50-64",1737,25,2020-08-04,"California","04"
"CA","65+",7194,94,2020-08-04,"California","04"
"CA","0-17",0,0,2020-08-05,"California","05"
"CA","18-49",690,11,2020-08-05,"California","05"
"CA","50-64",1761,25,2020-08-05,"California","05"
"CA","65+",7288,95,2020-08-05,"California","05"
"CA","0-17",0,0,2020-08-06,"California","06"
"CA","18-49",700,11,2020-08-06,"California","06"
"CA","50-64",1785,25,2020-08-06,"California","06"
"CA","65+",7382,95,2020-08-06,"California","06"
"CA","0-17",0,0,2020-08-07,"California","07"
"CA","18-49",710,11,2020-08-07,"California","07"
"CA","50-64",1809,25,2020-08-07,"California","07"
"CA","65+",7476,95,2020-08-07,"California","07"
"CA","0-17",0,0,2020-08-08,"California","08"
"CA","18-49",720,11,2020-08-08,"California","08"
"CA","50-64",1833,25,2020-08-08,"California","08"
"CA","65+",7570,95,2020-08-08,"California","08"
"CA","0-17",0,0,2020-08-09,"California","09"
"CA","18-49",730,11,2020-08-09,"California","09"
"CA","50-64",1857,25,2020-08-09,"California","09"
"CA","65+",7664,95,2020-08-09,"California","09"
"CA","0-17",0,0,2020-08-10,"California","10"
"CA","18-49",740,11,2020-08-10,"California","10"
"CA","50-64",1881,25,2020-08-10,"California","10"
"CA","65+",7758,95,2020-08-10,"California","10"
"CA","0-17",0,1,2020-08-11,"California","11"
"CA","18-49",750,11,2020-08-11,"California","11"
"CA","50-64",1905,25,2020-08-11,"California","11"
"CA","65+",7852,95,2020-08-11,"California","11"
"CA","0-17",1,0,2020-08-12,"California","12"
"CA","18-49",769,10,2020-08-12,"California","12"
"CA","50-64",1941,24,2020-08-12,"California","12"
"CA","65+",7953,94,2020-08-12,"California","12"
"CA","0-17",1,0,2020-08-13,"California","13"
"CA","18-49",783,14,2020-08-13,"California","13"
"CA","50-64",1974,33,2020-08-13,"California","13"
"CA","65+",8071,118,2020-08-13,"California","13"
"CA","0-17",1,0,2020-08-14,"California","14"
"CA","18-49",789,6,2020-08-14,"California","14"
"CA","50-64",2010,36,2020-08-14,"California","14"
"CA","65+",8189,118,2020-08-14,"California","14"
"CA","0-17",1,0,2020-08-15,"California","15"
"CA","18-49",800,11,2020-08-15,"California","15"
"CA","50-64",2039,29,2020-08-15,"California","15"
"CA","65+",8259,70,2020-08-15,"California","15"
"CA","0-17",1,0,2020-08-16,"California","16"
"CA","18-49",800,0,2020-08-16,"California","16"
"CA","50-64",2041,2,2020-08-16,"California","16"
"CA","65+",8268,9,2020-08-16,"California","16"
"CA","0-17",1,0,2020-08-17,"California","17"
"CA","18-49",806,6,2020-08-17,"California","17"
"CA","50-64",2062,22,2020-08-17,"California","17"
"CA","65+",8334,67,2020-08-17,"California","17"
"CA","0-17",1,0,2020-08-18,"California","18"
"CA","18-49",812,6,2020-08-18,"California","18"
"CA","50-64",2084,21,2020-08-18,"California","18"
"CA","65+",8401,66,2020-08-18,"California","18"
"CA","0-17",1,0,2020-08-19,"California","19"
"CA","18-49",823,12,2020-08-19,"California","19"
"CA","50-64",2112,28,2020-08-19,"California","19"
"CA","65+",8507,106,2020-08-19,"California","19"
"CA","0-17",1,1,2020-08-20,"California","20"
"CA","18-49",834,12,2020-08-20,"California","20"
"CA","50-64",2140,29,2020-08-20,"California","20"
"CA","65+",8613,107,2020-08-20,"California","20"
"CA","0-17",2,0,2020-08-21,"California","21"
"CA","18-49",847,11,2020-08-21,"California","21"
"CA","50-64",2169,28,2020-08-21,"California","21"
"CA","65+",8720,106,2020-08-21,"California","21"
"CA","0-17",2,0,2020-08-22,"California","22"
"CA","18-49",866,19,2020-08-22,"California","22"
"CA","50-64",2204,35,2020-08-22,"California","22"
"CA","65+",8870,150,2020-08-22,"California","22"
"CA","0-17",2,0,2020-08-23,"California","23"
"CA","18-49",868,2,2020-08-23,"California","23"
"CA","50-64",2209,5,2020-08-23,"California","23"
"CA","65+",8873,3,2020-08-23,"California","23"
"CA","0-17",2,0,2020-08-24,"California","24"
"CA","18-49",871,3,2020-08-24,"California","24"
"CA","50-64",2213,4,2020-08-24,"California","24"
"CA","65+",8914,41,2020-08-24,"California","24"
"CA","0-17",2,0,2020-08-25,"California","25"
"CA","18-49",877,6,2020-08-25,"California","25"
"CA","50-64",2247,34,2020-08-25,"California","25"
"CA","65+",9027,113,2020-08-25,"California","25"
"CA","0-17",2,0,2020-08-26,"California","26"
"CA","18-49",888,11,2020-08-26,"California","26"
"CA","50-64",2266,19,2020-08-26,"California","26"
"CA","65+",9135,108,2020-08-26,"California","26"
"CA","0-17",2,0,2020-08-27,"California","27"
"CA","18-49",901,13,2020-08-27,"California","27"
"CA","50-64",2301,35,2020-08-27,"California","27"
"CA","65+",9252,117,2020-08-27,"California","27"
"CA","0-17",2,0,2020-08-28,"California","28"
"CA","18-49",907,6,2020-08-28,"California","28"
"CA","50-64",2317,16,2020-08-28,"California","28"
"CA","65+",9339,87,2020-08-28,"California","28"
"CA","0-17",2,0,2020-08-29,"California","29"
"CA","18-49",920,13,2020-08-29,"California","29"
"CA","50-64",2348,31,2020-08-29,"California","29"
"CA","65+",9470,131,2020-08-29,"California","29"
"CA","0-17",2,0,2020-08-30,"California","30"
"CA","18-49",920,0,2020-08-30,"California","30"
"CA","50-64",2351,3,2020-08-30,"California","30"
"CA","65+",9481,11,2020-08-30,"California","30"
"CA","0-17",2,0,2020-08-31,"California","31"
"CA","18-49",924,4,2020-08-31,"California","31"
"CA","50-64",2359,8,2020-08-31,"California","31"
"CA","65+",9507,26,2020-08-31,"California","31"
"CA","0-17",2,0,2020-09-01,"California","01"
"CA","18-49",932,8,2020-09-01,"California","01"
"CA","50-64",2402,43,2020-09-01,"California","01"
"CA","65+",9614,107,2020-09-01,"California","01"
"CA","0-17",2,0,2020-09-02,"California","02"
"CA","18-49",943,11,2020-09-02,"California","02"
"CA","50-64",2438,36,2020-09-02,"California","02"
"CA","65+",9734,120,2020-09-02,"California","02"
"CA","0-17",2,0,2020-09-03,"California","03"
"CA","18-49",963,20,2020-09-03,"California","03"
"CA","50-64",2466,28,2020-09-03,"California","03"
"CA","65+",9858,124,2020-09-03,"California","03"
"CA","0-17",2,0,2020-09-04,"California","04"
"CA","18-49",983,20,2020-09-04,"California","04"
"CA","50-64",2536,70,2020-09-04,"California","04"
"CA","65+",10065,207,2020-09-04,"California","04"
"CA","0-17",2,0,2020-09-05,"California","05"
"CA","18-49",983,0,2020-09-05,"California","05"
"CA","50-64",2543,7,2020-09-05,"California","05"
"CA","65+",10065,0,2020-09-05,"California","05"
"CA","0-17",2,0,2020-09-06,"California","06"
"CA","18-49",983,0,2020-09-06,"California","06"
"CA","50-64",2543,0,2020-09-06,"California","06"
"CA","65+",10065,0,2020-09-06,"California","06"
"CA","0-17",2,0,2020-09-07,"California","07"
"CA","18-49",986,3,2020-09-07,"California","07"
"CA","50-64",2550,7,2020-09-07,"California","07"
"CA","65+",10106,41,2020-09-07,"California","07"
"CA","0-17",2,0,2020-09-08,"California","08"
"CA","18-49",990,4,2020-09-08,"California","08"
"CA","50-64",2578,28,2020-09-08,"California","08"
"CA","65+",10154,48,2020-09-08,"California","08"
"CA","0-17",2,0,2020-09-09,"California","09"
"CA","18-49",1000,10,2020-09-09,"California","09"
"CA","50-64",2616,38,2020-09-09,"California","09"
"CA","65+",10226,72,2020-09-09,"California","09"
"CA","0-17",2,0,2020-09-10,"California","10"
"CA","18-49",1004,4,2020-09-10,"California","10"
"CA","50-64",2643,27,2020-09-10,"California","10"
"CA","65+",10311,85,2020-09-10,"California","10"
"CA","0-17",2,0,2020-09-11,"California","11"
"CA","18-49",1010,6,2020-09-11,"California","11"
"CA","50-64",2671,28,2020-09-11,"California","11"
"CA","65+",10396,85,2020-09-11,"California","11"
"CA","0-17",2,0,2020-09-12,"California","12"
"CA","18-49",1022,12,2020-09-12,"California","12"
"CA","50-64",2693,22,2020-09-12,"California","12"
"CA","65+",10489,93,2020-09-12,"California","12"
"CA","0-17",2,0,2020-09-13,"California","13"
"CA","18-49",1023,1,2020-09-13,"California","13"
"CA","50-64",2693,0,2020-09-13,"California","13"
"CA","65+",10491,2,2020-09-13,"California","13"
"CA","0-17",2,0,2020-09-14,"California","14"
"CA","18-49",1023,0,2020-09-14,"California","14"
"CA","50-64",2716,23,2020-09-14,"California","14"
"CA","65+",10517,26,2020-09-14,"California","14"
"CA","0-17",2,0,2020-09-15,"California","15"
"CA","18-49",1030,7,2020-09-15,"California","15"
"CA","50-64",2742,26,2020-09-15,"California","15"
"CA","65+",10635,118,2020-09-15,"California","15"
"CA","0-17",2,0,2020-09-16,"California","16"
"CA","18-49",1051,21,2020-09-16,"California","16"
"CA","50-64",2783,41,2020-09-16,"California","16"
"CA","65+",10790,155,2020-09-16,"California","16"
"CA","0-17",2,0,2020-09-17,"California","17"
"CA","18-49",1070,19,2020-09-17,"California","17"
"CA","50-64",2823,40,2020-09-17,"California","17"
"CA","65+",10866,76,2020-09-17,"California","17"
"CA","0-17",2,0,2020-09-18,"California","18"
"CA","18-49",1070,0,2020-09-18,"California","18"
"CA","50-64",2823,0,2020-09-18,"California","18"
"CA","65+",10866,0,2020-09-18,"California","18"
"CA","0-17",2,0,2020-09-19,"California","19"
"CA","18-49",1081,11,2020-09-19,"California","19"
"CA","50-64",2838,15,2020-09-19,"California","19"
"CA","65+",10924,58,2020-09-19,"California","19"
"CA","0-17",2,0,2020-09-20,"California","20"
"CA","18-49",1081,0,2020-09-20,"California","20"
"CA","50-64",2843,5,2020-09-20,"California","20"
"CA","65+",10947,23,2020-09-20,"California","20"
"CA","0-17",2,0,2020-09-21,"California","21"
"CA","18-49",1084,3,2020-09-21,"California","21"
"CA","50-64",2846,3,2020-09-21,"California","21"
"CA","65+",10968,21,2020-09-21,"California","21"
"CA","0-17",2,0,2020-09-22,"California","22"
"CA","18-49",1096,12,2020-09-22,"California","22"
"CA","50-64",2870,24,2020-09-22,"California","22"
"CA","65+",11070,102,2020-09-22,"California","22"
"CA","0-17",2,0,2020-09-23,"California","23"
"CA","18-49",1102,7,2020-09-23,"California","23"
"CA","50-64",2900,31,2020-09-23,"California","23"
"CA","65+",11142,72,2020-09-23,"California","23"
"CA","0-17",2,0,2020-09-24,"California","24"
"CA","18-49",1109,6,2020-09-24,"California","24"
"CA","50-64",2931,30,2020-09-24,"California","24"
"CA","65+",11214,72,2020-09-24,"California","24"
"CA","0-17",2,0,2020-09-25,"California","25"
"CA","18-49",1115,6,2020-09-25,"California","25"
"CA","50-64",2953,22,2020-09-25,"California","25"
"CA","65+",11291,77,2020-09-25,"California","25"
"CA","0-17",2,0,2020-09-26,"California","26"
"CA","18-49",1120,5,2020-09-26,"California","26"
"CA","50-64",2963,10,2020-09-26,"California","26"
"CA","65+",11349,59,2020-09-26,"California","26"
"CA","0-17",2,0,2020-09-27,"California","27"
"CA","18-49",1125,5,2020-09-27,"California","27"
"CA","50-64",2973,10,2020-09-27,"California","27"
"CA","65+",11407,59,2020-09-27,"California","27"
"CA","0-17",2,0,2020-09-28,"California","28"
"CA","18-49",1130,6,2020-09-28,"California","28"
"CA","50-64",2983,10,2020-09-28,"California","28"
"CA","65+",11465,59,2020-09-28,"California","28"
"CA","0-17",2,0,2020-09-29,"California","29"
"CA","18-49",1136,5,2020-09-29,"California","29"
"CA","50-64",2993,10,2020-09-29,"California","29"
"CA","65+",11526,58,2020-09-29,"California","29"
"CA","0-17",2,0,2020-09-30,"California","30"
"CA","18-49",1140,4,2020-09-30,"California","30"
"CA","50-64",3019,26,2020-09-30,"California","30"
"CA","65+",11596,70,2020-09-30,"California","30"
"CA","0-17",2,0,2020-10-01,"California","01"
"CA","18-49",1153,13,2020-10-01,"California","01"
"CA","50-64",3053,34,2020-10-01,"California","01"
"CA","65+",11706,110,2020-10-01,"California","01"
"CA","0-17",2,0,2020-10-02,"California","02"
"CA","18-49",1153,0,2020-10-02,"California","02"
"CA","50-64",3064,11,2020-10-02,"California","02"
"CA","65+",11713,7,2020-10-02,"California","02"
"CA","0-17",2,0,2020-10-03,"California","03"
"CA","18-49",1160,7,2020-10-03,"California","03"
"CA","50-64",3074,10,2020-10-03,"California","03"
"CA","65+",11763,50,2020-10-03,"California","03"
"CA","0-17",2,0,2020-10-04,"California","04"
"CA","18-49",1162,2,2020-10-04,"California","04"
"CA","50-64",3078,4,2020-10-04,"California","04"
"CA","65+",11778,15,2020-10-04,"California","04"
"CA","0-17",2,0,2020-10-05,"California","05"
"CA","18-49",1166,4,2020-10-05,"California","05"
"CA","50-64",3085,7,2020-10-05,"California","05"
"CA","65+",11793,15,2020-10-05,"California","05"
"CA","0-17",2,0,2020-10-06,"California","06"
"CA","18-49",1167,1,2020-10-06,"California","06"
"CA","50-64",3099,14,2020-10-06,"California","06"
"CA","65+",11863,70,2020-10-06,"California","06"
"CA","0-17",2,0,2020-10-07,"California","07"
"CA","18-49",1174,7,2020-10-07,"California","07"
"CA","50-64",3116,17,2020-10-07,"California","07"
"CA","65+",11933,70,2020-10-07,"California","07"
"CA","0-17",2,0,2020-10-08,"California","08"
"CA","18-49",1180,6,2020-10-08,"California","08"
"CA","50-64",3124,8,2020-10-08,"California","08"
"CA","65+",11992,59,2020-10-08,"California","08"
"CA","0-17",2,0,2020-10-09,"California","09"
"CA","18-49",1183,3,2020-10-09,"California","09"
"CA","50-64",3139,15,2020-10-09,"California","09"
"CA","65+",12056,64,2020-10-09,"California","09"
"CA","0-17",2,0,2020-10-10,"California","10"
"CA","18-49",1188,5,2020-10-10,"California","10"
"CA","50-64",3153,14,2020-10-10,"California","10"
"CA","65+",12117,61,2020-10-10,"California","10"
"CA","0-17",2,0,2020-10-11,"California","11"
"CA","18-49",1189,1,2020-10-11,"California","11"
"CA","50-64",3157,4,2020-10-11,"California","11"
"CA","65+",12122,5,2020-10-11,"California","11"
"CA","0-17",2,0,2020-10-12,"California","12"
"CA","18-49",1189,0,2020-10-12,"California","12"
"CA","50-64",3159,2,2020-10-12,"California","12"
"CA","65+",12130,8,2020-10-12,"California","12"
"CA","0-17",2,0,2020-10-13,"California","13"
"CA","18-49",1189,0,2020-10-13,"California","13"
"CA","50-64",3166,7,2020-10-13,"California","13"
"CA","65+",12165,35,2020-10-13,"California","13"
"CA","0-17",2,0,2020-10-14,"California","14"
"CA","18-49",1197,8,2020-10-14,"California","14"
"CA","50-64",3180,14,2020-10-14,"California","14"
"CA","65+",12242,77,2020-10-14,"California","14"
"CA","0-17",2,0,2020-10-15,"California","15"
"CA","18-49",1201,4,2020-10-15,"California","15"
"CA","50-64",3202,22,2020-10-15,"California","15"
"CA","65+",12306,64,2020-10-15,"California","15"
"CA","0-17",2,0,2020-10-16,"California","16"
"CA","18-49",1207,6,2020-10-16,"California","16"
"CA","50-64",3216,14,2020-10-16,"California","16"
"CA","65+",12364,58,2020-10-16,"California","16"
"CA","0-17",2,0,2020-10-17,"California","17"
"CA","18-49",1212,5,2020-10-17,"California","17"
"CA","50-64",3238,22,2020-10-17,"California","17"
"CA","65+",12430,66,2020-10-17,"California","17"
"CA","0-17",2,0,2020-10-18,"California","18"
"CA","18-49",1212,0,2020-10-18,"California","18"
"CA","50-64",3243,5,2020-10-18,"California","18"
"CA","65+",12436,6,2020-10-18,"California","18"
"CA","0-17",2,0,2020-10-19,"California","19"
"CA","18-49",1216,4,2020-10-19,"California","19"
"CA","50-64",3244,1,2020-10-19,"California","19"
"CA","65+",12445,9,2020-10-19,"California","19"
