"age","date","code","cum.deaths","daily.deaths"
"10-19",2020-09-07,"CT",1,0
"20-29",2020-09-07,"CT",4,0
"30-39",2020-09-07,"CT",21,0
"40-49",2020-09-07,"CT",58,1
"50-59",2020-09-07,"CT",184,1
"60-69",2020-09-07,"CT",550,2
"70-79",2020-09-07,"CT",977,1
"80+",2020-09-07,"CT",2678,1
"0-9",2020-09-08,"CT",1,0
"10-19",2020-09-08,"CT",1,0
"20-29",2020-09-08,"CT",4,0
"30-39",2020-09-08,"CT",21,0
"40-49",2020-09-08,"CT",58,0
"50-59",2020-09-08,"CT",184,0
"60-69",2020-09-08,"CT",550,0
"70-79",2020-09-08,"CT",977,0
"80+",2020-09-08,"CT",2678,0
"0-9",2020-09-09,"CT",1,0
"10-19",2020-09-09,"CT",1,0
"20-29",2020-09-09,"CT",4,0
"30-39",2020-09-09,"CT",21,0
"40-49",2020-09-09,"CT",58,0
"50-59",2020-09-09,"CT",184,0
"60-69",2020-09-09,"CT",552,2
"70-79",2020-09-09,"CT",978,1
"80+",2020-09-09,"CT",2679,1
"0-9",2020-09-10,"CT",1,0
"10-19",2020-09-10,"CT",1,0
"20-29",2020-09-10,"CT",4,0
"30-39",2020-09-10,"CT",21,0
"40-49",2020-09-10,"CT",58,0
"50-59",2020-09-10,"CT",184,0
"60-69",2020-09-10,"CT",552,0
"70-79",2020-09-10,"CT",978,0
"80+",2020-09-10,"CT",2681,2
"0-9",2020-09-11,"CT",1,0
"0-9",2020-09-12,"CT",1,0
"10-19",2020-09-11,"CT",1,0
"10-19",2020-09-12,"CT",1,0
"20-29",2020-09-11,"CT",4,0
"20-29",2020-09-12,"CT",4,0
"30-39",2020-09-11,"CT",21,0
"30-39",2020-09-12,"CT",21,0
"40-49",2020-09-11,"CT",58,0
"40-49",2020-09-12,"CT",58,0
"50-59",2020-09-11,"CT",184,0
"50-59",2020-09-12,"CT",184,0
"60-69",2020-09-11,"CT",552,0
"60-69",2020-09-12,"CT",552,0
"70-79",2020-09-11,"CT",978,0
"70-79",2020-09-12,"CT",978,0
"80+",2020-09-11,"CT",2681,0
"80+",2020-09-12,"CT",2681,0
"0-9",2020-09-13,"CT",1,0
"10-19",2020-09-13,"CT",1,0
"20-29",2020-09-13,"CT",4,0
"30-39",2020-09-13,"CT",21,0
"40-49",2020-09-13,"CT",58,0
"50-59",2020-09-13,"CT",184,0
"60-69",2020-09-13,"CT",552,0
"70-79",2020-09-13,"CT",981,3
"80+",2020-09-13,"CT",2683,2
"0-9",2020-09-14,"CT",1,0
"10-19",2020-09-14,"CT",1,0
"20-29",2020-09-14,"CT",4,0
"30-39",2020-09-14,"CT",21,0
"40-49",2020-09-14,"CT",58,0
"50-59",2020-09-14,"CT",184,0
"60-69",2020-09-14,"CT",552,0
"70-79",2020-09-14,"CT",981,0
"80+",2020-09-14,"CT",2683,0
"0-9",2020-09-15,"CT",1,0
"10-19",2020-09-15,"CT",1,0
"20-29",2020-09-15,"CT",4,0
"30-39",2020-09-15,"CT",21,0
"40-49",2020-09-15,"CT",58,0
"50-59",2020-09-15,"CT",184,0
"60-69",2020-09-15,"CT",552,0
"70-79",2020-09-15,"CT",981,0
"80+",2020-09-15,"CT",2684,1
"0-9",2020-09-16,"CT",1,0
"10-19",2020-09-16,"CT",1,0
"20-29",2020-09-16,"CT",4,0
"30-39",2020-09-16,"CT",21,0
"40-49",2020-09-16,"CT",58,0
"50-59",2020-09-16,"CT",184,0
"60-69",2020-09-16,"CT",553,1
"70-79",2020-09-16,"CT",981,0
"80+",2020-09-16,"CT",2685,1
"0-9",2020-09-17,"CT",1,0
"10-19",2020-09-17,"CT",1,0
"20-29",2020-09-17,"CT",4,0
"30-39",2020-09-17,"CT",21,0
"40-49",2020-09-17,"CT",58,0
"50-59",2020-09-17,"CT",184,0
"60-69",2020-09-17,"CT",553,0
"70-79",2020-09-17,"CT",983,2
"80+",2020-09-17,"CT",2687,2
"0-9",2020-09-18,"CT",1,0
"0-9",2020-09-19,"CT",1,0
"10-19",2020-09-18,"CT",1,0
"10-19",2020-09-19,"CT",1,0
"20-29",2020-09-18,"CT",4,0
"20-29",2020-09-19,"CT",4,0
"30-39",2020-09-18,"CT",21,0
"30-39",2020-09-19,"CT",21,0
"40-49",2020-09-18,"CT",58,0
"40-49",2020-09-19,"CT",58,0
"50-59",2020-09-18,"CT",184,0
"50-59",2020-09-19,"CT",184,0
"60-69",2020-09-18,"CT",553,0
"60-69",2020-09-19,"CT",553,0
"70-79",2020-09-18,"CT",983,0
"70-79",2020-09-19,"CT",983,0
"80+",2020-09-18,"CT",2687,0
"80+",2020-09-19,"CT",2687,0
"0-9",2020-09-20,"CT",1,0
"10-19",2020-09-20,"CT",1,0
"20-29",2020-09-20,"CT",4,0
"30-39",2020-09-20,"CT",21,0
"40-49",2020-09-20,"CT",58,0
"50-59",2020-09-20,"CT",185,1
"60-69",2020-09-20,"CT",554,1
"70-79",2020-09-20,"CT",984,1
"80+",2020-09-20,"CT",2687,0
"0-9",2020-09-21,"CT",1,0
"10-19",2020-09-21,"CT",1,0
"20-29",2020-09-21,"CT",4,0
"30-39",2020-09-21,"CT",21,0
"40-49",2020-09-21,"CT",58,0
"50-59",2020-09-21,"CT",185,0
"60-69",2020-09-21,"CT",554,0
"70-79",2020-09-21,"CT",984,0
"80+",2020-09-21,"CT",2688,1
"0-9",2020-09-22,"CT",1,0
"10-19",2020-09-22,"CT",1,0
"20-29",2020-09-22,"CT",4,0
"30-39",2020-09-22,"CT",21,0
"40-49",2020-09-22,"CT",58,0
"50-59",2020-09-22,"CT",185,0
"60-69",2020-09-22,"CT",554,0
"70-79",2020-09-22,"CT",984,0
"80+",2020-09-22,"CT",2689,1
"0-9",2020-09-23,"CT",1,0
"10-19",2020-09-23,"CT",1,0
"20-29",2020-09-23,"CT",4,0
"30-39",2020-09-23,"CT",21,0
"40-49",2020-09-23,"CT",58,0
"50-59",2020-09-23,"CT",185,0
"60-69",2020-09-23,"CT",555,1
"70-79",2020-09-23,"CT",984,0
"80+",2020-09-23,"CT",2690,1
"0-9",2020-09-24,"CT",1,0
"10-19",2020-09-24,"CT",1,0
"20-29",2020-09-24,"CT",4,0
"30-39",2020-09-24,"CT",21,0
"40-49",2020-09-24,"CT",58,0
"50-59",2020-09-24,"CT",185,0
"60-69",2020-09-24,"CT",555,0
"70-79",2020-09-24,"CT",984,0
"80+",2020-09-24,"CT",2691,1
"0-9",2020-09-25,"CT",1,0
"0-9",2020-09-26,"CT",1,0
"10-19",2020-09-25,"CT",1,0
"10-19",2020-09-26,"CT",1,0
"20-29",2020-09-25,"CT",4,0
"20-29",2020-09-26,"CT",4,0
"30-39",2020-09-25,"CT",21,0
"30-39",2020-09-26,"CT",21,0
"40-49",2020-09-25,"CT",58,0
"40-49",2020-09-26,"CT",58,0
"50-59",2020-09-25,"CT",185,0
"50-59",2020-09-26,"CT",185,0
"60-69",2020-09-25,"CT",555,0
"60-69",2020-09-26,"CT",555,0
"70-79",2020-09-25,"CT",984,0
"70-79",2020-09-26,"CT",984,0
"80+",2020-09-25,"CT",2691,0
"80+",2020-09-26,"CT",2691,0
"0-9",2020-09-27,"CT",1,0
"10-19",2020-09-27,"CT",1,0
"20-29",2020-09-27,"CT",4,0
"30-39",2020-09-27,"CT",21,0
"40-49",2020-09-27,"CT",58,0
"50-59",2020-09-27,"CT",185,0
"60-69",2020-09-27,"CT",556,1
"70-79",2020-09-27,"CT",984,0
"80+",2020-09-27,"CT",2692,1
"0-9",2020-09-28,"CT",1,0
"10-19",2020-09-28,"CT",1,0
"20-29",2020-09-28,"CT",4,0
"30-39",2020-09-28,"CT",21,0
"40-49",2020-09-28,"CT",58,0
"50-59",2020-09-28,"CT",185,0
"60-69",2020-09-28,"CT",556,0
"70-79",2020-09-28,"CT",984,0
"80+",2020-09-28,"CT",2694,2
"0-9",2020-09-29,"CT",1,0
"10-19",2020-09-29,"CT",1,0
"20-29",2020-09-29,"CT",4,0
"30-39",2020-09-29,"CT",21,0
"40-49",2020-09-29,"CT",58,0
"50-59",2020-09-29,"CT",185,0
"60-69",2020-09-29,"CT",557,1
"70-79",2020-09-29,"CT",985,1
"80+",2020-09-29,"CT",2695,1
"0-9",2020-09-30,"CT",1,0
"10-19",2020-09-30,"CT",1,0
"20-29",2020-09-30,"CT",4,0
"30-39",2020-09-30,"CT",21,0
"40-49",2020-09-30,"CT",58,0
"50-59",2020-09-30,"CT",185,0
"60-69",2020-09-30,"CT",557,0
"70-79",2020-09-30,"CT",985,0
"80+",2020-09-30,"CT",2695,0
"0-9",2020-10-01,"CT",1,0
"10-19",2020-10-01,"CT",1,0
"20-29",2020-10-01,"CT",4,0
"30-39",2020-10-01,"CT",21,0
"40-49",2020-10-01,"CT",58,0
"50-59",2020-10-01,"CT",185,0
"60-69",2020-10-01,"CT",557,0
"70-79",2020-10-01,"CT",985,0
"80+",2020-10-01,"CT",2697,2
"0-9",2020-10-02,"CT",1,0
"0-9",2020-10-03,"CT",1,0
"10-19",2020-10-02,"CT",1,0
"10-19",2020-10-03,"CT",1,0
"20-29",2020-10-02,"CT",4,0
"20-29",2020-10-03,"CT",4,0
"30-39",2020-10-02,"CT",21,0
"30-39",2020-10-03,"CT",21,0
"40-49",2020-10-02,"CT",58,0
"40-49",2020-10-03,"CT",58,0
"50-59",2020-10-02,"CT",185,0
"50-59",2020-10-03,"CT",185,0
"60-69",2020-10-02,"CT",557,0
"60-69",2020-10-03,"CT",557,0
"70-79",2020-10-02,"CT",985,0
"70-79",2020-10-03,"CT",985,0
"80+",2020-10-02,"CT",2697,0
"80+",2020-10-03,"CT",2697,0
"0-9",2020-10-04,"CT",1,0
"10-19",2020-10-04,"CT",1,0
"20-29",2020-10-04,"CT",4,0
"30-39",2020-10-04,"CT",21,0
"40-49",2020-10-04,"CT",59,1
"50-59",2020-10-04,"CT",185,0
"60-69",2020-10-04,"CT",558,1
"70-79",2020-10-04,"CT",985,0
"80+",2020-10-04,"CT",2702,5
"0-9",2020-10-05,"CT",1,0
"10-19",2020-10-05,"CT",1,0
"20-29",2020-10-05,"CT",4,0
"30-39",2020-10-05,"CT",21,0
"40-49",2020-10-05,"CT",59,0
"50-59",2020-10-05,"CT",186,1
"60-69",2020-10-05,"CT",558,0
"70-79",2020-10-05,"CT",985,0
"80+",2020-10-05,"CT",2703,1
"0-9",2020-10-06,"CT",1,0
"10-19",2020-10-06,"CT",1,0
"20-29",2020-10-06,"CT",4,0
"30-39",2020-10-06,"CT",21,0
"40-49",2020-10-06,"CT",59,0
"50-59",2020-10-06,"CT",189,3
"60-69",2020-10-06,"CT",558,0
"70-79",2020-10-06,"CT",985,0
"80+",2020-10-06,"CT",2703,0
"0-9",2020-10-07,"CT",1,0
"10-19",2020-10-07,"CT",1,0
"20-29",2020-10-07,"CT",4,0
"30-39",2020-10-07,"CT",21,0
"40-49",2020-10-07,"CT",59,0
"50-59",2020-10-07,"CT",189,0
"60-69",2020-10-07,"CT",558,0
"70-79",2020-10-07,"CT",988,3
"80+",2020-10-07,"CT",2705,2
"0-9",2020-10-08,"CT",1,0
"10-19",2020-10-08,"CT",1,0
"20-29",2020-10-08,"CT",4,0
"30-39",2020-10-08,"CT",21,0
"40-49",2020-10-08,"CT",59,0
"50-59",2020-10-08,"CT",189,0
"60-69",2020-10-08,"CT",558,0
"70-79",2020-10-08,"CT",988,0
"80+",2020-10-08,"CT",2708,3
"0-9",2020-10-09,"CT",1,0
"0-9",2020-10-10,"CT",1,0
"10-19",2020-10-09,"CT",1,0
"10-19",2020-10-10,"CT",1,0
"20-29",2020-10-09,"CT",4,0
"20-29",2020-10-10,"CT",4,0
"30-39",2020-10-09,"CT",21,0
"30-39",2020-10-10,"CT",21,0
"40-49",2020-10-09,"CT",59,0
"40-49",2020-10-10,"CT",59,0
"50-59",2020-10-09,"CT",189,0
"50-59",2020-10-10,"CT",189,0
"60-69",2020-10-09,"CT",558,0
"60-69",2020-10-10,"CT",558,0
"70-79",2020-10-09,"CT",988,0
"70-79",2020-10-10,"CT",988,0
"80+",2020-10-09,"CT",2708,0
"80+",2020-10-10,"CT",2708,0
"0-9",2020-10-11,"CT",1,0
"10-19",2020-10-11,"CT",1,0
"20-29",2020-10-11,"CT",4,0
"30-39",2020-10-11,"CT",21,0
"40-49",2020-10-11,"CT",59,0
"50-59",2020-10-11,"CT",189,0
"60-69",2020-10-11,"CT",558,0
"70-79",2020-10-11,"CT",989,1
"80+",2020-10-11,"CT",2709,1
"0-9",2020-10-12,"CT",1,0
"10-19",2020-10-12,"CT",1,0
"20-29",2020-10-12,"CT",4,0
"30-39",2020-10-12,"CT",21,0
"40-49",2020-10-12,"CT",59,0
"50-59",2020-10-12,"CT",189,0
"60-69",2020-10-12,"CT",558,0
"70-79",2020-10-12,"CT",989,0
"80+",2020-10-12,"CT",2710,1
"0-9",2020-10-13,"CT",1,0
"10-19",2020-10-13,"CT",1,0
"20-29",2020-10-13,"CT",4,0
"30-39",2020-10-13,"CT",21,0
"40-49",2020-10-13,"CT",59,0
"50-59",2020-10-13,"CT",189,0
"60-69",2020-10-13,"CT",560,2
"70-79",2020-10-13,"CT",991,2
"80+",2020-10-13,"CT",2710,0
"0-9",2020-10-14,"CT",1,0
"10-19",2020-10-14,"CT",1,0
"20-29",2020-10-14,"CT",4,0
"30-39",2020-10-14,"CT",21,0
"40-49",2020-10-14,"CT",59,0
"50-59",2020-10-14,"CT",189,0
"60-69",2020-10-14,"CT",560,0
"70-79",2020-10-14,"CT",992,1
"80+",2020-10-14,"CT",2712,2
"0-9",2020-10-15,"CT",1,0
"10-19",2020-10-15,"CT",1,0
"20-29",2020-10-15,"CT",4,0
"30-39",2020-10-15,"CT",21,0
"40-49",2020-10-15,"CT",59,0
"50-59",2020-10-15,"CT",189,0
"60-69",2020-10-15,"CT",560,0
"70-79",2020-10-15,"CT",992,0
"80+",2020-10-15,"CT",2714,2
"0-9",2020-10-16,"CT",1,0
"0-9",2020-10-17,"CT",1,0
"10-19",2020-10-16,"CT",1,0
"10-19",2020-10-17,"CT",1,0
"20-29",2020-10-16,"CT",4,0
"20-29",2020-10-17,"CT",4,0
"30-39",2020-10-16,"CT",21,0
"30-39",2020-10-17,"CT",21,0
"40-49",2020-10-16,"CT",59,0
"40-49",2020-10-17,"CT",59,0
"50-59",2020-10-16,"CT",189,0
"50-59",2020-10-17,"CT",189,0
"60-69",2020-10-16,"CT",560,0
"60-69",2020-10-17,"CT",560,0
"70-79",2020-10-16,"CT",992,0
"70-79",2020-10-17,"CT",992,0
"80+",2020-10-16,"CT",2714,0
"80+",2020-10-17,"CT",2714,0
"0-9",2020-10-18,"CT",1,0
"10-19",2020-10-18,"CT",1,0
"20-29",2020-10-18,"CT",4,0
"30-39",2020-10-18,"CT",21,0
"40-49",2020-10-18,"CT",59,0
"50-59",2020-10-18,"CT",189,0
"60-69",2020-10-18,"CT",563,3
"70-79",2020-10-18,"CT",996,4
"80+",2020-10-18,"CT",2719,5
"0-9",2020-10-19,"CT",1,0
"10-19",2020-10-19,"CT",1,0
"20-29",2020-10-19,"CT",4,0
"30-39",2020-10-19,"CT",21,0
"40-49",2020-10-19,"CT",59,0
"50-59",2020-10-19,"CT",190,1
"60-69",2020-10-19,"CT",563,0
"70-79",2020-10-19,"CT",999,3
"80+",2020-10-19,"CT",2721,2
"0-9",2020-10-20,"CT",1,0
"10-19",2020-10-20,"CT",1,0
"20-29",2020-10-20,"CT",4,0
"30-39",2020-10-20,"CT",21,0
"40-49",2020-10-20,"CT",60,1
"50-59",2020-10-20,"CT",190,0
"60-69",2020-10-20,"CT",563,0
"70-79",2020-10-20,"CT",1000,1
"80+",2020-10-20,"CT",2726,5
"0-9",2020-10-21,"CT",1,0
"10-19",2020-10-21,"CT",1,0
"20-29",2020-10-21,"CT",4,0
"30-39",2020-10-21,"CT",21,0
"40-49",2020-10-21,"CT",60,0
"50-59",2020-10-21,"CT",190,0
"60-69",2020-10-21,"CT",563,0
"70-79",2020-10-21,"CT",1002,2
"80+",2020-10-21,"CT",2726,0
"0-9",2020-10-22,"CT",1,0
"10-19",2020-10-22,"CT",1,0
"20-29",2020-10-22,"CT",4,0
"30-39",2020-10-22,"CT",21,0
"40-49",2020-10-22,"CT",60,0
"50-59",2020-10-22,"CT",190,0
"60-69",2020-10-22,"CT",563,0
"70-79",2020-10-22,"CT",1003,1
"80+",2020-10-22,"CT",2733,7
"0-9",2020-10-23,"CT",1,0
"0-9",2020-10-24,"CT",1,0
"10-19",2020-10-23,"CT",1,0
"10-19",2020-10-24,"CT",1,0
"20-29",2020-10-23,"CT",4,0
"20-29",2020-10-24,"CT",4,0
"30-39",2020-10-23,"CT",21,0
"30-39",2020-10-24,"CT",21,0
"40-49",2020-10-23,"CT",60,0
"40-49",2020-10-24,"CT",60,0
"50-59",2020-10-23,"CT",190,0
"50-59",2020-10-24,"CT",190,0
"60-69",2020-10-23,"CT",563,0
"60-69",2020-10-24,"CT",563,0
"70-79",2020-10-23,"CT",1003,0
"70-79",2020-10-24,"CT",1003,0
"80+",2020-10-23,"CT",2733,0
"80+",2020-10-24,"CT",2733,0
"0-9",2020-10-25,"CT",1,0
"10-19",2020-10-25,"CT",1,0
"20-29",2020-10-25,"CT",4,0
"30-39",2020-10-25,"CT",21,0
"40-49",2020-10-25,"CT",60,0
"50-59",2020-10-25,"CT",190,0
"60-69",2020-10-25,"CT",564,1
"70-79",2020-10-25,"CT",1005,2
"80+",2020-10-25,"CT",2743,10
"0-9",2020-10-26,"CT",1,0
"10-19",2020-10-26,"CT",1,0
"20-29",2020-10-26,"CT",4,0
"30-39",2020-10-26,"CT",21,0
"40-49",2020-10-26,"CT",60,0
"50-59",2020-10-26,"CT",191,1
"60-69",2020-10-26,"CT",565,1
"70-79",2020-10-26,"CT",1006,1
"80+",2020-10-26,"CT",2746,3
"0-9",2020-10-27,"CT",1,0
"10-19",2020-10-27,"CT",1,0
"20-29",2020-10-27,"CT",4,0
"30-39",2020-10-27,"CT",21,0
"40-49",2020-10-27,"CT",60,0
"50-59",2020-10-27,"CT",191,0
"60-69",2020-10-27,"CT",567,2
"70-79",2020-10-27,"CT",1009,3
"80+",2020-10-27,"CT",2750,4
"0-9",2020-10-28,"CT",1,0
"10-19",2020-10-28,"CT",1,0
"20-29",2020-10-28,"CT",4,0
"30-39",2020-10-28,"CT",22,1
"40-49",2020-10-28,"CT",60,0
"50-59",2020-10-28,"CT",191,0
"60-69",2020-10-28,"CT",568,1
"70-79",2020-10-28,"CT",1009,0
"80+",2020-10-28,"CT",2753,3
"0-9",2020-10-29,"CT",1,0
"10-19",2020-10-29,"CT",1,0
"20-29",2020-10-29,"CT",4,0
"30-39",2020-10-29,"CT",22,0
"40-49",2020-10-29,"CT",60,0
"50-59",2020-10-29,"CT",191,0
"60-69",2020-10-29,"CT",570,2
"70-79",2020-10-29,"CT",1010,1
"80+",2020-10-29,"CT",2757,4
"0-9",2020-10-30,"CT",1,0
"0-9",2020-10-31,"CT",1,0
"10-19",2020-10-30,"CT",1,0
"10-19",2020-10-31,"CT",1,0
"20-29",2020-10-30,"CT",4,0
"20-29",2020-10-31,"CT",4,0
"30-39",2020-10-30,"CT",22,0
"30-39",2020-10-31,"CT",22,0
"40-49",2020-10-30,"CT",60,0
"40-49",2020-10-31,"CT",60,0
"50-59",2020-10-30,"CT",191,0
"50-59",2020-10-31,"CT",191,0
"60-69",2020-10-30,"CT",570,0
"60-69",2020-10-31,"CT",570,0
"70-79",2020-10-30,"CT",1010,0
"70-79",2020-10-31,"CT",1010,0
"80+",2020-10-30,"CT",2757,0
"80+",2020-10-31,"CT",2757,0
"0-9",2020-11-01,"CT",1,0
"10-19",2020-11-01,"CT",1,0
"20-29",2020-11-01,"CT",4,0
"30-39",2020-11-01,"CT",23,1
"40-49",2020-11-01,"CT",60,0
"50-59",2020-11-01,"CT",191,0
"60-69",2020-11-01,"CT",573,3
"70-79",2020-11-01,"CT",1011,1
"80+",2020-11-01,"CT",2763,6
"0-9",2020-11-02,"CT",1,0
"10-19",2020-11-02,"CT",1,0
"20-29",2020-11-02,"CT",4,0
"30-39",2020-11-02,"CT",23,0
"40-49",2020-11-02,"CT",60,0
"50-59",2020-11-02,"CT",193,2
"60-69",2020-11-02,"CT",575,2
"70-79",2020-11-02,"CT",1012,1
"80+",2020-11-02,"CT",2766,3
"0-9",2020-11-03,"CT",1,0
"10-19",2020-11-03,"CT",1,0
"20-29",2020-11-03,"CT",4,0
"30-39",2020-11-03,"CT",23,0
"40-49",2020-11-03,"CT",60,0
"50-59",2020-11-03,"CT",193,0
"60-69",2020-11-03,"CT",578,3
"70-79",2020-11-03,"CT",1014,2
"80+",2020-11-03,"CT",2771,5
"0-9",2020-11-04,"CT",1,0
"10-19",2020-11-04,"CT",1,0
"20-29",2020-11-04,"CT",4,0
"30-39",2020-11-04,"CT",23,0
"40-49",2020-11-04,"CT",61,1
"50-59",2020-11-04,"CT",194,1
"60-69",2020-11-04,"CT",578,0
"70-79",2020-11-04,"CT",1016,2
"80+",2020-11-04,"CT",2778,7
"0-9",2020-11-05,"CT",1,0
"10-19",2020-11-05,"CT",1,0
"20-29",2020-11-05,"CT",4,0
"30-39",2020-11-05,"CT",23,0
"40-49",2020-11-05,"CT",61,0
"50-59",2020-11-05,"CT",195,1
"60-69",2020-11-05,"CT",580,2
"70-79",2020-11-05,"CT",1018,2
"80+",2020-11-05,"CT",2788,10
"0-9",2020-11-06,"CT",1,0
"0-9",2020-11-07,"CT",1,0
"10-19",2020-11-06,"CT",1,0
"10-19",2020-11-07,"CT",1,0
"20-29",2020-11-06,"CT",4,0
"20-29",2020-11-07,"CT",4,0
"30-39",2020-11-06,"CT",23,0
"30-39",2020-11-07,"CT",23,0
"40-49",2020-11-06,"CT",61,0
"40-49",2020-11-07,"CT",61,0
"50-59",2020-11-06,"CT",195,0
"50-59",2020-11-07,"CT",195,0
"60-69",2020-11-06,"CT",580,0
"60-69",2020-11-07,"CT",580,0
"70-79",2020-11-06,"CT",1018,0
"70-79",2020-11-07,"CT",1018,0
"80+",2020-11-06,"CT",2788,0
"80+",2020-11-07,"CT",2788,0
"0-9",2020-11-08,"CT",1,0
"10-19",2020-11-08,"CT",1,0
"20-29",2020-11-08,"CT",4,0
"30-39",2020-11-08,"CT",23,0
"40-49",2020-11-08,"CT",62,1
"50-59",2020-11-08,"CT",196,1
"60-69",2020-11-08,"CT",585,5
"70-79",2020-11-08,"CT",1025,7
"80+",2020-11-08,"CT",2800,12
"0-9",2020-11-09,"CT",1,0
"10-19",2020-11-09,"CT",1,0
"20-29",2020-11-09,"CT",4,0
"30-39",2020-11-09,"CT",23,0
"40-49",2020-11-09,"CT",62,0
"50-59",2020-11-09,"CT",197,1
"60-69",2020-11-09,"CT",587,2
"70-79",2020-11-09,"CT",1025,0
"80+",2020-11-09,"CT",2807,7
"0-9",2020-11-10,"CT",1,0
"10-19",2020-11-10,"CT",1,0
"20-29",2020-11-10,"CT",4,0
"30-39",2020-11-10,"CT",23,0
"40-49",2020-11-10,"CT",62,0
"50-59",2020-11-10,"CT",199,2
"60-69",2020-11-10,"CT",588,1
"70-79",2020-11-10,"CT",1028,3
"80+",2020-11-10,"CT",2810,3
"0-9",2020-11-11,"CT",1,0
"10-19",2020-11-11,"CT",1,0
"20-29",2020-11-11,"CT",4,0
"30-39",2020-11-11,"CT",23,0
"40-49",2020-11-11,"CT",63,1
"50-59",2020-11-11,"CT",199,0
"60-69",2020-11-11,"CT",592,4
"70-79",2020-11-11,"CT",1028,0
"80+",2020-11-11,"CT",2814,4
"0-9",2020-11-12,"CT",1,0
"10-19",2020-11-12,"CT",1,0
"20-29",2020-11-12,"CT",4,0
"30-39",2020-11-12,"CT",23,0
"40-49",2020-11-12,"CT",64,1
"50-59",2020-11-12,"CT",199,0
"60-69",2020-11-12,"CT",592,0
"70-79",2020-11-12,"CT",1034,6
"80+",2020-11-12,"CT",2819,5
"0-9",2020-11-13,"CT",1,0
"0-9",2020-11-14,"CT",1,0
"10-19",2020-11-13,"CT",1,0
"10-19",2020-11-14,"CT",1,0
"20-29",2020-11-13,"CT",4,0
"20-29",2020-11-14,"CT",4,0
"30-39",2020-11-13,"CT",23,0
"30-39",2020-11-14,"CT",23,0
"40-49",2020-11-13,"CT",64,0
"40-49",2020-11-14,"CT",64,0
"50-59",2020-11-13,"CT",199,0
"50-59",2020-11-14,"CT",199,0
"60-69",2020-11-13,"CT",592,0
"60-69",2020-11-14,"CT",592,0
"70-79",2020-11-13,"CT",1034,0
"70-79",2020-11-14,"CT",1034,0
"80+",2020-11-13,"CT",2819,0
"80+",2020-11-14,"CT",2819,0
"0-9",2020-11-15,"CT",1,0
"10-19",2020-11-15,"CT",1,0
"20-29",2020-11-15,"CT",4,0
"30-39",2020-11-15,"CT",23,0
"40-49",2020-11-15,"CT",64,0
"50-59",2020-11-15,"CT",199,0
"60-69",2020-11-15,"CT",594,2
"70-79",2020-11-15,"CT",1037,3
"80+",2020-11-15,"CT",2836,17
"0-9",2020-11-16,"CT",1,0
"10-19",2020-11-16,"CT",1,0
"20-29",2020-11-16,"CT",4,0
"30-39",2020-11-16,"CT",23,0
"40-49",2020-11-16,"CT",64,0
"50-59",2020-11-16,"CT",200,1
"60-69",2020-11-16,"CT",594,0
"70-79",2020-11-16,"CT",1041,4
"80+",2020-11-16,"CT",2843,7
"0-9",2020-11-17,"CT",1,0
"10-19",2020-11-17,"CT",1,0
"20-29",2020-11-17,"CT",4,0
"30-39",2020-11-17,"CT",23,0
"40-49",2020-11-17,"CT",64,0
"50-59",2020-11-17,"CT",201,1
"60-69",2020-11-17,"CT",596,2
"70-79",2020-11-17,"CT",1043,2
"80+",2020-11-17,"CT",2851,8
"0-9",2020-11-18,"CT",1,0
"10-19",2020-11-18,"CT",1,0
"20-29",2020-11-18,"CT",4,0
"30-39",2020-11-18,"CT",23,0
"40-49",2020-11-18,"CT",64,0
"50-59",2020-11-18,"CT",201,0
"60-69",2020-11-18,"CT",599,3
"70-79",2020-11-18,"CT",1047,4
"80+",2020-11-18,"CT",2865,14
"0-9",2020-11-19,"CT",1,0
"10-19",2020-11-19,"CT",1,0
"20-29",2020-11-19,"CT",4,0
"30-39",2020-11-19,"CT",23,0
"40-49",2020-11-19,"CT",65,1
"50-59",2020-11-19,"CT",202,1
"60-69",2020-11-19,"CT",599,0
"70-79",2020-11-19,"CT",1055,8
"80+",2020-11-19,"CT",2878,13
"0-9",2020-11-20,"CT",1,0
"0-9",2020-11-21,"CT",1,0
"10-19",2020-11-20,"CT",1,0
"10-19",2020-11-21,"CT",1,0
"20-29",2020-11-20,"CT",4,0
"20-29",2020-11-21,"CT",4,0
"30-39",2020-11-20,"CT",23,0
"30-39",2020-11-21,"CT",23,0
"40-49",2020-11-20,"CT",65,0
"40-49",2020-11-21,"CT",65,0
"50-59",2020-11-20,"CT",202,0
"50-59",2020-11-21,"CT",202,0
"60-69",2020-11-20,"CT",599,0
"60-69",2020-11-21,"CT",599,0
"70-79",2020-11-20,"CT",1055,0
"70-79",2020-11-21,"CT",1055,0
"80+",2020-11-20,"CT",2878,0
"80+",2020-11-21,"CT",2878,0
"0-9",2020-11-22,"CT",1,0
"10-19",2020-11-22,"CT",1,0
"20-29",2020-11-22,"CT",4,0
"30-39",2020-11-22,"CT",23,0
"40-49",2020-11-22,"CT",67,2
"50-59",2020-11-22,"CT",202,0
"60-69",2020-11-22,"CT",609,10
"70-79",2020-11-22,"CT",1063,8
"80+",2020-11-22,"CT",2901,23
"0-9",2020-11-23,"CT",1,0
"10-19",2020-11-23,"CT",1,0
"20-29",2020-11-23,"CT",5,1
"30-39",2020-11-23,"CT",23,0
"40-49",2020-11-23,"CT",67,0
