"age","date","cum.deaths","daily.deaths","code"
"10-19",2020-07-04,0,0,"VA"
"20-29",2020-07-04,4,0,"VA"
"30-39",2020-07-04,13,0,"VA"
"40-49",2020-07-04,46,2,"VA"
"50-59",2020-07-04,112,0,"VA"
"60-69",2020-07-04,267,1,"VA"
"70-79",2020-07-04,461,1,"VA"
"80+",2020-07-04,944,0,"VA"
"0-9",2020-07-05,0,0,"VA"
"10-19",2020-07-05,0,0,"VA"
"20-29",2020-07-05,4,0,"VA"
"30-39",2020-07-05,13,0,"VA"
"40-49",2020-07-05,46,0,"VA"
"50-59",2020-07-05,112,0,"VA"
"60-69",2020-07-05,267,0,"VA"
"70-79",2020-07-05,461,0,"VA"
"80+",2020-07-05,948,4,"VA"
"0-9",2020-07-06,0,0,"VA"
"10-19",2020-07-06,0,0,"VA"
"20-29",2020-07-06,4,0,"VA"
"30-39",2020-07-06,13,0,"VA"
"40-49",2020-07-06,46,0,"VA"
"50-59",2020-07-06,112,0,"VA"
"60-69",2020-07-06,267,0,"VA"
"70-79",2020-07-06,461,0,"VA"
"80+",2020-07-06,948,0,"VA"
"0-9",2020-07-07,0,0,"VA"
"10-19",2020-07-07,0,0,"VA"
"20-29",2020-07-07,4,0,"VA"
"30-39",2020-07-07,13,0,"VA"
"40-49",2020-07-07,48,2,"VA"
"50-59",2020-07-07,114,2,"VA"
"60-69",2020-07-07,271,4,"VA"
"70-79",2020-07-07,466,5,"VA"
"80+",2020-07-07,963,15,"VA"
"0-9",2020-07-08,0,0,"VA"
"10-19",2020-07-08,0,0,"VA"
"20-29",2020-07-08,4,0,"VA"
"30-39",2020-07-08,13,0,"VA"
"40-49",2020-07-08,48,0,"VA"
"50-59",2020-07-08,115,1,"VA"
"60-69",2020-07-08,274,3,"VA"
"70-79",2020-07-08,476,10,"VA"
"80+",2020-07-08,973,10,"VA"
"0-9",2020-07-09,0,0,"VA"
"10-19",2020-07-09,0,0,"VA"
"20-29",2020-07-09,4,0,"VA"
"30-39",2020-07-09,14,1,"VA"
"40-49",2020-07-09,51,3,"VA"
"50-59",2020-07-09,117,2,"VA"
"60-69",2020-07-09,282,8,"VA"
"70-79",2020-07-09,485,9,"VA"
"80+",2020-07-09,982,9,"VA"
"0-9",2020-07-10,0,0,"VA"
"10-19",2020-07-10,0,0,"VA"
"20-29",2020-07-10,4,0,"VA"
"30-39",2020-07-10,15,1,"VA"
"40-49",2020-07-10,51,0,"VA"
"50-59",2020-07-10,121,4,"VA"
"60-69",2020-07-10,287,5,"VA"
"70-79",2020-07-10,491,6,"VA"
"80+",2020-07-10,986,4,"VA"
"0-9",2020-07-11,0,0,"VA"
"10-19",2020-07-11,0,0,"VA"
"20-29",2020-07-11,4,0,"VA"
"30-39",2020-07-11,15,0,"VA"
"40-49",2020-07-11,52,1,"VA"
"50-59",2020-07-11,122,1,"VA"
"60-69",2020-07-11,289,2,"VA"
"70-79",2020-07-11,492,1,"VA"
"80+",2020-07-11,986,0,"VA"
"0-9",2020-07-12,0,0,"VA"
"10-19",2020-07-12,0,0,"VA"
"20-29",2020-07-12,4,0,"VA"
"30-39",2020-07-12,15,0,"VA"
"40-49",2020-07-12,52,0,"VA"
"50-59",2020-07-12,122,0,"VA"
"60-69",2020-07-12,289,0,"VA"
"70-79",2020-07-12,494,2,"VA"
"80+",2020-07-12,988,2,"VA"
"0-9",2020-07-13,0,0,"VA"
"10-19",2020-07-13,0,0,"VA"
"20-29",2020-07-13,4,0,"VA"
"30-39",2020-07-13,15,0,"VA"
"40-49",2020-07-13,52,0,"VA"
"50-59",2020-07-13,122,0,"VA"
"60-69",2020-07-13,290,1,"VA"
"70-79",2020-07-13,494,0,"VA"
"80+",2020-07-13,989,1,"VA"
"0-9",2020-07-14,0,0,"VA"
"10-19",2020-07-14,0,0,"VA"
"20-29",2020-07-14,4,0,"VA"
"30-39",2020-07-14,15,0,"VA"
"40-49",2020-07-14,52,0,"VA"
"50-59",2020-07-14,123,1,"VA"
"60-69",2020-07-14,294,4,"VA"
"70-79",2020-07-14,497,3,"VA"
"80+",2020-07-14,990,1,"VA"
"0-9",2020-07-15,0,0,"VA"
"10-19",2020-07-15,0,0,"VA"
"20-29",2020-07-15,4,0,"VA"
"30-39",2020-07-15,15,0,"VA"
"40-49",2020-07-15,53,1,"VA"
"50-59",2020-07-15,126,3,"VA"
"60-69",2020-07-15,295,1,"VA"
"70-79",2020-07-15,502,5,"VA"
"80+",2020-07-15,995,5,"VA"
"0-9",2020-07-16,0,0,"VA"
"10-19",2020-07-16,0,0,"VA"
"20-29",2020-07-16,4,0,"VA"
"30-39",2020-07-16,16,1,"VA"
"40-49",2020-07-16,53,0,"VA"
"50-59",2020-07-16,126,0,"VA"
"60-69",2020-07-16,296,1,"VA"
"70-79",2020-07-16,504,2,"VA"
"80+",2020-07-16,1005,10,"VA"
"0-9",2020-07-17,0,0,"VA"
"10-19",2020-07-17,0,0,"VA"
"20-29",2020-07-17,4,0,"VA"
"30-39",2020-07-17,16,0,"VA"
"40-49",2020-07-17,54,1,"VA"
"50-59",2020-07-17,126,0,"VA"
"60-69",2020-07-17,297,1,"VA"
"70-79",2020-07-17,506,2,"VA"
"80+",2020-07-17,1008,3,"VA"
"0-9",2020-07-18,0,0,"VA"
"10-19",2020-07-18,0,0,"VA"
"20-29",2020-07-18,4,0,"VA"
"30-39",2020-07-18,16,0,"VA"
"40-49",2020-07-18,54,0,"VA"
"50-59",2020-07-18,126,0,"VA"
"60-69",2020-07-18,298,1,"VA"
"70-79",2020-07-18,511,5,"VA"
"80+",2020-07-18,1014,6,"VA"
"0-9",2020-07-19,0,0,"VA"
"10-19",2020-07-19,0,0,"VA"
"20-29",2020-07-19,4,0,"VA"
"30-39",2020-07-19,16,0,"VA"
"40-49",2020-07-19,54,0,"VA"
"50-59",2020-07-19,126,0,"VA"
"60-69",2020-07-19,298,0,"VA"
"70-79",2020-07-19,512,1,"VA"
"80+",2020-07-19,1015,1,"VA"
"0-9",2020-07-20,0,0,"VA"
"10-19",2020-07-20,0,0,"VA"
"20-29",2020-07-20,4,0,"VA"
"30-39",2020-07-20,16,0,"VA"
"40-49",2020-07-20,55,1,"VA"
"50-59",2020-07-20,126,0,"VA"
"60-69",2020-07-20,300,2,"VA"
"70-79",2020-07-20,512,0,"VA"
"80+",2020-07-20,1016,1,"VA"
"0-9",2020-07-21,0,0,"VA"
"10-19",2020-07-21,0,0,"VA"
"20-29",2020-07-21,4,0,"VA"
"30-39",2020-07-21,16,0,"VA"
"40-49",2020-07-21,56,1,"VA"
"50-59",2020-07-21,127,1,"VA"
"60-69",2020-07-21,306,6,"VA"
"70-79",2020-07-21,515,3,"VA"
"80+",2020-07-21,1022,6,"VA"
"0-9",2020-07-22,0,0,"VA"
"10-19",2020-07-22,0,0,"VA"
"20-29",2020-07-22,4,0,"VA"
"30-39",2020-07-22,16,0,"VA"
"40-49",2020-07-22,56,0,"VA"
"50-59",2020-07-22,127,0,"VA"
"60-69",2020-07-22,308,2,"VA"
"70-79",2020-07-22,516,1,"VA"
"80+",2020-07-22,1022,0,"VA"
"0-9",2020-07-23,0,0,"VA"
"10-19",2020-07-23,0,0,"VA"
"20-29",2020-07-23,4,0,"VA"
"30-39",2020-07-23,16,0,"VA"
"40-49",2020-07-23,56,0,"VA"
"50-59",2020-07-23,127,0,"VA"
"60-69",2020-07-23,309,1,"VA"
"70-79",2020-07-23,516,0,"VA"
"80+",2020-07-23,1024,2,"VA"
"0-9",2020-07-24,0,0,"VA"
"10-19",2020-07-24,0,0,"VA"
"20-29",2020-07-24,4,0,"VA"
"30-39",2020-07-24,16,0,"VA"
"40-49",2020-07-24,56,0,"VA"
"50-59",2020-07-24,128,1,"VA"
"60-69",2020-07-24,310,1,"VA"
"70-79",2020-07-24,521,5,"VA"
"80+",2020-07-24,1030,6,"VA"
"0-9",2020-07-25,0,0,"VA"
"10-19",2020-07-25,0,0,"VA"
"20-29",2020-07-25,4,0,"VA"
"30-39",2020-07-25,16,0,"VA"
"40-49",2020-07-25,56,0,"VA"
"50-59",2020-07-25,131,3,"VA"
"60-69",2020-07-25,311,1,"VA"
"70-79",2020-07-25,524,3,"VA"
"80+",2020-07-25,1031,1,"VA"
"0-9",2020-07-26,0,0,"VA"
"10-19",2020-07-26,0,0,"VA"
"20-29",2020-07-26,4,0,"VA"
"30-39",2020-07-26,16,0,"VA"
"40-49",2020-07-26,56,0,"VA"
"50-59",2020-07-26,132,1,"VA"
"60-69",2020-07-26,311,0,"VA"
"70-79",2020-07-26,524,0,"VA"
"80+",2020-07-26,1033,2,"VA"
"0-9",2020-07-27,0,0,"VA"
"10-19",2020-07-27,0,0,"VA"
"20-29",2020-07-27,4,0,"VA"
"30-39",2020-07-27,16,0,"VA"
"40-49",2020-07-27,56,0,"VA"
"50-59",2020-07-27,132,0,"VA"
"60-69",2020-07-27,313,2,"VA"
"70-79",2020-07-27,524,0,"VA"
"80+",2020-07-27,1035,2,"VA"
"0-9",2020-07-28,0,0,"VA"
"10-19",2020-07-28,0,0,"VA"
"20-29",2020-07-28,4,0,"VA"
"30-39",2020-07-28,16,0,"VA"
"40-49",2020-07-28,57,1,"VA"
"50-59",2020-07-28,132,0,"VA"
"60-69",2020-07-28,314,1,"VA"
"70-79",2020-07-28,527,3,"VA"
"80+",2020-07-28,1043,8,"VA"
"0-9",2020-07-29,0,0,"VA"
"10-19",2020-07-29,0,0,"VA"
"20-29",2020-07-29,4,0,"VA"
"30-39",2020-07-29,16,0,"VA"
"40-49",2020-07-29,58,1,"VA"
"50-59",2020-07-29,135,3,"VA"
"60-69",2020-07-29,319,5,"VA"
"70-79",2020-07-29,534,7,"VA"
"80+",2020-07-29,1057,14,"VA"
"0-9",2020-07-30,0,0,"VA"
"10-19",2020-07-30,0,0,"VA"
"20-29",2020-07-30,4,0,"VA"
"30-39",2020-07-30,18,2,"VA"
"40-49",2020-07-30,58,0,"VA"
"50-59",2020-07-30,135,0,"VA"
"60-69",2020-07-30,326,7,"VA"
"70-79",2020-07-30,537,3,"VA"
"80+",2020-07-30,1061,4,"VA"
"0-9",2020-07-31,0,0,"VA"
"10-19",2020-07-31,0,0,"VA"
"20-29",2020-07-31,4,0,"VA"
"30-39",2020-07-31,18,0,"VA"
"40-49",2020-07-31,59,1,"VA"
"50-59",2020-07-31,136,1,"VA"
"60-69",2020-07-31,330,4,"VA"
"70-79",2020-07-31,548,11,"VA"
"80+",2020-07-31,1077,16,"VA"
"0-9",2020-08-01,0,0,"VA"
"10-19",2020-08-01,0,0,"VA"
"20-29",2020-08-01,4,0,"VA"
"30-39",2020-08-01,18,0,"VA"
"40-49",2020-08-01,60,1,"VA"
"50-59",2020-08-01,138,2,"VA"
"60-69",2020-08-01,336,6,"VA"
"70-79",2020-08-01,559,11,"VA"
"80+",2020-08-01,1098,21,"VA"
"0-9",2020-08-02,0,0,"VA"
"10-19",2020-08-02,0,0,"VA"
"20-29",2020-08-02,4,0,"VA"
"30-39",2020-08-02,18,0,"VA"
"40-49",2020-08-02,60,0,"VA"
"50-59",2020-08-02,138,0,"VA"
"60-69",2020-08-02,336,0,"VA"
"70-79",2020-08-02,559,0,"VA"
"80+",2020-08-02,1100,2,"VA"
"0-9",2020-08-03,0,0,"VA"
"10-19",2020-08-03,0,0,"VA"
"20-29",2020-08-03,4,0,"VA"
"30-39",2020-08-03,18,0,"VA"
"40-49",2020-08-03,60,0,"VA"
"50-59",2020-08-03,139,1,"VA"
"60-69",2020-08-03,336,0,"VA"
"70-79",2020-08-03,559,0,"VA"
"80+",2020-08-03,1100,0,"VA"
"0-9",2020-08-04,0,0,"VA"
"10-19",2020-08-04,0,0,"VA"
"20-29",2020-08-04,4,0,"VA"
"30-39",2020-08-04,18,0,"VA"
"40-49",2020-08-04,60,0,"VA"
"50-59",2020-08-04,142,3,"VA"
"60-69",2020-08-04,339,3,"VA"
"70-79",2020-08-04,568,9,"VA"
"80+",2020-08-04,1111,11,"VA"
"0-9",2020-08-05,0,0,"VA"
"10-19",2020-08-05,0,0,"VA"
"20-29",2020-08-05,4,0,"VA"
"30-39",2020-08-05,18,0,"VA"
"40-49",2020-08-05,62,2,"VA"
"50-59",2020-08-05,143,1,"VA"
"60-69",2020-08-05,345,6,"VA"
"70-79",2020-08-05,573,5,"VA"
"80+",2020-08-05,1127,16,"VA"
"0-9",2020-08-06,0,0,"VA"
"10-19",2020-08-06,0,0,"VA"
"20-29",2020-08-06,4,0,"VA"
"30-39",2020-08-06,19,1,"VA"
"40-49",2020-08-06,62,0,"VA"
"50-59",2020-08-06,144,1,"VA"
"60-69",2020-08-06,351,6,"VA"
"70-79",2020-08-06,581,8,"VA"
"80+",2020-08-06,1136,9,"VA"
"0-9",2020-08-07,0,0,"VA"
"10-19",2020-08-07,0,0,"VA"
"20-29",2020-08-07,4,0,"VA"
"30-39",2020-08-07,20,1,"VA"
"40-49",2020-08-07,62,0,"VA"
"50-59",2020-08-07,144,0,"VA"
"60-69",2020-08-07,355,4,"VA"
"70-79",2020-08-07,582,1,"VA"
"80+",2020-08-07,1144,8,"VA"
"0-9",2020-08-08,0,0,"VA"
"10-19",2020-08-08,0,0,"VA"
"20-29",2020-08-08,4,0,"VA"
"30-39",2020-08-08,20,0,"VA"
"40-49",2020-08-08,62,0,"VA"
"50-59",2020-08-08,144,0,"VA"
"60-69",2020-08-08,357,2,"VA"
"70-79",2020-08-08,583,1,"VA"
"80+",2020-08-08,1148,4,"VA"
"0-9",2020-08-09,0,0,"VA"
"10-19",2020-08-09,0,0,"VA"
"20-29",2020-08-09,4,0,"VA"
"30-39",2020-08-09,20,0,"VA"
"40-49",2020-08-09,62,0,"VA"
"50-59",2020-08-09,144,0,"VA"
"60-69",2020-08-09,357,0,"VA"
"70-79",2020-08-09,583,0,"VA"
"80+",2020-08-09,1152,4,"VA"
"0-9",2020-08-10,0,0,"VA"
"10-19",2020-08-10,0,0,"VA"
"20-29",2020-08-10,4,0,"VA"
"30-39",2020-08-10,20,0,"VA"
"40-49",2020-08-10,62,0,"VA"
"50-59",2020-08-10,144,0,"VA"
"60-69",2020-08-10,357,0,"VA"
"70-79",2020-08-10,584,1,"VA"
"80+",2020-08-10,1152,0,"VA"
"0-9",2020-08-11,0,0,"VA"
"10-19",2020-08-11,0,0,"VA"
"20-29",2020-08-11,4,0,"VA"
"30-39",2020-08-11,20,0,"VA"
"40-49",2020-08-11,62,0,"VA"
"50-59",2020-08-11,145,1,"VA"
"60-69",2020-08-11,360,3,"VA"
"70-79",2020-08-11,592,8,"VA"
"80+",2020-08-11,1157,5,"VA"
"0-9",2020-08-12,0,0,"VA"
"10-19",2020-08-12,0,0,"VA"
"20-29",2020-08-12,4,0,"VA"
"30-39",2020-08-12,20,0,"VA"
"40-49",2020-08-12,63,1,"VA"
"50-59",2020-08-12,146,1,"VA"
"60-69",2020-08-12,360,0,"VA"
"70-79",2020-08-12,595,3,"VA"
"80+",2020-08-12,1160,3,"VA"
"0-9",2020-08-13,0,0,"VA"
"10-19",2020-08-13,0,0,"VA"
"20-29",2020-08-13,4,0,"VA"
"30-39",2020-08-13,20,0,"VA"
"40-49",2020-08-13,64,1,"VA"
"50-59",2020-08-13,147,1,"VA"
"60-69",2020-08-13,362,2,"VA"
"70-79",2020-08-13,599,4,"VA"
"80+",2020-08-13,1163,3,"VA"
"0-9",2020-08-14,0,0,"VA"
"10-19",2020-08-14,0,0,"VA"
"20-29",2020-08-14,4,0,"VA"
"30-39",2020-08-14,20,0,"VA"
"40-49",2020-08-14,65,1,"VA"
"50-59",2020-08-14,148,1,"VA"
"60-69",2020-08-14,362,0,"VA"
"70-79",2020-08-14,600,1,"VA"
"80+",2020-08-14,1166,3,"VA"
"0-9",2020-08-15,0,0,"VA"
"10-19",2020-08-15,0,0,"VA"
"20-29",2020-08-15,4,0,"VA"
"30-39",2020-08-15,20,0,"VA"
"40-49",2020-08-15,65,0,"VA"
"50-59",2020-08-15,150,2,"VA"
"60-69",2020-08-15,363,1,"VA"
"70-79",2020-08-15,606,6,"VA"
"80+",2020-08-15,1168,2,"VA"
"0-9",2020-08-16,0,0,"VA"
"10-19",2020-08-16,0,0,"VA"
"20-29",2020-08-16,4,0,"VA"
"30-39",2020-08-16,20,0,"VA"
"40-49",2020-08-16,65,0,"VA"
"50-59",2020-08-16,150,0,"VA"
"60-69",2020-08-16,363,0,"VA"
"70-79",2020-08-16,606,0,"VA"
"80+",2020-08-16,1168,0,"VA"
"0-9",2020-08-17,0,0,"VA"
"10-19",2020-08-17,0,0,"VA"
"20-29",2020-08-17,4,0,"VA"
"30-39",2020-08-17,20,0,"VA"
"40-49",2020-08-17,65,0,"VA"
"50-59",2020-08-17,151,1,"VA"
"60-69",2020-08-17,364,1,"VA"
"70-79",2020-08-17,606,0,"VA"
"80+",2020-08-17,1170,2,"VA"
"0-9",2020-08-18,0,0,"VA"
"10-19",2020-08-18,0,0,"VA"
"20-29",2020-08-18,4,0,"VA"
"30-39",2020-08-18,20,0,"VA"
"40-49",2020-08-18,65,0,"VA"
"50-59",2020-08-18,153,2,"VA"
"60-69",2020-08-18,366,2,"VA"
"70-79",2020-08-18,608,2,"VA"
"80+",2020-08-18,1175,5,"VA"
"0-9",2020-08-19,0,0,"VA"
"10-19",2020-08-19,0,0,"VA"
"20-29",2020-08-19,4,0,"VA"
"30-39",2020-08-19,20,0,"VA"
"40-49",2020-08-19,66,1,"VA"
"50-59",2020-08-19,154,1,"VA"
"60-69",2020-08-19,369,3,"VA"
"70-79",2020-08-19,614,6,"VA"
"80+",2020-08-19,1181,6,"VA"
"0-9",2020-08-20,0,0,"VA"
"10-19",2020-08-20,0,0,"VA"
"20-29",2020-08-20,4,0,"VA"
"30-39",2020-08-20,21,1,"VA"
"40-49",2020-08-20,66,0,"VA"
"50-59",2020-08-20,157,3,"VA"
"60-69",2020-08-20,372,3,"VA"
"70-79",2020-08-20,618,4,"VA"
"80+",2020-08-20,1187,6,"VA"
"0-9",2020-08-21,0,0,"VA"
"10-19",2020-08-21,0,0,"VA"
"20-29",2020-08-21,4,0,"VA"
"30-39",2020-08-21,21,0,"VA"
"40-49",2020-08-21,66,0,"VA"
"50-59",2020-08-21,159,2,"VA"
"60-69",2020-08-21,376,4,"VA"
"70-79",2020-08-21,619,1,"VA"
"80+",2020-08-21,1189,2,"VA"
"0-9",2020-08-22,0,0,"VA"
"10-19",2020-08-22,0,0,"VA"
"20-29",2020-08-22,4,0,"VA"
"30-39",2020-08-22,21,0,"VA"
"40-49",2020-08-22,66,0,"VA"
"50-59",2020-08-22,160,1,"VA"
"60-69",2020-08-22,378,2,"VA"
"70-79",2020-08-22,619,0,"VA"
"80+",2020-08-22,1193,4,"VA"
"0-9",2020-08-23,0,0,"VA"
"10-19",2020-08-23,0,0,"VA"
"20-29",2020-08-23,4,0,"VA"
"30-39",2020-08-23,21,0,"VA"
"40-49",2020-08-23,66,0,"VA"
"50-59",2020-08-23,162,2,"VA"
"60-69",2020-08-23,383,5,"VA"
"70-79",2020-08-23,627,8,"VA"
"80+",2020-08-23,1202,9,"VA"
"0-9",2020-08-24,0,0,"VA"
"10-19",2020-08-24,0,0,"VA"
"20-29",2020-08-24,4,0,"VA"
"30-39",2020-08-24,21,0,"VA"
"40-49",2020-08-24,67,1,"VA"
"50-59",2020-08-24,163,1,"VA"
"60-69",2020-08-24,384,1,"VA"
"70-79",2020-08-24,627,0,"VA"
"80+",2020-08-24,1203,1,"VA"
"0-9",2020-08-25,0,0,"VA"
"10-19",2020-08-25,0,0,"VA"
"20-29",2020-08-25,4,0,"VA"
"30-39",2020-08-25,21,0,"VA"
"40-49",2020-08-25,67,0,"VA"
"50-59",2020-08-25,166,3,"VA"
"60-69",2020-08-25,388,4,"VA"
"70-79",2020-08-25,633,6,"VA"
"80+",2020-08-25,1213,10,"VA"
"0-9",2020-08-26,0,0,"VA"
"10-19",2020-08-26,0,0,"VA"
"20-29",2020-08-26,5,1,"VA"
"30-39",2020-08-26,21,0,"VA"
"40-49",2020-08-26,67,0,"VA"
"50-59",2020-08-26,170,4,"VA"
"60-69",2020-08-26,390,2,"VA"
"70-79",2020-08-26,639,6,"VA"
"80+",2020-08-26,1221,8,"VA"
"0-9",2020-08-27,0,0,"VA"
"10-19",2020-08-27,0,0,"VA"
"20-29",2020-08-27,5,0,"VA"
"30-39",2020-08-27,21,0,"VA"
"40-49",2020-08-27,68,1,"VA"
"50-59",2020-08-27,171,1,"VA"
"60-69",2020-08-27,393,3,"VA"
"70-79",2020-08-27,642,3,"VA"
"80+",2020-08-27,1225,4,"VA"
"0-9",2020-08-28,0,0,"VA"
"10-19",2020-08-28,0,0,"VA"
"20-29",2020-08-28,5,0,"VA"
"30-39",2020-08-28,23,2,"VA"
"40-49",2020-08-28,69,1,"VA"
"50-59",2020-08-28,174,3,"VA"
"60-69",2020-08-28,398,5,"VA"
"70-79",2020-08-28,646,4,"VA"
"80+",2020-08-28,1233,8,"VA"
"0-9",2020-08-29,0,0,"VA"
"10-19",2020-08-29,0,0,"VA"
"20-29",2020-08-29,5,0,"VA"
"30-39",2020-08-29,24,1,"VA"
"40-49",2020-08-29,70,1,"VA"
"50-59",2020-08-29,175,1,"VA"
"60-69",2020-08-29,400,2,"VA"
"70-79",2020-08-29,650,4,"VA"
"80+",2020-08-29,1242,9,"VA"
"0-9",2020-08-30,0,0,"VA"
"10-19",2020-08-30,0,0,"VA"
"20-29",2020-08-30,5,0,"VA"
"30-39",2020-08-30,24,0,"VA"
"40-49",2020-08-30,70,0,"VA"
"50-59",2020-08-30,175,0,"VA"
"60-69",2020-08-30,400,0,"VA"
"70-79",2020-08-30,651,1,"VA"
"80+",2020-08-30,1242,0,"VA"
"0-9",2020-08-31,0,0,"VA"
"10-19",2020-08-31,0,0,"VA"
"20-29",2020-08-31,5,0,"VA"
"30-39",2020-08-31,25,1,"VA"
"40-49",2020-08-31,72,2,"VA"
"50-59",2020-08-31,176,1,"VA"
"60-69",2020-08-31,402,2,"VA"
"70-79",2020-08-31,652,1,"VA"
"80+",2020-08-31,1246,4,"VA"
"0-9",2020-09-01,0,0,"VA"
"10-19",2020-09-01,0,0,"VA"
"20-29",2020-09-01,5,0,"VA"
"30-39",2020-09-01,25,0,"VA"
"40-49",2020-09-01,72,0,"VA"
"50-59",2020-09-01,180,4,"VA"
"60-69",2020-09-01,407,5,"VA"
"70-79",2020-09-01,660,8,"VA"
"80+",2020-09-01,1261,15,"VA"
"0-9",2020-09-02,0,0,"VA"
"10-19",2020-09-02,0,0,"VA"
"20-29",2020-09-02,5,0,"VA"
"30-39",2020-09-02,25,0,"VA"
"40-49",2020-09-02,73,1,"VA"
"50-59",2020-09-02,181,1,"VA"
"60-69",2020-09-02,415,8,"VA"
"70-79",2020-09-02,668,8,"VA"
"80+",2020-09-02,1272,11,"VA"
"0-9",2020-09-03,0,0,"VA"
"10-19",2020-09-03,0,0,"VA"
"20-29",2020-09-03,5,0,"VA"
"30-39",2020-09-03,25,0,"VA"
"40-49",2020-09-03,74,1,"VA"
"50-59",2020-09-03,181,0,"VA"
"60-69",2020-09-03,418,3,"VA"
"70-79",2020-09-03,671,3,"VA"
"80+",2020-09-03,1276,4,"VA"
"0-9",2020-09-04,0,0,"VA"
"10-19",2020-09-04,0,0,"VA"
"20-29",2020-09-04,5,0,"VA"
"30-39",2020-09-04,25,0,"VA"
"40-49",2020-09-04,75,1,"VA"
"50-59",2020-09-04,181,0,"VA"
"60-69",2020-09-04,421,3,"VA"
"70-79",2020-09-04,672,1,"VA"
"80+",2020-09-04,1281,5,"VA"
"0-9",2020-09-05,0,0,"VA"
"10-19",2020-09-05,0,0,"VA"
"20-29",2020-09-05,5,0,"VA"
"30-39",2020-09-05,25,0,"VA"
"40-49",2020-09-05,75,0,"VA"
"50-59",2020-09-05,183,2,"VA"
"60-69",2020-09-05,423,2,"VA"
"70-79",2020-09-05,675,3,"VA"
"80+",2020-09-05,1289,8,"VA"
"0-9",2020-09-06,0,0,"VA"
"10-19",2020-09-06,0,0,"VA"
"20-29",2020-09-06,5,0,"VA"
"30-39",2020-09-06,25,0,"VA"
"40-49",2020-09-06,75,0,"VA"
"50-59",2020-09-06,183,0,"VA"
"60-69",2020-09-06,424,1,"VA"
"70-79",2020-09-06,675,0,"VA"
"80+",2020-09-06,1289,0,"VA"
"0-9",2020-09-07,0,0,"VA"
"10-19",2020-09-07,0,0,"VA"
"20-29",2020-09-07,5,0,"VA"
"30-39",2020-09-07,25,0,"VA"
"40-49",2020-09-07,76,1,"VA"
"50-59",2020-09-07,183,0,"VA"
"60-69",2020-09-07,425,1,"VA"
"70-79",2020-09-07,675,0,"VA"
"80+",2020-09-07,1293,4,"VA"
"0-9",2020-09-08,0,0,"VA"
"10-19",2020-09-08,0,0,"VA"
"20-29",2020-09-08,5,0,"VA"
"30-39",2020-09-08,25,0,"VA"
"40-49",2020-09-08,76,0,"VA"
"50-59",2020-09-08,183,0,"VA"
"60-69",2020-09-08,426,1,"VA"
"70-79",2020-09-08,676,1,"VA"
"80+",2020-09-08,1293,0,"VA"
"0-9",2020-09-09,0,0,"VA"
"10-19",2020-09-09,0,0,"VA"
"20-29",2020-09-09,5,0,"VA"
"30-39",2020-09-09,25,0,"VA"
"40-49",2020-09-09,76,0,"VA"
"50-59",2020-09-09,183,0,"VA"
"60-69",2020-09-09,429,3,"VA"
"70-79",2020-09-09,678,2,"VA"
"80+",2020-09-09,1299,6,"VA"
"0-9",2020-09-10,0,0,"VA"
"10-19",2020-09-10,0,0,"VA"
"20-29",2020-09-10,5,0,"VA"
"30-39",2020-09-10,25,0,"VA"
"40-49",2020-09-10,76,0,"VA"
"50-59",2020-09-10,185,2,"VA"
"60-69",2020-09-10,429,0,"VA"
"70-79",2020-09-10,682,4,"VA"
"80+",2020-09-10,1304,5,"VA"
"0-9",2020-09-11,0,0,"VA"
"10-19",2020-09-11,0,0,"VA"
"20-29",2020-09-11,5,0,"VA"
"30-39",2020-09-11,26,1,"VA"
"40-49",2020-09-11,76,0,"VA"
"50-59",2020-09-11,185,0,"VA"
"60-69",2020-09-11,429,0,"VA"
"70-79",2020-09-11,683,1,"VA"
"80+",2020-09-11,1305,1,"VA"
"0-9",2020-09-12,0,0,"VA"
"10-19",2020-09-12,0,0,"VA"
"20-29",2020-09-12,5,0,"VA"
"30-39",2020-09-12,26,0,"VA"
"40-49",2020-09-12,76,0,"VA"
"50-59",2020-09-12,185,0,"VA"
"60-69",2020-09-12,431,2,"VA"
"70-79",2020-09-12,688,5,"VA"
"80+",2020-09-12,1309,4,"VA"
"0-9",2020-09-13,0,0,"VA"
"10-19",2020-09-13,0,0,"VA"
"20-29",2020-09-13,5,0,"VA"
"30-39",2020-09-13,26,0,"VA"
"40-49",2020-09-13,76,0,"VA"
"50-59",2020-09-13,185,0,"VA"
"60-69",2020-09-13,431,0,"VA"
"70-79",2020-09-13,689,1,"VA"
"80+",2020-09-13,1310,1,"VA"
"0-9",2020-09-14,0,0,"VA"
"10-19",2020-09-14,0,0,"VA"
"20-29",2020-09-14,5,0,"VA"
"30-39",2020-09-14,26,0,"VA"
"40-49",2020-09-14,76,0,"VA"
"50-59",2020-09-14,186,1,"VA"
"60-69",2020-09-14,433,2,"VA"
"70-79",2020-09-14,698,9,"VA"
"80+",2020-09-14,1317,7,"VA"
"0-9",2020-09-15,0,0,"VA"
"10-19",2020-09-15,0,0,"VA"
"20-29",2020-09-15,5,0,"VA"
"30-39",2020-09-15,26,0,"VA"
"40-49",2020-09-15,77,1,"VA"
"50-59",2020-09-15,189,3,"VA"
"60-69",2020-09-15,443,10,"VA"
"70-79",2020-09-15,735,37,"VA"
"80+",2020-09-15,1362,45,"VA"
"0-9",2020-09-16,0,0,"VA"
