"date","age","daily.deaths","cum.deaths","code"
2020-10-03,"65-79",3,767,"WA"
2020-09-28,"80+",4,1163,"WA"
2020-09-29,"80+",3,1166,"WA"
2020-09-30,"80+",4,1170,"WA"
2020-10-01,"80+",5,1175,"WA"
2020-10-02,"80+",4,1179,"WA"
2020-10-03,"80+",3,1182,"WA"
2020-10-04,"0-19",0,2,"WA"
2020-10-04,"20-34",0,14,"WA"
2020-10-04,"35-49",3,79,"WA"
2020-10-04,"50-64",4,304,"WA"
2020-10-04,"65-79",4,771,"WA"
2020-10-04,"80+",5,1187,"WA"
2020-10-05,"0-19",0,2,"WA"
2020-10-06,"0-19",0,2,"WA"
2020-10-07,"0-19",0,2,"WA"
2020-10-08,"0-19",0,2,"WA"
2020-10-09,"0-19",0,2,"WA"
2020-10-10,"0-19",0,2,"WA"
2020-10-05,"20-34",0,14,"WA"
2020-10-06,"20-34",0,14,"WA"
2020-10-07,"20-34",0,14,"WA"
2020-10-08,"20-34",0,14,"WA"
2020-10-09,"20-34",0,14,"WA"
2020-10-10,"20-34",0,14,"WA"
2020-10-05,"35-49",0,79,"WA"
2020-10-06,"35-49",0,79,"WA"
2020-10-07,"35-49",0,79,"WA"
2020-10-08,"35-49",0,79,"WA"
2020-10-09,"35-49",0,79,"WA"
2020-10-10,"35-49",0,79,"WA"
2020-10-05,"50-64",1,305,"WA"
2020-10-06,"50-64",1,306,"WA"
2020-10-07,"50-64",1,307,"WA"
2020-10-08,"50-64",1,308,"WA"
2020-10-09,"50-64",1,309,"WA"
2020-10-10,"50-64",0,309,"WA"
2020-10-05,"65-79",4,775,"WA"
2020-10-06,"65-79",5,780,"WA"
2020-10-07,"65-79",3,783,"WA"
2020-10-08,"65-79",3,786,"WA"
2020-10-09,"65-79",3,789,"WA"
2020-10-10,"65-79",2,791,"WA"
2020-10-05,"80+",5,1192,"WA"
2020-10-06,"80+",7,1199,"WA"
2020-10-07,"80+",4,1203,"WA"
2020-10-08,"80+",5,1208,"WA"
2020-10-09,"80+",5,1213,"WA"
2020-10-10,"80+",3,1216,"WA"
2020-10-11,"0-19",0,2,"WA"
2020-10-11,"20-34",0,14,"WA"
2020-10-11,"35-49",2,81,"WA"
2020-10-11,"50-64",2,311,"WA"
2020-10-11,"65-79",6,797,"WA"
2020-10-11,"80+",7,1223,"WA"
2020-10-12,"0-19",0,2,"WA"
2020-10-13,"0-19",0,2,"WA"
2020-10-14,"0-19",0,2,"WA"
2020-10-15,"0-19",0,2,"WA"
2020-10-16,"0-19",0,2,"WA"
2020-10-17,"0-19",0,2,"WA"
2020-10-12,"20-34",0,14,"WA"
2020-10-13,"20-34",0,14,"WA"
2020-10-14,"20-34",0,14,"WA"
2020-10-15,"20-34",0,14,"WA"
2020-10-16,"20-34",0,14,"WA"
2020-10-17,"20-34",0,14,"WA"
2020-10-12,"35-49",0,81,"WA"
2020-10-13,"35-49",0,81,"WA"
2020-10-14,"35-49",0,81,"WA"
2020-10-15,"35-49",0,81,"WA"
2020-10-16,"35-49",0,81,"WA"
2020-10-17,"35-49",0,81,"WA"
2020-10-12,"50-64",1,312,"WA"
2020-10-13,"50-64",0,312,"WA"
2020-10-14,"50-64",0,312,"WA"
2020-10-15,"50-64",0,312,"WA"
2020-10-16,"50-64",0,312,"WA"
2020-10-17,"50-64",0,312,"WA"
2020-10-12,"65-79",7,804,"WA"
2020-10-13,"65-79",4,808,"WA"
2020-10-14,"65-79",6,814,"WA"
2020-10-15,"65-79",4,818,"WA"
2020-10-16,"65-79",5,823,"WA"
2020-10-17,"65-79",5,828,"WA"
2020-10-12,"80+",8,1231,"WA"
2020-10-13,"80+",4,1235,"WA"
2020-10-14,"80+",7,1242,"WA"
2020-10-15,"80+",4,1246,"WA"
2020-10-16,"80+",5,1251,"WA"
2020-10-17,"80+",5,1256,"WA"
2020-10-18,"0-19",0,2,"WA"
2020-10-18,"20-34",0,14,"WA"
2020-10-18,"35-49",0,81,"WA"
2020-10-18,"50-64",4,316,"WA"
2020-10-18,"65-79",4,832,"WA"
2020-10-18,"80+",8,1264,"WA"
2020-10-19,"0-19",0,2,"WA"
2020-10-20,"0-19",0,2,"WA"
2020-10-21,"0-19",0,2,"WA"
2020-10-22,"0-19",0,2,"WA"
2020-10-23,"0-19",0,2,"WA"
2020-10-24,"0-19",0,2,"WA"
2020-10-19,"20-34",0,14,"WA"
2020-10-20,"20-34",0,14,"WA"
2020-10-21,"20-34",0,14,"WA"
2020-10-22,"20-34",0,14,"WA"
2020-10-23,"20-34",0,14,"WA"
2020-10-24,"20-34",0,14,"WA"
2020-10-19,"35-49",0,81,"WA"
2020-10-20,"35-49",0,81,"WA"
2020-10-21,"35-49",0,81,"WA"
2020-10-22,"35-49",0,81,"WA"
2020-10-23,"35-49",0,81,"WA"
2020-10-24,"35-49",0,81,"WA"
2020-10-19,"50-64",1,317,"WA"
2020-10-20,"50-64",1,318,"WA"
2020-10-21,"50-64",1,319,"WA"
2020-10-22,"50-64",1,320,"WA"
2020-10-23,"50-64",1,321,"WA"
2020-10-24,"50-64",1,322,"WA"
2020-10-19,"65-79",5,837,"WA"
2020-10-20,"65-79",4,841,"WA"
2020-10-21,"65-79",6,847,"WA"
2020-10-22,"65-79",6,853,"WA"
2020-10-23,"65-79",4,857,"WA"
2020-10-24,"65-79",6,863,"WA"
2020-10-19,"80+",5,1269,"WA"
2020-10-20,"80+",3,1272,"WA"
2020-10-21,"80+",6,1278,"WA"
2020-10-22,"80+",6,1284,"WA"
2020-10-23,"80+",4,1288,"WA"
2020-10-24,"80+",6,1294,"WA"
2020-10-25,"0-19",0,2,"WA"
2020-10-25,"20-34",0,14,"WA"
2020-10-25,"35-49",1,82,"WA"
2020-10-25,"50-64",3,325,"WA"
2020-10-25,"65-79",4,867,"WA"
2020-10-25,"80+",8,1302,"WA"
2020-10-26,"0-19",0,2,"WA"
2020-10-27,"0-19",0,2,"WA"
2020-10-28,"0-19",0,2,"WA"
2020-10-29,"0-19",0,2,"WA"
2020-10-30,"0-19",0,2,"WA"
2020-10-31,"0-19",0,2,"WA"
2020-10-26,"20-34",0,14,"WA"
2020-10-27,"20-34",0,14,"WA"
2020-10-28,"20-34",0,14,"WA"
2020-10-29,"20-34",0,14,"WA"
2020-10-30,"20-34",0,14,"WA"
2020-10-31,"20-34",0,14,"WA"
2020-10-26,"35-49",0,82,"WA"
2020-10-27,"35-49",0,82,"WA"
2020-10-28,"35-49",0,82,"WA"
2020-10-29,"35-49",0,82,"WA"
2020-10-30,"35-49",0,82,"WA"
2020-10-31,"35-49",0,82,"WA"
2020-10-26,"50-64",2,327,"WA"
2020-10-27,"50-64",2,329,"WA"
2020-10-28,"50-64",3,332,"WA"
2020-10-29,"50-64",2,334,"WA"
2020-10-30,"50-64",2,336,"WA"
2020-10-31,"50-64",3,339,"WA"
2020-10-26,"65-79",5,872,"WA"
2020-10-27,"65-79",5,877,"WA"
2020-10-28,"65-79",6,883,"WA"
2020-10-29,"65-79",3,886,"WA"
2020-10-30,"65-79",6,892,"WA"
2020-10-31,"65-79",7,899,"WA"
2020-10-26,"80+",6,1308,"WA"
2020-10-27,"80+",7,1315,"WA"
2020-10-28,"80+",8,1323,"WA"
2020-10-29,"80+",4,1327,"WA"
2020-10-30,"80+",7,1334,"WA"
2020-10-31,"80+",9,1343,"WA"
2020-11-01,"0-19",0,2,"WA"
2020-11-01,"20-34",2,16,"WA"
2020-11-01,"35-49",3,85,"WA"
2020-11-01,"50-64",6,345,"WA"
2020-11-01,"65-79",7,906,"WA"
2020-11-01,"80+",8,1351,"WA"
2020-11-02,"0-19",0,2,"WA"
2020-11-03,"0-19",0,2,"WA"
2020-11-04,"0-19",0,2,"WA"
2020-11-05,"0-19",0,2,"WA"
2020-11-06,"0-19",0,2,"WA"
2020-11-07,"0-19",0,2,"WA"
2020-11-02,"20-34",0,16,"WA"
2020-11-03,"20-34",0,16,"WA"
2020-11-04,"20-34",0,16,"WA"
2020-11-05,"20-34",0,16,"WA"
2020-11-06,"20-34",0,16,"WA"
2020-11-07,"20-34",0,16,"WA"
2020-11-02,"35-49",0,85,"WA"
2020-11-03,"35-49",0,85,"WA"
2020-11-04,"35-49",0,85,"WA"
2020-11-05,"35-49",0,85,"WA"
2020-11-06,"35-49",0,85,"WA"
2020-11-07,"35-49",0,85,"WA"
2020-11-02,"50-64",2,347,"WA"
2020-11-03,"50-64",2,349,"WA"
2020-11-04,"50-64",3,352,"WA"
2020-11-05,"50-64",3,355,"WA"
2020-11-06,"50-64",3,358,"WA"
2020-11-07,"50-64",2,360,"WA"
2020-11-02,"65-79",9,915,"WA"
2020-11-03,"65-79",10,925,"WA"
2020-11-04,"65-79",11,936,"WA"
2020-11-05,"65-79",11,947,"WA"
2020-11-06,"65-79",12,959,"WA"
2020-11-07,"65-79",9,968,"WA"
2020-11-02,"80+",9,1360,"WA"
2020-11-03,"80+",12,1372,"WA"
2020-11-04,"80+",13,1385,"WA"
2020-11-05,"80+",13,1398,"WA"
2020-11-06,"80+",14,1412,"WA"
2020-11-07,"80+",9,1421,"WA"
2020-11-08,"0-19",0,2,"WA"
2020-11-08,"20-34",0,16,"WA"
2020-11-08,"35-49",3,88,"WA"
2020-11-08,"50-64",3,363,"WA"
2020-11-08,"65-79",5,973,"WA"
2020-11-08,"80+",8,1429,"WA"
2020-11-09,"0-19",0,2,"WA"
2020-11-10,"0-19",0,2,"WA"
2020-11-11,"0-19",0,2,"WA"
2020-11-12,"0-19",0,2,"WA"
2020-11-13,"0-19",0,2,"WA"
2020-11-14,"0-19",0,2,"WA"
2020-11-09,"20-34",0,16,"WA"
2020-11-10,"20-34",0,16,"WA"
2020-11-11,"20-34",0,16,"WA"
2020-11-12,"20-34",0,16,"WA"
2020-11-13,"20-34",0,16,"WA"
2020-11-14,"20-34",0,16,"WA"
2020-11-09,"35-49",1,89,"WA"
2020-11-10,"35-49",1,90,"WA"
2020-11-11,"35-49",1,91,"WA"
2020-11-12,"35-49",1,92,"WA"
2020-11-13,"35-49",1,93,"WA"
2020-11-14,"35-49",2,95,"WA"
2020-11-09,"50-64",2,365,"WA"
2020-11-10,"50-64",3,368,"WA"
2020-11-11,"50-64",2,370,"WA"
2020-11-12,"50-64",3,373,"WA"
2020-11-13,"50-64",2,375,"WA"
2020-11-14,"50-64",3,378,"WA"
2020-11-09,"65-79",9,982,"WA"
2020-11-10,"65-79",11,993,"WA"
2020-11-11,"65-79",8,1001,"WA"
2020-11-12,"65-79",10,1011,"WA"
2020-11-13,"65-79",10,1021,"WA"
2020-11-14,"65-79",12,1033,"WA"
2020-11-09,"80+",13,1442,"WA"
2020-11-10,"80+",15,1457,"WA"
2020-11-11,"80+",11,1468,"WA"
2020-11-12,"80+",14,1482,"WA"
2020-11-13,"80+",13,1495,"WA"
2020-11-14,"80+",16,1511,"WA"
2020-11-15,"0-19",3,5,"WA"
2020-11-15,"20-34",0,16,"WA"
2020-11-15,"35-49",1,96,"WA"
2020-11-15,"50-64",4,382,"WA"
2020-11-15,"65-79",7,1040,"WA"
2020-11-15,"80+",13,1524,"WA"
2020-11-16,"0-19",0,5,"WA"
2020-11-17,"0-19",0,5,"WA"
2020-11-18,"0-19",0,5,"WA"
2020-11-19,"0-19",0,5,"WA"
2020-11-20,"0-19",0,5,"WA"
2020-11-21,"0-19",0,5,"WA"
2020-11-16,"20-34",0,16,"WA"
2020-11-17,"20-34",0,16,"WA"
2020-11-18,"20-34",0,16,"WA"
2020-11-19,"20-34",0,16,"WA"
2020-11-20,"20-34",0,16,"WA"
2020-11-21,"20-34",0,16,"WA"
2020-11-16,"35-49",1,97,"WA"
2020-11-17,"35-49",0,97,"WA"
2020-11-18,"35-49",0,97,"WA"
2020-11-19,"35-49",0,97,"WA"
2020-11-20,"35-49",1,98,"WA"
2020-11-21,"35-49",1,99,"WA"
2020-11-16,"50-64",4,386,"WA"
2020-11-17,"50-64",4,390,"WA"
2020-11-18,"50-64",4,394,"WA"
2020-11-19,"50-64",4,398,"WA"
2020-11-20,"50-64",4,402,"WA"
2020-11-21,"50-64",5,407,"WA"
2020-11-16,"65-79",10,1050,"WA"
2020-11-17,"65-79",9,1059,"WA"
2020-11-18,"65-79",9,1068,"WA"
2020-11-19,"65-79",9,1077,"WA"
2020-11-20,"65-79",10,1087,"WA"
2020-11-21,"65-79",13,1100,"WA"
2020-11-16,"80+",15,1539,"WA"
2020-11-17,"80+",14,1553,"WA"
2020-11-18,"80+",14,1567,"WA"
2020-11-19,"80+",14,1581,"WA"
2020-11-20,"80+",16,1597,"WA"
2020-11-21,"80+",19,1616,"WA"
2020-11-22,"0-19",1,6,"WA"
2020-11-22,"20-34",0,16,"WA"
2020-11-22,"35-49",4,103,"WA"
2020-11-22,"50-64",7,414,"WA"
2020-11-22,"65-79",8,1108,"WA"
2020-11-22,"80+",11,1627,"WA"
2020-11-23,"0-19",0,6,"WA"
2020-11-24,"0-19",0,6,"WA"
2020-11-25,"0-19",0,6,"WA"
2020-11-26,"0-19",0,6,"WA"
2020-11-27,"0-19",0,6,"WA"
2020-11-28,"0-19",0,6,"WA"
2020-11-23,"20-34",0,16,"WA"
2020-11-24,"20-34",0,16,"WA"
2020-11-25,"20-34",0,16,"WA"
2020-11-26,"20-34",0,16,"WA"
2020-11-27,"20-34",0,16,"WA"
2020-11-28,"20-34",0,16,"WA"
2020-11-23,"35-49",1,104,"WA"
2020-11-24,"35-49",0,104,"WA"
2020-11-25,"35-49",1,105,"WA"
2020-11-26,"35-49",1,106,"WA"
2020-11-27,"35-49",0,106,"WA"
2020-11-28,"35-49",1,107,"WA"
2020-11-23,"50-64",2,416,"WA"
2020-11-24,"50-64",2,418,"WA"
2020-11-25,"50-64",2,420,"WA"
2020-11-26,"50-64",2,422,"WA"
2020-11-27,"50-64",2,424,"WA"
2020-11-28,"50-64",2,426,"WA"
2020-11-23,"65-79",15,1123,"WA"
2020-11-24,"65-79",14,1137,"WA"
2020-11-25,"65-79",15,1152,"WA"
2020-11-26,"65-79",15,1167,"WA"
2020-11-27,"65-79",14,1181,"WA"
2020-11-28,"65-79",15,1196,"WA"
2020-11-23,"80+",20,1647,"WA"
2020-11-24,"80+",18,1665,"WA"
2020-11-25,"80+",19,1684,"WA"
2020-11-26,"80+",20,1704,"WA"
2020-11-27,"80+",18,1722,"WA"
2020-11-28,"80+",20,1742,"WA"
2020-11-29,"0-19",0,6,"WA"
2020-11-29,"20-34",3,19,"WA"
2020-11-29,"35-49",6,113,"WA"
2020-11-29,"50-64",7,433,"WA"
2020-11-29,"65-79",7,1203,"WA"
2020-11-29,"80+",14,1756,"WA"
2020-11-30,"0-19",0,6,"WA"
2020-12-01,"0-19",0,6,"WA"
2020-12-02,"0-19",0,6,"WA"
2020-12-03,"0-19",0,6,"WA"
2020-12-04,"0-19",0,6,"WA"
2020-12-05,"0-19",0,6,"WA"
2020-11-30,"20-34",0,19,"WA"
2020-12-01,"20-34",0,19,"WA"
2020-12-02,"20-34",0,19,"WA"
2020-12-03,"20-34",0,19,"WA"
2020-12-04,"20-34",0,19,"WA"
2020-12-05,"20-34",0,19,"WA"
2020-11-30,"35-49",0,113,"WA"
2020-12-01,"35-49",0,113,"WA"
2020-12-02,"35-49",0,113,"WA"
2020-12-03,"35-49",0,113,"WA"
2020-12-04,"35-49",0,113,"WA"
2020-12-05,"35-49",0,113,"WA"
2020-11-30,"50-64",5,438,"WA"
2020-12-01,"50-64",4,442,"WA"
2020-12-02,"50-64",4,446,"WA"
2020-12-03,"50-64",3,449,"WA"
2020-12-04,"50-64",4,453,"WA"
2020-12-05,"50-64",3,456,"WA"
2020-11-30,"65-79",15,1218,"WA"
2020-12-01,"65-79",11,1229,"WA"
2020-12-02,"65-79",12,1241,"WA"
2020-12-03,"65-79",10,1251,"WA"
2020-12-04,"65-79",13,1264,"WA"
2020-12-05,"65-79",10,1274,"WA"
2020-11-30,"80+",22,1778,"WA"
2020-12-01,"80+",17,1795,"WA"
2020-12-02,"80+",18,1813,"WA"
2020-12-03,"80+",15,1828,"WA"
2020-12-04,"80+",20,1848,"WA"
2020-12-05,"80+",16,1864,"WA"
2020-12-06,"0-19",0,6,"WA"
2020-12-06,"20-34",1,20,"WA"
2020-12-06,"35-49",4,117,"WA"
2020-12-06,"50-64",6,462,"WA"
2020-12-06,"65-79",12,1286,"WA"
2020-12-06,"80+",19,1883,"WA"
2020-12-07,"0-19",0,6,"WA"
2020-12-08,"0-19",0,6,"WA"
2020-12-09,"0-19",0,6,"WA"
2020-12-10,"0-19",0,6,"WA"
2020-12-11,"0-19",0,6,"WA"
2020-12-12,"0-19",0,6,"WA"
2020-12-07,"20-34",0,20,"WA"
2020-12-08,"20-34",0,20,"WA"
2020-12-09,"20-34",0,20,"WA"
2020-12-10,"20-34",0,20,"WA"
2020-12-11,"20-34",0,20,"WA"
2020-12-12,"20-34",0,20,"WA"
2020-12-07,"35-49",1,118,"WA"
2020-12-08,"35-49",0,118,"WA"
2020-12-09,"35-49",0,118,"WA"
2020-12-10,"35-49",0,118,"WA"
2020-12-11,"35-49",0,118,"WA"
2020-12-12,"35-49",0,118,"WA"
2020-12-07,"50-64",5,467,"WA"
2020-12-08,"50-64",3,470,"WA"
2020-12-09,"50-64",3,473,"WA"
2020-12-10,"50-64",3,476,"WA"
2020-12-11,"50-64",3,479,"WA"
2020-12-12,"50-64",2,481,"WA"
2020-12-07,"65-79",16,1302,"WA"
2020-12-08,"65-79",11,1313,"WA"
2020-12-09,"65-79",10,1323,"WA"
2020-12-10,"65-79",12,1335,"WA"
2020-12-11,"65-79",10,1345,"WA"
2020-12-12,"65-79",9,1354,"WA"
2020-12-07,"80+",19,1902,"WA"
2020-12-08,"80+",13,1915,"WA"
2020-12-09,"80+",11,1926,"WA"
2020-12-10,"80+",13,1939,"WA"
2020-12-11,"80+",11,1950,"WA"
2020-12-12,"80+",9,1959,"WA"
2020-12-13,"0-19",0,6,"WA"
2020-12-13,"20-34",2,22,"WA"
2020-12-13,"35-49",2,120,"WA"
2020-12-13,"50-64",4,485,"WA"
2020-12-13,"65-79",9,1363,"WA"
2020-12-13,"80+",12,1971,"WA"
2020-12-14,"0-19",0,6,"WA"
2020-12-15,"0-19",0,6,"WA"
2020-12-16,"0-19",0,6,"WA"
2020-12-17,"0-19",0,6,"WA"
2020-12-18,"0-19",0,6,"WA"
2020-12-19,"0-19",0,6,"WA"
2020-12-14,"20-34",0,22,"WA"
2020-12-15,"20-34",0,22,"WA"
2020-12-16,"20-34",1,23,"WA"
2020-12-17,"20-34",0,23,"WA"
2020-12-18,"20-34",0,23,"WA"
2020-12-19,"20-34",0,23,"WA"
2020-12-14,"35-49",0,120,"WA"
2020-12-15,"35-49",0,120,"WA"
2020-12-16,"35-49",3,123,"WA"
2020-12-17,"35-49",2,125,"WA"
2020-12-18,"35-49",0,125,"WA"
2020-12-19,"35-49",0,125,"WA"
2020-12-14,"50-64",0,485,"WA"
2020-12-15,"50-64",0,485,"WA"
2020-12-16,"50-64",10,495,"WA"
2020-12-17,"50-64",8,503,"WA"
2020-12-18,"50-64",0,503,"WA"
2020-12-19,"50-64",0,503,"WA"
2020-12-14,"65-79",0,1363,"WA"
2020-12-15,"65-79",0,1363,"WA"
2020-12-16,"65-79",35,1398,"WA"
2020-12-17,"65-79",26,1424,"WA"
2020-12-18,"65-79",0,1424,"WA"
2020-12-19,"65-79",0,1424,"WA"
2020-12-14,"80+",0,1971,"WA"
2020-12-15,"80+",0,1971,"WA"
2020-12-16,"80+",49,2020,"WA"
2020-12-17,"80+",37,2057,"WA"
2020-12-18,"80+",0,2057,"WA"
2020-12-19,"80+",0,2057,"WA"
2020-12-20,"0-19",0,6,"WA"
2020-12-20,"20-34",2,25,"WA"
2020-12-20,"35-49",0,125,"WA"
2020-12-20,"50-64",1,504,"WA"
2020-12-20,"65-79",8,1432,"WA"
2020-12-20,"80+",41,2098,"WA"
2020-12-21,"0-19",0,6,"WA"
2020-12-22,"0-19",0,6,"WA"
2020-12-23,"0-19",0,6,"WA"
2020-12-24,"0-19",0,6,"WA"
2020-12-25,"0-19",0,6,"WA"
2020-12-26,"0-19",0,6,"WA"
2020-12-21,"20-34",0,25,"WA"
2020-12-22,"20-34",0,25,"WA"
2020-12-23,"20-34",0,25,"WA"
2020-12-24,"20-34",0,25,"WA"
2020-12-25,"20-34",0,25,"WA"
2020-12-26,"20-34",0,25,"WA"
2020-12-21,"35-49",0,125,"WA"
2020-12-22,"35-49",1,126,"WA"
2020-12-23,"35-49",1,127,"WA"
2020-12-24,"35-49",1,128,"WA"
2020-12-25,"35-49",0,128,"WA"
2020-12-26,"35-49",0,128,"WA"
2020-12-21,"50-64",1,505,"WA"
2020-12-22,"50-64",4,509,"WA"
2020-12-23,"50-64",5,514,"WA"
2020-12-24,"50-64",4,518,"WA"
2020-12-25,"50-64",1,519,"WA"
2020-12-26,"50-64",1,520,"WA"
2020-12-21,"65-79",9,1441,"WA"
2020-12-22,"65-79",17,1458,"WA"
2020-12-23,"65-79",19,1477,"WA"
2020-12-24,"65-79",16,1493,"WA"
2020-12-25,"65-79",8,1501,"WA"
2020-12-26,"65-79",8,1509,"WA"
2020-12-21,"80+",9,2107,"WA"
2020-12-22,"80+",20,2127,"WA"
2020-12-23,"80+",23,2150,"WA"
2020-12-24,"80+",19,2169,"WA"
2020-12-25,"80+",8,2177,"WA"
2020-12-26,"80+",8,2185,"WA"
2020-12-27,"0-19",0,6,"WA"
2020-12-27,"20-34",0,25,"WA"
2020-12-27,"35-49",3,131,"WA"
2020-12-27,"50-64",6,526,"WA"
2020-12-27,"65-79",12,1521,"WA"
2020-12-27,"80+",19,2204,"WA"
2020-12-28,"0-19",0,6,"WA"
2020-12-29,"0-19",0,6,"WA"
2020-12-30,"0-19",0,6,"WA"
2020-12-31,"0-19",0,6,"WA"
2021-01-01,"0-19",0,6,"WA"
2021-01-02,"0-19",0,6,"WA"
2020-12-28,"20-34",0,25,"WA"
2020-12-29,"20-34",1,26,"WA"
2020-12-30,"20-34",0,26,"WA"
2020-12-31,"20-34",0,26,"WA"
2021-01-01,"20-34",0,26,"WA"
2021-01-02,"20-34",0,26,"WA"
2020-12-28,"35-49",0,131,"WA"
2020-12-29,"35-49",3,134,"WA"
2020-12-30,"35-49",1,135,"WA"
2020-12-31,"35-49",0,135,"WA"
2021-01-01,"35-49",0,135,"WA"
2021-01-02,"35-49",0,135,"WA"
2020-12-28,"50-64",0,526,"WA"
2020-12-29,"50-64",13,539,"WA"
2020-12-30,"50-64",4,543,"WA"
2020-12-31,"50-64",3,546,"WA"
2021-01-01,"50-64",0,546,"WA"
2021-01-02,"50-64",0,546,"WA"
2020-12-28,"65-79",2,1523,"WA"
2020-12-29,"65-79",39,1562,"WA"
2020-12-30,"65-79",11,1573,"WA"
2020-12-31,"65-79",9,1582,"WA"
2021-01-01,"65-79",0,1582,"WA"
2021-01-02,"65-79",0,1582,"WA"
2020-12-28,"80+",3,2207,"WA"
2020-12-29,"80+",68,2275,"WA"
2020-12-30,"80+",19,2294,"WA"
2020-12-31,"80+",15,2309,"WA"
2021-01-01,"80+",0,2309,"WA"
2021-01-02,"80+",0,2309,"WA"
2021-01-03,"0-19",0,6,"WA"
2021-01-03,"20-34",0,26,"WA"
2021-01-03,"35-49",1,136,"WA"
2021-01-03,"50-64",2,548,"WA"
2021-01-03,"65-79",2,1584,"WA"
2021-01-03,"80+",3,2312,"WA"
2021-01-04,"0-19",0,6,"WA"
2021-01-05,"0-19",0,6,"WA"
2021-01-06,"0-19",0,6,"WA"
2021-01-07,"0-19",0,6,"WA"
2021-01-08,"0-19",0,6,"WA"
2021-01-09,"0-19",0,6,"WA"
2021-01-04,"20-34",0,26,"WA"
2021-01-05,"20-34",0,26,"WA"
2021-01-06,"20-34",0,26,"WA"
2021-01-07,"20-34",0,26,"WA"
2021-01-08,"20-34",0,26,"WA"
2021-01-09,"20-34",0,26,"WA"
2021-01-04,"35-49",1,137,"WA"
2021-01-05,"35-49",2,139,"WA"
2021-01-06,"35-49",2,141,"WA"
2021-01-07,"35-49",1,142,"WA"
2021-01-08,"35-49",2,144,"WA"
2021-01-09,"35-49",0,144,"WA"
2021-01-04,"50-64",1,549,"WA"
2021-01-05,"50-64",4,553,"WA"
2021-01-06,"50-64",4,557,"WA"
2021-01-07,"50-64",1,558,"WA"
2021-01-08,"50-64",4,562,"WA"
2021-01-09,"50-64",0,562,"WA"
2021-01-04,"65-79",4,1588,"WA"
2021-01-05,"65-79",13,1601,"WA"
2021-01-06,"65-79",13,1614,"WA"
2021-01-07,"65-79",6,1620,"WA"
2021-01-08,"65-79",14,1634,"WA"
2021-01-09,"65-79",0,1634,"WA"
2021-01-04,"80+",5,2317,"WA"
2021-01-05,"80+",14,2331,"WA"
2021-01-06,"80+",15,2346,"WA"
2021-01-07,"80+",6,2352,"WA"
2021-01-08,"80+",15,2367,"WA"
2021-01-09,"80+",0,2367,"WA"
2021-01-10,"0-19",0,6,"WA"
2021-01-10,"20-34",0,26,"WA"
2021-01-10,"35-49",1,145,"WA"
2021-01-10,"50-64",3,565,"WA"
2021-01-10,"65-79",2,1636,"WA"
2021-01-10,"80+",2,2369,"WA"
2021-01-11,"0-19",0,6,"WA"
2021-01-12,"0-19",0,6,"WA"
2021-01-13,"0-19",0,6,"WA"
2021-01-14,"0-19",0,6,"WA"
2021-01-15,"0-19",0,6,"WA"
2021-01-16,"0-19",0,6,"WA"
2021-01-11,"20-34",0,26,"WA"
2021-01-12,"20-34",0,26,"WA"
2021-01-13,"20-34",0,26,"WA"
2021-01-14,"20-34",0,26,"WA"
2021-01-15,"20-34",0,26,"WA"
2021-01-16,"20-34",0,26,"WA"
2021-01-11,"35-49",0,145,"WA"
2021-01-12,"35-49",3,148,"WA"
2021-01-13,"35-49",2,150,"WA"
2021-01-14,"35-49",1,151,"WA"
2021-01-15,"35-49",1,152,"WA"
2021-01-16,"35-49",0,152,"WA"
2021-01-11,"50-64",0,565,"WA"
2021-01-12,"50-64",7,572,"WA"
2021-01-13,"50-64",4,576,"WA"
2021-01-14,"50-64",2,578,"WA"
2021-01-15,"50-64",2,580,"WA"
2021-01-16,"50-64",0,580,"WA"
2021-01-11,"65-79",0,1636,"WA"
2021-01-12,"65-79",17,1653,"WA"
2021-01-13,"65-79",9,1662,"WA"
2021-01-14,"65-79",6,1668,"WA"
2021-01-15,"65-79",4,1672,"WA"
2021-01-16,"65-79",0,1672,"WA"
2021-01-11,"80+",0,2369,"WA"
2021-01-12,"80+",27,2396,"WA"
2021-01-13,"80+",14,2410,"WA"
2021-01-14,"80+",11,2421,"WA"
2021-01-15,"80+",7,2428,"WA"
2021-01-16,"80+",0,2428,"WA"
2021-01-17,"0-19",0,6,"WA"
2021-01-17,"20-34",1,27,"WA"
2021-01-17,"35-49",2,154,"WA"
2021-01-17,"50-64",2,582,"WA"
2021-01-17,"65-79",2,1674,"WA"
2021-01-17,"80+",3,2431,"WA"
2021-01-18,"0-19",0,6,"WA"
2021-01-19,"0-19",0,6,"WA"
2021-01-20,"0-19",0,6,"WA"
2021-01-21,"0-19",0,6,"WA"
2021-01-22,"0-19",0,6,"WA"
2021-01-23,"0-19",0,6,"WA"
2021-01-18,"20-34",0,27,"WA"
2021-01-19,"20-34",0,27,"WA"
2021-01-20,"20-34",0,27,"WA"
2021-01-21,"20-34",0,27,"WA"
2021-01-22,"20-34",0,27,"WA"
2021-01-23,"20-34",0,27,"WA"
2021-01-18,"35-49",0,154,"WA"
2021-01-19,"35-49",0,154,"WA"
2021-01-20,"35-49",0,154,"WA"
2021-01-21,"35-49",2,156,"WA"
2021-01-22,"35-49",1,157,"WA"
2021-01-23,"35-49",0,157,"WA"
2021-01-18,"50-64",0,582,"WA"
