LATEST_STATUS_DATE,Age Ranges,As of Date,Case Status,DATA_AS_OF_DT,DATA_REFRESH_DT,Parameter Sort,Parameter Sort Target,CASES,DEATHS,Measure Toggle,RECOVERIES
08/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,3,0,0,7
12/06/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,4,0,0,7
04/06/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,5,0,0,7
12/09/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,7,0,0,7
28/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,9,0,0,7
09/09/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,11,0,0,7
27/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,13,0,0,7
06/07/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,1,0,0,8
10/08/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,1,0,0,8
20/04/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,3,0,0,8
29/06/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,3,0,0,8
18/04/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,4,0,0,8
11/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,4,0,0,8
14/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,5,0,0,8
20/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,12,0,0,8
13/07/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,1,0,0,9
13/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,1,0,0,9
03/06/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,3,0,0,9
07/05/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,4,0,0,9
22/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,4,0,0,9
27/05/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,6,0,0,9
25/08/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,6,0,0,9
01/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,12,0,0,9
27/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,0,0,0,10
15/04/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,5,0,0,10
28/05/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,6,0,0,10
14/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,17,0,0,10
21/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,32,0,0,10
13/04/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,2,0,0,11
16/09/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,4,0,0,11
06/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,13,0,0,11
05/12/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,30,0,0,11
03/12/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,33,0,0,11
31/10/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,7,0,0,12
07/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,10,0,0,12
11/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,28,0,0,12
08/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,35,0,0,12
05/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,17,0,0,13
09/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,20,0,0,13
18/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,23,0,0,15
10/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,26,0,0,15
04/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,29,0,0,15
28/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,27,0,0,19
04/12/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,48,0,0,19
13/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,15,0,0,20
17/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,23,0,0,20
01/12/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,33,0,0,23
29/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,32,0,0,24
12/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,40,0,0,24
30/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,26,0,0,25
23/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,35,0,0,26
15/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,17,0,0,28
16/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,29,0,0,29
22/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,35,0,0,31
24/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,32,0,0,33
25/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,28,0,0,36
19/11/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,33,0,0,40
14/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
23/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
26/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
20/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
26/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
29/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
11/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,0
15/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
17/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
19/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
24/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
19/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
20/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
25/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
02/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,0
21/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,0
27/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,0
29/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,0
12/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,0
18/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,0
12/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,0
17/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,0
25/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,0
22/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,5,0,0,0
16/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,5,0,0,0
16/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,5,0,0,0
24/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,7,0,0,0
14/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,1
16/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,1
21/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,1
18/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,1
10/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,1
17/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,1
10/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
27/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
28/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
05/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
07/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
09/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
03/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
13/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
19/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
23/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,1
18/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
13/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
25/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
12/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
01/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
18/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
04/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
19/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
23/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,1
20/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
16/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
07/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
22/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
15/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
08/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
26/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
28/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
04/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
05/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
16/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,1
05/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
09/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
10/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
18/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
30/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
20/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
01/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
11/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
20/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,1
14/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,6,0,0,1
19/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,6,0,0,1
21/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,6,0,0,1
17/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,6,0,0,1
15/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,6,0,0,1
28/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,7,0,0,1
30/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,7,0,0,1
09/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,8,0,0,1
31/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,9,0,0,1
28/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,12,0,0,1
03/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,2
02/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,2
11/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,2
18/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,2
25/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
30/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
05/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
08/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
04/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
21/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
31/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
05/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,2
15/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
06/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
14/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
14/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
31/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
15/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
20/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
12/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,2
02/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,2
11/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,2
30/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,2
09/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,2
16/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,2
26/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,2
27/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,2
02/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,2
18/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,2
14/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,5,0,0,2
31/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,5,0,0,2
29/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,7,0,0,2
27/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,9,0,0,2
29/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,10,0,0,2
02/11/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,11,0,0,2
15/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,3
22/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,3
30/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,3
07/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,3
04/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,3
01/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,3
22/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,3
02/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,3
10/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,3
04/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,3
10/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,3
17/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,3
09/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,3
27/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,2,0,0,3
21/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,3
28/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,3
04/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,3
15/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,3
25/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,3
17/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,3,0,0,3
22/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,3
17/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,3
23/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,3
24/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,4,0,0,3
16/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,5,0,0,3
28/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,7,0,0,3
04/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,7,0,0,3
21/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,8,0,0,3
25/03/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,9,0,0,3
29/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,11,0,0,3
12/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,13,0,0,3
01/11/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,14,0,0,3
19/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,4
01/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,4
11/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,4
11/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,4
27/07/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,4
25/10/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,0,0,0,4
07/04/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,4
24/05/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,4
19/06/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,4
12/08/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,4
03/09/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,1,0,0,4
