"age","date","cum.deaths","daily.deaths","code"
"45-54",2020-07-24,0,0,"NH"
"45-54",2020-07-25,0,0,"NH"
"45-54",2020-07-26,0,0,"NH"
"45-54",2020-07-27,0,0,"NH"
"45-54",2020-07-28,0,0,"NH"
"25-34",2020-07-23,0,0,"NH"
"25-34",2020-07-24,0,0,"NH"
"25-34",2020-07-25,0,0,"NH"
"25-34",2020-07-26,0,0,"NH"
"25-34",2020-07-27,0,0,"NH"
"25-34",2020-07-28,0,0,"NH"
"65-74",2020-07-23,57,0,"NH"
"65-74",2020-07-24,57,0,"NH"
"65-74",2020-07-25,57,0,"NH"
"65-74",2020-07-26,57,1,"NH"
"65-74",2020-07-27,57,1,"NH"
"65-74",2020-07-28,57,1,"NH"
"5-14",2020-07-23,0,0,"NH"
"5-14",2020-07-24,0,0,"NH"
"5-14",2020-07-25,0,0,"NH"
"5-14",2020-07-26,0,0,"NH"
"5-14",2020-07-27,0,0,"NH"
"5-14",2020-07-28,0,0,"NH"
"1-4",2020-07-23,0,0,"NH"
"1-4",2020-07-24,0,0,"NH"
"1-4",2020-07-25,0,0,"NH"
"1-4",2020-07-26,0,0,"NH"
"1-4",2020-07-27,0,0,"NH"
"1-4",2020-07-28,0,0,"NH"
"15-24",2020-07-23,0,0,"NH"
"15-24",2020-07-24,0,0,"NH"
"15-24",2020-07-25,0,0,"NH"
"15-24",2020-07-26,0,0,"NH"
"15-24",2020-07-27,0,0,"NH"
"15-24",2020-07-28,0,0,"NH"
"75-84",2020-07-23,111,0,"NH"
"75-84",2020-07-24,111,0,"NH"
"75-84",2020-07-25,111,0,"NH"
"75-84",2020-07-26,111,0,"NH"
"75-84",2020-07-27,111,1,"NH"
"75-84",2020-07-28,111,1,"NH"
"55-64",2020-07-23,14,0,"NH"
"55-64",2020-07-24,14,0,"NH"
"55-64",2020-07-25,14,0,"NH"
"55-64",2020-07-26,14,0,"NH"
"55-64",2020-07-27,14,0,"NH"
"55-64",2020-07-28,14,0,"NH"
"35-44",2020-07-23,0,0,"NH"
"35-44",2020-07-24,0,0,"NH"
"35-44",2020-07-25,0,0,"NH"
"35-44",2020-07-26,0,0,"NH"
"35-44",2020-07-27,0,0,"NH"
"35-44",2020-07-28,0,0,"NH"
"85+",2020-07-23,185,0,"NH"
"85+",2020-07-24,185,1,"NH"
"85+",2020-07-25,185,1,"NH"
"85+",2020-07-26,185,1,"NH"
"85+",2020-07-27,185,1,"NH"
"85+",2020-07-28,185,1,"NH"
"0-1",2020-07-29,0,0,"NH"
"45-54",2020-07-29,0,0,"NH"
"25-34",2020-07-29,0,0,"NH"
"65-74",2020-07-29,60,0,"NH"
"5-14",2020-07-29,0,0,"NH"
"1-4",2020-07-29,0,0,"NH"
"15-24",2020-07-29,0,0,"NH"
"75-84",2020-07-29,113,0,"NH"
"55-64",2020-07-29,14,0,"NH"
"35-44",2020-07-29,0,0,"NH"
"85+",2020-07-29,190,0,"NH"
"0-1",2020-07-30,0,0,"NH"
"0-1",2020-07-31,0,0,"NH"
"0-1",2020-08-01,0,0,"NH"
"0-1",2020-08-02,0,0,"NH"
"0-1",2020-08-03,0,0,"NH"
"0-1",2020-08-04,0,0,"NH"
"45-54",2020-07-30,0,0,"NH"
"45-54",2020-07-31,0,0,"NH"
"45-54",2020-08-01,0,0,"NH"
"45-54",2020-08-02,0,0,"NH"
"45-54",2020-08-03,0,0,"NH"
"45-54",2020-08-04,0,0,"NH"
"25-34",2020-07-30,0,0,"NH"
"25-34",2020-07-31,0,0,"NH"
"25-34",2020-08-01,0,0,"NH"
"25-34",2020-08-02,0,0,"NH"
"25-34",2020-08-03,0,0,"NH"
"25-34",2020-08-04,0,0,"NH"
"65-74",2020-07-30,60,0,"NH"
"65-74",2020-07-31,60,0,"NH"
"65-74",2020-08-01,60,0,"NH"
"65-74",2020-08-02,60,0,"NH"
"65-74",2020-08-03,60,0,"NH"
"65-74",2020-08-04,60,0,"NH"
"5-14",2020-07-30,0,0,"NH"
"5-14",2020-07-31,0,0,"NH"
"5-14",2020-08-01,0,0,"NH"
"5-14",2020-08-02,0,0,"NH"
"5-14",2020-08-03,0,0,"NH"
"5-14",2020-08-04,0,0,"NH"
"1-4",2020-07-30,0,0,"NH"
"1-4",2020-07-31,0,0,"NH"
"1-4",2020-08-01,0,0,"NH"
"1-4",2020-08-02,0,0,"NH"
"1-4",2020-08-03,0,0,"NH"
"1-4",2020-08-04,0,0,"NH"
"15-24",2020-07-30,0,0,"NH"
"15-24",2020-07-31,0,0,"NH"
"15-24",2020-08-01,0,0,"NH"
"15-24",2020-08-02,0,0,"NH"
"15-24",2020-08-03,0,0,"NH"
"15-24",2020-08-04,0,0,"NH"
"75-84",2020-07-30,113,0,"NH"
"75-84",2020-07-31,113,0,"NH"
"75-84",2020-08-01,113,0,"NH"
"75-84",2020-08-02,113,0,"NH"
"75-84",2020-08-03,113,0,"NH"
"75-84",2020-08-04,113,0,"NH"
"55-64",2020-07-30,14,0,"NH"
"55-64",2020-07-31,14,0,"NH"
"55-64",2020-08-01,14,0,"NH"
"55-64",2020-08-02,14,0,"NH"
"55-64",2020-08-03,14,0,"NH"
"55-64",2020-08-04,14,0,"NH"
"35-44",2020-07-30,0,0,"NH"
"35-44",2020-07-31,0,0,"NH"
"35-44",2020-08-01,0,0,"NH"
"35-44",2020-08-02,0,0,"NH"
"35-44",2020-08-03,0,0,"NH"
"35-44",2020-08-04,0,0,"NH"
"85+",2020-07-30,190,0,"NH"
"85+",2020-07-31,190,1,"NH"
"85+",2020-08-01,190,1,"NH"
"85+",2020-08-02,190,1,"NH"
"85+",2020-08-03,190,1,"NH"
"85+",2020-08-04,190,1,"NH"
"0-1",2020-08-05,0,0,"NH"
"45-54",2020-08-05,0,0,"NH"
"25-34",2020-08-05,0,0,"NH"
"65-74",2020-08-05,60,0,"NH"
"5-14",2020-08-05,0,0,"NH"
"1-4",2020-08-05,0,0,"NH"
"15-24",2020-08-05,0,0,"NH"
"75-84",2020-08-05,113,0,"NH"
"55-64",2020-08-05,14,0,"NH"
"35-44",2020-08-05,0,0,"NH"
"85+",2020-08-05,195,0,"NH"
"0-1",2020-08-06,0,0,"NH"
"0-1",2020-08-07,0,0,"NH"
"0-1",2020-08-08,0,0,"NH"
"0-1",2020-08-09,0,0,"NH"
"0-1",2020-08-10,0,0,"NH"
"0-1",2020-08-11,0,0,"NH"
"45-54",2020-08-06,0,0,"NH"
"45-54",2020-08-07,0,0,"NH"
"45-54",2020-08-08,0,0,"NH"
"45-54",2020-08-09,0,0,"NH"
"45-54",2020-08-10,0,0,"NH"
"45-54",2020-08-11,0,0,"NH"
"25-34",2020-08-06,0,0,"NH"
"25-34",2020-08-07,0,0,"NH"
"25-34",2020-08-08,0,0,"NH"
"25-34",2020-08-09,0,0,"NH"
"25-34",2020-08-10,0,0,"NH"
"25-34",2020-08-11,0,0,"NH"
"65-74",2020-08-06,60,0,"NH"
"65-74",2020-08-07,60,0,"NH"
"65-74",2020-08-08,60,0,"NH"
"65-74",2020-08-09,60,0,"NH"
"65-74",2020-08-10,60,0,"NH"
"65-74",2020-08-11,60,0,"NH"
"5-14",2020-08-06,0,0,"NH"
"5-14",2020-08-07,0,0,"NH"
"5-14",2020-08-08,0,0,"NH"
"5-14",2020-08-09,0,0,"NH"
"5-14",2020-08-10,0,0,"NH"
"5-14",2020-08-11,0,0,"NH"
"1-4",2020-08-06,0,0,"NH"
"1-4",2020-08-07,0,0,"NH"
"1-4",2020-08-08,0,0,"NH"
"1-4",2020-08-09,0,0,"NH"
"1-4",2020-08-10,0,0,"NH"
"1-4",2020-08-11,0,0,"NH"
"15-24",2020-08-06,0,0,"NH"
"15-24",2020-08-07,0,0,"NH"
"15-24",2020-08-08,0,0,"NH"
"15-24",2020-08-09,0,0,"NH"
"15-24",2020-08-10,0,0,"NH"
"15-24",2020-08-11,0,0,"NH"
"75-84",2020-08-06,113,0,"NH"
"75-84",2020-08-07,113,0,"NH"
"75-84",2020-08-08,113,0,"NH"
"75-84",2020-08-09,113,0,"NH"
"75-84",2020-08-10,113,0,"NH"
"75-84",2020-08-11,113,1,"NH"
"55-64",2020-08-06,14,0,"NH"
"55-64",2020-08-07,14,0,"NH"
"55-64",2020-08-08,14,0,"NH"
"55-64",2020-08-09,14,0,"NH"
"55-64",2020-08-10,14,0,"NH"
"55-64",2020-08-11,14,0,"NH"
"35-44",2020-08-06,0,0,"NH"
"35-44",2020-08-07,0,0,"NH"
"35-44",2020-08-08,0,0,"NH"
"35-44",2020-08-09,0,0,"NH"
"35-44",2020-08-10,0,0,"NH"
"35-44",2020-08-11,0,0,"NH"
"85+",2020-08-06,195,0,"NH"
"85+",2020-08-07,195,0,"NH"
"85+",2020-08-08,195,0,"NH"
"85+",2020-08-09,195,0,"NH"
"85+",2020-08-10,195,1,"NH"
"85+",2020-08-11,195,1,"NH"
"0-1",2020-08-12,0,0,"NH"
"45-54",2020-08-12,0,0,"NH"
"25-34",2020-08-12,0,0,"NH"
"65-74",2020-08-12,60,0,"NH"
"5-14",2020-08-12,0,0,"NH"
"1-4",2020-08-12,0,0,"NH"
"15-24",2020-08-12,0,0,"NH"
"75-84",2020-08-12,114,0,"NH"
"55-64",2020-08-12,14,0,"NH"
"35-44",2020-08-12,0,0,"NH"
"85+",2020-08-12,197,0,"NH"
"0-1",2020-08-13,0,0,"NH"
"0-1",2020-08-14,0,0,"NH"
"0-1",2020-08-15,0,0,"NH"
"0-1",2020-08-16,0,0,"NH"
"0-1",2020-08-17,0,0,"NH"
"0-1",2020-08-18,0,0,"NH"
"45-54",2020-08-13,0,0,"NH"
"45-54",2020-08-14,0,0,"NH"
"45-54",2020-08-15,0,0,"NH"
"45-54",2020-08-16,0,0,"NH"
"45-54",2020-08-17,0,0,"NH"
"45-54",2020-08-18,0,0,"NH"
"25-34",2020-08-13,0,0,"NH"
"25-34",2020-08-14,0,0,"NH"
"25-34",2020-08-15,0,0,"NH"
"25-34",2020-08-16,0,0,"NH"
"25-34",2020-08-17,0,0,"NH"
"25-34",2020-08-18,0,0,"NH"
"65-74",2020-08-13,60,0,"NH"
"65-74",2020-08-14,60,0,"NH"
"65-74",2020-08-15,60,0,"NH"
"65-74",2020-08-16,60,0,"NH"
"65-74",2020-08-17,60,0,"NH"
"65-74",2020-08-18,60,0,"NH"
"5-14",2020-08-13,0,0,"NH"
"5-14",2020-08-14,0,0,"NH"
"5-14",2020-08-15,0,0,"NH"
"5-14",2020-08-16,0,0,"NH"
"5-14",2020-08-17,0,0,"NH"
"5-14",2020-08-18,0,0,"NH"
"1-4",2020-08-13,0,0,"NH"
"1-4",2020-08-14,0,0,"NH"
"1-4",2020-08-15,0,0,"NH"
"1-4",2020-08-16,0,0,"NH"
"1-4",2020-08-17,0,0,"NH"
"1-4",2020-08-18,0,0,"NH"
"15-24",2020-08-13,0,0,"NH"
"15-24",2020-08-14,0,0,"NH"
"15-24",2020-08-15,0,0,"NH"
"15-24",2020-08-16,0,0,"NH"
"15-24",2020-08-17,0,0,"NH"
"15-24",2020-08-18,0,0,"NH"
"75-84",2020-08-13,114,0,"NH"
"75-84",2020-08-14,114,0,"NH"
"75-84",2020-08-15,114,0,"NH"
"75-84",2020-08-16,114,0,"NH"
"75-84",2020-08-17,114,1,"NH"
"75-84",2020-08-18,114,1,"NH"
"55-64",2020-08-13,14,0,"NH"
"55-64",2020-08-14,14,0,"NH"
"55-64",2020-08-15,14,0,"NH"
"55-64",2020-08-16,14,0,"NH"
"55-64",2020-08-17,14,0,"NH"
"55-64",2020-08-18,14,0,"NH"
"35-44",2020-08-13,0,0,"NH"
"35-44",2020-08-14,0,0,"NH"
"35-44",2020-08-15,0,0,"NH"
"35-44",2020-08-16,0,0,"NH"
"35-44",2020-08-17,0,0,"NH"
"35-44",2020-08-18,0,0,"NH"
"85+",2020-08-13,197,0,"NH"
"85+",2020-08-14,197,0,"NH"
"85+",2020-08-15,197,0,"NH"
"85+",2020-08-16,197,0,"NH"
"85+",2020-08-17,197,1,"NH"
"85+",2020-08-18,197,1,"NH"
"0-1",2020-08-19,0,0,"NH"
"45-54",2020-08-19,0,0,"NH"
"25-34",2020-08-19,0,0,"NH"
"65-74",2020-08-19,60,0,"NH"
"5-14",2020-08-19,0,0,"NH"
"1-4",2020-08-19,0,0,"NH"
"15-24",2020-08-19,0,0,"NH"
"75-84",2020-08-19,116,0,"NH"
"55-64",2020-08-19,14,0,"NH"
"35-44",2020-08-19,0,0,"NH"
"85+",2020-08-19,199,0,"NH"
"0-1",2020-08-20,0,0,"NH"
"0-1",2020-08-21,0,0,"NH"
"0-1",2020-08-22,0,0,"NH"
"0-1",2020-08-23,0,0,"NH"
"0-1",2020-08-24,0,0,"NH"
"0-1",2020-08-25,0,0,"NH"
"45-54",2020-08-20,0,0,"NH"
"45-54",2020-08-21,0,0,"NH"
"45-54",2020-08-22,0,0,"NH"
"45-54",2020-08-23,0,0,"NH"
"45-54",2020-08-24,0,0,"NH"
"45-54",2020-08-25,0,0,"NH"
"25-34",2020-08-20,0,0,"NH"
"25-34",2020-08-21,0,0,"NH"
"25-34",2020-08-22,0,0,"NH"
"25-34",2020-08-23,0,0,"NH"
"25-34",2020-08-24,0,0,"NH"
"25-34",2020-08-25,0,0,"NH"
"65-74",2020-08-20,60,0,"NH"
"65-74",2020-08-21,60,0,"NH"
"65-74",2020-08-22,60,0,"NH"
"65-74",2020-08-23,60,0,"NH"
"65-74",2020-08-24,60,0,"NH"
"65-74",2020-08-25,60,0,"NH"
"5-14",2020-08-20,0,0,"NH"
"5-14",2020-08-21,0,0,"NH"
"5-14",2020-08-22,0,0,"NH"
"5-14",2020-08-23,0,0,"NH"
"5-14",2020-08-24,0,0,"NH"
"5-14",2020-08-25,0,0,"NH"
"1-4",2020-08-20,0,0,"NH"
"1-4",2020-08-21,0,0,"NH"
"1-4",2020-08-22,0,0,"NH"
"1-4",2020-08-23,0,0,"NH"
"1-4",2020-08-24,0,0,"NH"
"1-4",2020-08-25,0,0,"NH"
"15-24",2020-08-20,0,0,"NH"
"15-24",2020-08-21,0,0,"NH"
"15-24",2020-08-22,0,0,"NH"
"15-24",2020-08-23,0,0,"NH"
"15-24",2020-08-24,0,0,"NH"
"15-24",2020-08-25,0,0,"NH"
"75-84",2020-08-20,116,0,"NH"
"75-84",2020-08-21,116,0,"NH"
"75-84",2020-08-22,116,0,"NH"
"75-84",2020-08-23,116,0,"NH"
"75-84",2020-08-24,116,0,"NH"
"75-84",2020-08-25,116,1,"NH"
"55-64",2020-08-20,14,0,"NH"
"55-64",2020-08-21,14,0,"NH"
"55-64",2020-08-22,14,0,"NH"
"55-64",2020-08-23,14,0,"NH"
"55-64",2020-08-24,14,0,"NH"
"55-64",2020-08-25,14,0,"NH"
"35-44",2020-08-20,0,0,"NH"
"35-44",2020-08-21,0,0,"NH"
"35-44",2020-08-22,0,0,"NH"
"35-44",2020-08-23,0,0,"NH"
"35-44",2020-08-24,0,0,"NH"
"35-44",2020-08-25,0,0,"NH"
"85+",2020-08-20,199,1,"NH"
"85+",2020-08-21,199,1,"NH"
"85+",2020-08-22,199,1,"NH"
"85+",2020-08-23,199,1,"NH"
"85+",2020-08-24,199,1,"NH"
"85+",2020-08-25,199,1,"NH"
"0-1",2020-08-26,0,0,"NH"
"45-54",2020-08-26,0,0,"NH"
"25-34",2020-08-26,0,0,"NH"
"65-74",2020-08-26,60,0,"NH"
"5-14",2020-08-26,0,0,"NH"
"1-4",2020-08-26,0,0,"NH"
"15-24",2020-08-26,0,0,"NH"
"75-84",2020-08-26,117,0,"NH"
"55-64",2020-08-26,14,0,"NH"
"35-44",2020-08-26,0,0,"NH"
"85+",2020-08-26,205,0,"NH"
"0-1",2020-08-27,0,0,"NH"
"0-1",2020-08-28,0,0,"NH"
"0-1",2020-08-29,0,0,"NH"
"0-1",2020-08-30,0,0,"NH"
"0-1",2020-08-31,0,0,"NH"
"0-1",2020-09-01,0,0,"NH"
"45-54",2020-08-27,0,0,"NH"
"45-54",2020-08-28,0,0,"NH"
"45-54",2020-08-29,0,0,"NH"
"45-54",2020-08-30,0,0,"NH"
"45-54",2020-08-31,0,0,"NH"
"45-54",2020-09-01,0,0,"NH"
"25-34",2020-08-27,0,0,"NH"
"25-34",2020-08-28,0,0,"NH"
"25-34",2020-08-29,0,0,"NH"
"25-34",2020-08-30,0,0,"NH"
"25-34",2020-08-31,0,0,"NH"
"25-34",2020-09-01,0,0,"NH"
"65-74",2020-08-27,60,0,"NH"
"65-74",2020-08-28,60,0,"NH"
"65-74",2020-08-29,60,0,"NH"
"65-74",2020-08-30,60,0,"NH"
"65-74",2020-08-31,60,0,"NH"
"65-74",2020-09-01,60,0,"NH"
"5-14",2020-08-27,0,0,"NH"
"5-14",2020-08-28,0,0,"NH"
"5-14",2020-08-29,0,0,"NH"
"5-14",2020-08-30,0,0,"NH"
"5-14",2020-08-31,0,0,"NH"
"5-14",2020-09-01,0,0,"NH"
"1-4",2020-08-27,0,0,"NH"
"1-4",2020-08-28,0,0,"NH"
"1-4",2020-08-29,0,0,"NH"
"1-4",2020-08-30,0,0,"NH"
"1-4",2020-08-31,0,0,"NH"
"1-4",2020-09-01,0,0,"NH"
"15-24",2020-08-27,0,0,"NH"
"15-24",2020-08-28,0,0,"NH"
"15-24",2020-08-29,0,0,"NH"
"15-24",2020-08-30,0,0,"NH"
"15-24",2020-08-31,0,0,"NH"
"15-24",2020-09-01,0,0,"NH"
"75-84",2020-08-27,117,0,"NH"
"75-84",2020-08-28,117,0,"NH"
"75-84",2020-08-29,117,0,"NH"
"75-84",2020-08-30,117,0,"NH"
"75-84",2020-08-31,117,0,"NH"
"75-84",2020-09-01,117,0,"NH"
"55-64",2020-08-27,14,0,"NH"
"55-64",2020-08-28,14,0,"NH"
"55-64",2020-08-29,14,0,"NH"
"55-64",2020-08-30,14,0,"NH"
"55-64",2020-08-31,14,0,"NH"
"55-64",2020-09-01,14,0,"NH"
"35-44",2020-08-27,0,0,"NH"
"35-44",2020-08-28,0,0,"NH"
"35-44",2020-08-29,0,0,"NH"
"35-44",2020-08-30,0,0,"NH"
"35-44",2020-08-31,0,0,"NH"
"35-44",2020-09-01,0,0,"NH"
"85+",2020-08-27,205,0,"NH"
"85+",2020-08-28,205,0,"NH"
"85+",2020-08-29,205,0,"NH"
"85+",2020-08-30,205,0,"NH"
"85+",2020-08-31,205,1,"NH"
"85+",2020-09-01,205,1,"NH"
"0-1",2020-09-02,0,0,"NH"
"45-54",2020-09-02,0,0,"NH"
"25-34",2020-09-02,0,0,"NH"
"65-74",2020-09-02,60,0,"NH"
"5-14",2020-09-02,0,0,"NH"
"1-4",2020-09-02,0,0,"NH"
"15-24",2020-09-02,0,0,"NH"
"75-84",2020-09-02,117,0,"NH"
"55-64",2020-09-02,14,0,"NH"
"35-44",2020-09-02,0,0,"NH"
"85+",2020-09-02,207,0,"NH"
"0-1",2020-09-03,0,0,"NH"
"0-1",2020-09-04,0,0,"NH"
"0-1",2020-09-05,0,0,"NH"
"0-1",2020-09-06,0,0,"NH"
"0-1",2020-09-07,0,0,"NH"
"0-1",2020-09-08,0,0,"NH"
"45-54",2020-09-03,0,0,"NH"
"45-54",2020-09-04,0,0,"NH"
"45-54",2020-09-05,0,0,"NH"
"45-54",2020-09-06,0,0,"NH"
"45-54",2020-09-07,0,0,"NH"
"45-54",2020-09-08,0,0,"NH"
"25-34",2020-09-03,0,0,"NH"
"25-34",2020-09-04,0,0,"NH"
"25-34",2020-09-05,0,0,"NH"
"25-34",2020-09-06,0,0,"NH"
"25-34",2020-09-07,0,0,"NH"
"25-34",2020-09-08,0,0,"NH"
"65-74",2020-09-03,60,0,"NH"
"65-74",2020-09-04,60,0,"NH"
"65-74",2020-09-05,60,0,"NH"
"65-74",2020-09-06,60,0,"NH"
"65-74",2020-09-07,60,0,"NH"
"65-74",2020-09-08,60,0,"NH"
"5-14",2020-09-03,0,0,"NH"
"5-14",2020-09-04,0,0,"NH"
"5-14",2020-09-05,0,0,"NH"
"5-14",2020-09-06,0,0,"NH"
"5-14",2020-09-07,0,0,"NH"
"5-14",2020-09-08,0,0,"NH"
"1-4",2020-09-03,0,0,"NH"
"1-4",2020-09-04,0,0,"NH"
"1-4",2020-09-05,0,0,"NH"
"1-4",2020-09-06,0,0,"NH"
"1-4",2020-09-07,0,0,"NH"
"1-4",2020-09-08,0,0,"NH"
"15-24",2020-09-03,0,0,"NH"
"15-24",2020-09-04,0,0,"NH"
"15-24",2020-09-05,0,0,"NH"
"15-24",2020-09-06,0,0,"NH"
"15-24",2020-09-07,0,0,"NH"
"15-24",2020-09-08,0,0,"NH"
"75-84",2020-09-03,117,0,"NH"
"75-84",2020-09-04,117,0,"NH"
"75-84",2020-09-05,117,0,"NH"
"75-84",2020-09-06,117,0,"NH"
"75-84",2020-09-07,117,0,"NH"
"75-84",2020-09-08,117,0,"NH"
"55-64",2020-09-03,14,0,"NH"
"55-64",2020-09-04,14,0,"NH"
"55-64",2020-09-05,14,0,"NH"
"55-64",2020-09-06,14,0,"NH"
"55-64",2020-09-07,14,0,"NH"
"55-64",2020-09-08,14,0,"NH"
"35-44",2020-09-03,0,0,"NH"
"35-44",2020-09-04,0,0,"NH"
"35-44",2020-09-05,0,0,"NH"
"35-44",2020-09-06,0,0,"NH"
"35-44",2020-09-07,0,0,"NH"
"35-44",2020-09-08,0,0,"NH"
"85+",2020-09-03,207,0,"NH"
"85+",2020-09-04,207,0,"NH"
"85+",2020-09-05,207,0,"NH"
"85+",2020-09-06,207,0,"NH"
"85+",2020-09-07,207,0,"NH"
"85+",2020-09-08,207,1,"NH"
"0-1",2020-09-09,0,0,"NH"
"45-54",2020-09-09,0,0,"NH"
"25-34",2020-09-09,0,0,"NH"
"65-74",2020-09-09,60,0,"NH"
"5-14",2020-09-09,0,0,"NH"
"1-4",2020-09-09,0,0,"NH"
"15-24",2020-09-09,0,0,"NH"
"75-84",2020-09-09,117,0,"NH"
"55-64",2020-09-09,14,0,"NH"
"35-44",2020-09-09,0,0,"NH"
"85+",2020-09-09,208,0,"NH"
"0-1",2020-09-10,0,0,"NH"
"0-1",2020-09-11,0,0,"NH"
"0-1",2020-09-12,0,0,"NH"
"0-1",2020-09-13,0,0,"NH"
"0-1",2020-09-14,0,0,"NH"
"0-1",2020-09-15,0,0,"NH"
"45-54",2020-09-10,0,0,"NH"
"45-54",2020-09-11,0,0,"NH"
"45-54",2020-09-12,0,0,"NH"
"45-54",2020-09-13,0,0,"NH"
"45-54",2020-09-14,0,0,"NH"
"45-54",2020-09-15,0,0,"NH"
"25-34",2020-09-10,0,0,"NH"
"25-34",2020-09-11,0,0,"NH"
"25-34",2020-09-12,0,0,"NH"
"25-34",2020-09-13,0,0,"NH"
"25-34",2020-09-14,0,0,"NH"
"25-34",2020-09-15,0,0,"NH"
"65-74",2020-09-10,60,0,"NH"
"65-74",2020-09-11,60,0,"NH"
"65-74",2020-09-12,60,0,"NH"
"65-74",2020-09-13,60,0,"NH"
"65-74",2020-09-14,60,0,"NH"
"65-74",2020-09-15,60,1,"NH"
"5-14",2020-09-10,0,0,"NH"
"5-14",2020-09-11,0,0,"NH"
"5-14",2020-09-12,0,0,"NH"
"5-14",2020-09-13,0,0,"NH"
"5-14",2020-09-14,0,0,"NH"
"5-14",2020-09-15,0,0,"NH"
"1-4",2020-09-10,0,0,"NH"
"1-4",2020-09-11,0,0,"NH"
"1-4",2020-09-12,0,0,"NH"
"1-4",2020-09-13,0,0,"NH"
"1-4",2020-09-14,0,0,"NH"
"1-4",2020-09-15,0,0,"NH"
"15-24",2020-09-10,0,0,"NH"
"15-24",2020-09-11,0,0,"NH"
"15-24",2020-09-12,0,0,"NH"
"15-24",2020-09-13,0,0,"NH"
"15-24",2020-09-14,0,0,"NH"
"15-24",2020-09-15,0,0,"NH"
"75-84",2020-09-10,117,0,"NH"
"75-84",2020-09-11,117,0,"NH"
"75-84",2020-09-12,117,0,"NH"
"75-84",2020-09-13,117,0,"NH"
"75-84",2020-09-14,117,0,"NH"
"75-84",2020-09-15,117,0,"NH"
"55-64",2020-09-10,14,0,"NH"
"55-64",2020-09-11,14,0,"NH"
"55-64",2020-09-12,14,0,"NH"
"55-64",2020-09-13,14,0,"NH"
"55-64",2020-09-14,14,0,"NH"
"55-64",2020-09-15,14,0,"NH"
"35-44",2020-09-10,0,0,"NH"
"35-44",2020-09-11,0,0,"NH"
"35-44",2020-09-12,0,0,"NH"
"35-44",2020-09-13,0,0,"NH"
"35-44",2020-09-14,0,0,"NH"
"35-44",2020-09-15,0,0,"NH"
"85+",2020-09-10,208,0,"NH"
"85+",2020-09-11,208,0,"NH"
"85+",2020-09-12,208,0,"NH"
"85+",2020-09-13,208,0,"NH"
"85+",2020-09-14,208,0,"NH"
"85+",2020-09-15,208,1,"NH"
"0-1",2020-09-16,0,0,"NH"
"45-54",2020-09-16,0,0,"NH"
"25-34",2020-09-16,0,0,"NH"
"65-74",2020-09-16,61,0,"NH"
"5-14",2020-09-16,0,0,"NH"
"1-4",2020-09-16,0,0,"NH"
"15-24",2020-09-16,0,0,"NH"
"75-84",2020-09-16,117,0,"NH"
"55-64",2020-09-16,14,0,"NH"
"35-44",2020-09-16,0,0,"NH"
"85+",2020-09-16,209,0,"NH"
"0-1",2020-09-17,0,0,"NH"
"0-1",2020-09-18,0,0,"NH"
"0-1",2020-09-19,0,0,"NH"
"0-1",2020-09-20,0,0,"NH"
"0-1",2020-09-21,0,0,"NH"
"0-1",2020-09-22,0,0,"NH"
"45-54",2020-09-17,0,0,"NH"
"45-54",2020-09-18,0,0,"NH"
"45-54",2020-09-19,0,0,"NH"
"45-54",2020-09-20,0,0,"NH"
"45-54",2020-09-21,0,0,"NH"
"45-54",2020-09-22,0,0,"NH"
"25-34",2020-09-17,0,0,"NH"
"25-34",2020-09-18,0,0,"NH"
"25-34",2020-09-19,0,0,"NH"
"25-34",2020-09-20,0,0,"NH"
"25-34",2020-09-21,0,0,"NH"
"25-34",2020-09-22,0,0,"NH"
"65-74",2020-09-17,61,0,"NH"
"65-74",2020-09-18,61,0,"NH"
"65-74",2020-09-19,61,0,"NH"
"65-74",2020-09-20,61,0,"NH"
"65-74",2020-09-21,61,0,"NH"
"65-74",2020-09-22,61,0,"NH"
"5-14",2020-09-17,0,0,"NH"
"5-14",2020-09-18,0,0,"NH"
"5-14",2020-09-19,0,0,"NH"
"5-14",2020-09-20,0,0,"NH"
"5-14",2020-09-21,0,0,"NH"
"5-14",2020-09-22,0,0,"NH"
"1-4",2020-09-17,0,0,"NH"
"1-4",2020-09-18,0,0,"NH"
"1-4",2020-09-19,0,0,"NH"
"1-4",2020-09-20,0,0,"NH"
"1-4",2020-09-21,0,0,"NH"
"1-4",2020-09-22,0,0,"NH"
"15-24",2020-09-17,0,0,"NH"
"15-24",2020-09-18,0,0,"NH"
"15-24",2020-09-19,0,0,"NH"
"15-24",2020-09-20,0,0,"NH"
"15-24",2020-09-21,0,0,"NH"
"15-24",2020-09-22,0,0,"NH"
"75-84",2020-09-17,117,0,"NH"
"75-84",2020-09-18,117,0,"NH"
"75-84",2020-09-19,117,0,"NH"
"75-84",2020-09-20,117,0,"NH"
"75-84",2020-09-21,117,0,"NH"
"75-84",2020-09-22,117,0,"NH"
"55-64",2020-09-17,14,0,"NH"
"55-64",2020-09-18,14,0,"NH"
"55-64",2020-09-19,14,0,"NH"
"55-64",2020-09-20,14,0,"NH"
"55-64",2020-09-21,14,0,"NH"
"55-64",2020-09-22,14,0,"NH"
"35-44",2020-09-17,0,0,"NH"
"35-44",2020-09-18,0,0,"NH"
"35-44",2020-09-19,0,0,"NH"
"35-44",2020-09-20,0,0,"NH"
"35-44",2020-09-21,0,0,"NH"
