Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
06/16/2020,Chickahominy,30-39,74,1,0
06/16/2020,Chickahominy,40-49,75,11,1
06/16/2020,Chickahominy,50-59,103,22,1
06/16/2020,Chickahominy,60-69,68,16,6
06/16/2020,Chickahominy,70-79,51,20,6
06/16/2020,Chickahominy,80+,80,32,21
06/16/2020,Chickahominy,Missing,10,0,0
06/16/2020,Crater,0-9,18,1,0
06/16/2020,Crater,10-19,41,0,0
06/16/2020,Crater,20-29,189,7,0
06/16/2020,Crater,30-39,222,3,0
06/16/2020,Crater,40-49,183,12,1
06/16/2020,Crater,50-59,218,23,2
06/16/2020,Crater,60-69,179,33,10
06/16/2020,Crater,70-79,119,26,6
06/16/2020,Crater,80+,76,12,2
06/16/2020,Crater,Missing,8,0,0
06/16/2020,Cumberland Plateau,0-9,0,0,0
06/16/2020,Cumberland Plateau,10-19,13,0,0
06/16/2020,Cumberland Plateau,20-29,1,0,0
06/16/2020,Cumberland Plateau,30-39,5,0,0
06/16/2020,Cumberland Plateau,40-49,6,0,0
06/16/2020,Cumberland Plateau,50-59,4,1,0
06/16/2020,Cumberland Plateau,60-69,5,1,0
06/16/2020,Cumberland Plateau,70-79,2,0,0
06/16/2020,Cumberland Plateau,80+,0,0,0
06/16/2020,Cumberland Plateau,Missing,0,0,0
06/16/2020,Eastern Shore,0-9,15,1,0
06/16/2020,Eastern Shore,10-19,57,1,0
06/16/2020,Eastern Shore,20-29,191,5,0
06/16/2020,Eastern Shore,30-39,226,8,0
06/16/2020,Eastern Shore,40-49,238,9,2
06/16/2020,Eastern Shore,50-59,275,19,5
06/16/2020,Eastern Shore,60-69,170,24,8
06/16/2020,Eastern Shore,70-79,46,15,9
06/16/2020,Eastern Shore,80+,49,20,17
06/16/2020,Eastern Shore,Missing,4,0,0
06/16/2020,Fairfax,0-9,422,14,0
06/16/2020,Fairfax,10-19,720,20,0
06/16/2020,Fairfax,20-29,1995,63,2
06/16/2020,Fairfax,30-39,2571,157,4
06/16/2020,Fairfax,40-49,2497,222,8
06/16/2020,Fairfax,50-59,2078,264,25
06/16/2020,Fairfax,60-69,1362,281,48
06/16/2020,Fairfax,70-79,650,222,89
06/16/2020,Fairfax,80+,788,282,265
06/16/2020,Fairfax,Missing,145,2,0
06/16/2020,Hampton,0-9,8,0,0
06/16/2020,Hampton,10-19,13,0,0
06/16/2020,Hampton,20-29,45,2,0
06/16/2020,Hampton,30-39,44,3,0
06/16/2020,Hampton,40-49,37,3,0
06/16/2020,Hampton,50-59,42,8,1
06/16/2020,Hampton,60-69,32,11,2
06/16/2020,Hampton,70-79,15,7,0
06/16/2020,Hampton,80+,5,3,2
06/16/2020,Hampton,Missing,5,0,0
06/16/2020,Henrico,0-9,94,1,0
06/16/2020,Henrico,10-19,114,3,0
06/16/2020,Henrico,20-29,309,15,0
06/16/2020,Henrico,30-39,375,13,0
06/16/2020,Henrico,40-49,332,23,1
06/16/2020,Henrico,50-59,285,30,7
06/16/2020,Henrico,60-69,267,44,26
06/16/2020,Henrico,70-79,199,45,34
06/16/2020,Henrico,80+,304,65,68
06/16/2020,Henrico,Missing,32,1,1
06/16/2020,Lenowisco,0-9,3,0,0
06/16/2020,Lenowisco,10-19,3,0,0
06/16/2020,Lenowisco,20-29,6,0,0
06/16/2020,Lenowisco,30-39,4,1,1
06/16/2020,Lenowisco,40-49,7,2,0
06/16/2020,Lenowisco,50-59,13,5,0
06/16/2020,Lenowisco,60-69,5,4,2
06/16/2020,Lenowisco,70-79,5,4,1
06/16/2020,Lenowisco,80+,0,0,0
06/16/2020,Lenowisco,Missing,0,0,0
06/16/2020,Lord Fairfax,0-9,51,0,0
06/16/2020,Lord Fairfax,10-19,104,0,0
06/16/2020,Lord Fairfax,20-29,306,4,0
06/16/2020,Lord Fairfax,30-39,299,11,1
06/16/2020,Lord Fairfax,40-49,279,13,1
06/16/2020,Lord Fairfax,50-59,285,21,2
06/16/2020,Lord Fairfax,60-69,199,41,11
06/16/2020,Lord Fairfax,70-79,110,30,13
06/16/2020,Lord Fairfax,80+,114,28,34
06/16/2020,Lord Fairfax,Missing,2,0,0
06/16/2020,Loudoun,0-9,130,2,0
06/16/2020,Loudoun,10-19,236,0,0
06/16/2020,Loudoun,20-29,558,6,0
06/16/2020,Loudoun,30-39,638,18,0
06/16/2020,Loudoun,40-49,719,29,0
06/16/2020,Loudoun,50-59,560,34,1
06/16/2020,Loudoun,60-69,228,37,4
06/16/2020,Loudoun,70-79,131,37,12
06/16/2020,Loudoun,80+,182,43,58
06/16/2020,Loudoun,Missing,57,0,1
06/16/2020,Mount Rogers,0-9,27,1,0
06/16/2020,Mount Rogers,10-19,43,0,0
06/16/2020,Mount Rogers,20-29,82,0,0
06/16/2020,Mount Rogers,30-39,89,3,0
06/16/2020,Mount Rogers,40-49,70,0,0
06/16/2020,Mount Rogers,50-59,73,5,1
06/16/2020,Mount Rogers,60-69,65,6,0
06/16/2020,Mount Rogers,70-79,55,24,9
06/16/2020,Mount Rogers,80+,68,24,12
06/16/2020,Mount Rogers,Missing,1,0,0
06/16/2020,New River,0-9,3,0,0
06/16/2020,New River,10-19,7,0,0
06/16/2020,New River,20-29,34,0,0
06/16/2020,New River,30-39,19,1,0
06/16/2020,New River,40-49,21,1,0
06/16/2020,New River,50-59,28,3,0
06/16/2020,New River,60-69,19,2,0
06/16/2020,New River,70-79,13,8,3
06/16/2020,New River,80+,8,3,1
06/16/2020,New River,Missing,0,0,0
06/16/2020,Norfolk,0-9,18,0,0
06/16/2020,Norfolk,10-19,41,1,0
06/16/2020,Norfolk,20-29,172,1,0
06/16/2020,Norfolk,30-39,136,10,0
06/16/2020,Norfolk,40-49,106,10,0
06/16/2020,Norfolk,50-59,102,17,0
06/16/2020,Norfolk,60-69,61,22,1
06/16/2020,Norfolk,70-79,25,15,3
06/16/2020,Norfolk,80+,13,7,3
06/16/2020,Norfolk,Missing,7,1,0
06/16/2020,Peninsula,0-9,30,0,0
06/16/2020,Peninsula,10-19,32,1,0
06/16/2020,Peninsula,20-29,123,1,0
06/16/2020,Peninsula,30-39,127,7,1
06/16/2020,Peninsula,40-49,103,7,1
06/16/2020,Peninsula,50-59,121,18,2
06/16/2020,Peninsula,60-69,112,28,3
06/16/2020,Peninsula,70-79,81,38,11
06/16/2020,Peninsula,80+,50,23,15
06/16/2020,Peninsula,Missing,6,0,0
06/16/2020,Piedmont,0-9,13,0,0
06/16/2020,Piedmont,10-19,22,0,0
06/16/2020,Piedmont,20-29,142,1,0
06/16/2020,Piedmont,30-39,172,2,0
06/16/2020,Piedmont,40-49,171,7,0
06/16/2020,Piedmont,50-59,171,17,0
06/16/2020,Piedmont,60-69,129,17,2
06/16/2020,Piedmont,70-79,58,17,2
06/16/2020,Piedmont,80+,33,12,3
06/16/2020,Piedmont,Missing,1,0,0
06/16/2020,Pittsylvania-Danville,0-9,1,0,0
06/16/2020,Pittsylvania-Danville,10-19,6,0,0
06/16/2020,Pittsylvania-Danville,20-29,14,0,0
06/16/2020,Pittsylvania-Danville,30-39,15,0,0
06/16/2020,Pittsylvania-Danville,40-49,33,5,0
06/16/2020,Pittsylvania-Danville,50-59,27,9,0
06/16/2020,Pittsylvania-Danville,60-69,18,7,1
06/16/2020,Pittsylvania-Danville,70-79,19,9,0
06/16/2020,Pittsylvania-Danville,80+,3,2,2
06/16/2020,Pittsylvania-Danville,Missing,0,0,0
06/16/2020,Portsmouth,0-9,4,1,0
06/16/2020,Portsmouth,10-19,13,0,0
06/16/2020,Portsmouth,20-29,67,3,0
06/16/2020,Portsmouth,30-39,85,4,0
06/16/2020,Portsmouth,40-49,59,6,0
06/16/2020,Portsmouth,50-59,64,17,2
06/16/2020,Portsmouth,60-69,44,13,4
06/16/2020,Portsmouth,70-79,24,8,3
06/16/2020,Portsmouth,80+,20,7,3
06/16/2020,Portsmouth,Missing,7,0,0
06/16/2020,Prince William,0-9,284,6,0
06/16/2020,Prince William,10-19,600,8,0
06/16/2020,Prince William,20-29,1477,47,0
06/16/2020,Prince William,30-39,1560,88,2
06/16/2020,Prince William,40-49,1809,134,6
06/16/2020,Prince William,50-59,1300,172,12
06/16/2020,Prince William,60-69,695,150,28
06/16/2020,Prince William,70-79,264,74,38
06/16/2020,Prince William,80+,212,72,61
06/16/2020,Prince William,Missing,125,2,0
06/16/2020,Rappahannock,0-9,95,1,0
06/16/2020,Rappahannock,10-19,175,1,0
06/16/2020,Rappahannock,20-29,366,10,0
06/16/2020,Rappahannock,30-39,436,20,0
06/16/2020,Rappahannock,40-49,401,33,2
06/16/2020,Rappahannock,50-59,331,40,3
06/16/2020,Rappahannock,60-69,190,42,5
06/16/2020,Rappahannock,70-79,88,24,11
06/16/2020,Rappahannock,80+,67,21,9
06/16/2020,Rappahannock,Missing,17,0,0
06/16/2020,Rappahannock Rapidan,0-9,71,1,0
06/16/2020,Rappahannock Rapidan,10-19,122,3,0
06/16/2020,Rappahannock Rapidan,20-29,262,4,0
06/16/2020,Rappahannock Rapidan,30-39,281,14,1
06/16/2020,Rappahannock Rapidan,40-49,279,19,2
06/16/2020,Rappahannock Rapidan,50-59,195,22,2
06/16/2020,Rappahannock Rapidan,60-69,101,16,2
06/16/2020,Rappahannock Rapidan,70-79,35,12,7
06/16/2020,Rappahannock Rapidan,80+,20,12,4
06/16/2020,Rappahannock Rapidan,Missing,6,0,0
06/16/2020,Richmond,0-9,71,3,0
06/16/2020,Richmond,10-19,141,2,0
06/16/2020,Richmond,20-29,371,10,0
06/16/2020,Richmond,30-39,395,23,1
06/16/2020,Richmond,40-49,326,26,1
06/16/2020,Richmond,50-59,245,39,2
06/16/2020,Richmond,60-69,175,40,6
06/16/2020,Richmond,70-79,72,32,11
06/16/2020,Richmond,80+,35,16,8
06/16/2020,Richmond,Missing,17,0,0
06/16/2020,Roanoke,0-9,7,0,0
06/16/2020,Roanoke,10-19,17,0,0
06/16/2020,Roanoke,20-29,51,1,0
06/16/2020,Roanoke,30-39,56,0,0
06/16/2020,Roanoke,40-49,36,1,0
06/16/2020,Roanoke,50-59,30,1,0
06/16/2020,Roanoke,60-69,22,2,0
06/16/2020,Roanoke,70-79,10,3,0
06/16/2020,Roanoke,80+,38,3,10
06/16/2020,Roanoke,Missing,3,0,0
06/16/2020,Southside,0-9,2,0,0
06/16/2020,Southside,10-19,5,0,0
06/16/2020,Southside,20-29,31,2,0
06/16/2020,Southside,30-39,33,0,0
06/16/2020,Southside,40-49,29,5,0
06/16/2020,Southside,50-59,47,6,0
06/16/2020,Southside,60-69,49,12,3
06/16/2020,Southside,70-79,51,9,11
06/16/2020,Southside,80+,76,11,12
06/16/2020,Southside,Missing,0,0,0
06/16/2020,Thomas Jefferson,0-9,26,1,0
06/16/2020,Thomas Jefferson,10-19,40,1,0
06/16/2020,Thomas Jefferson,20-29,111,1,0
06/16/2020,Thomas Jefferson,30-39,139,5,0
06/16/2020,Thomas Jefferson,40-49,112,5,0
06/16/2020,Thomas Jefferson,50-59,93,9,1
06/16/2020,Thomas Jefferson,60-69,65,17,2
06/16/2020,Thomas Jefferson,70-79,58,19,2
06/16/2020,Thomas Jefferson,80+,72,23,14
06/16/2020,Thomas Jefferson,Missing,1,0,0
06/16/2020,Three Rivers,0-9,9,1,0
06/16/2020,Three Rivers,10-19,20,0,0
06/16/2020,Three Rivers,20-29,101,4,0
06/16/2020,Three Rivers,30-39,128,3,0
06/16/2020,Three Rivers,40-49,124,11,2
06/16/2020,Three Rivers,50-59,80,6,0
06/16/2020,Three Rivers,60-69,67,10,0
06/16/2020,Three Rivers,70-79,27,6,4
06/16/2020,Three Rivers,80+,29,5,4
06/16/2020,Three Rivers,Missing,1,0,0
06/16/2020,Virginia Beach,0-9,15,0,0
06/16/2020,Virginia Beach,10-19,36,0,0
06/16/2020,Virginia Beach,20-29,176,3,0
06/16/2020,Virginia Beach,30-39,131,9,1
06/16/2020,Virginia Beach,40-49,136,18,1
06/16/2020,Virginia Beach,50-59,123,13,0
06/16/2020,Virginia Beach,60-69,121,16,1
06/16/2020,Virginia Beach,70-79,65,26,7
06/16/2020,Virginia Beach,80+,81,25,17
06/16/2020,Virginia Beach,Missing,25,0,0
06/16/2020,West Piedmont,0-9,7,0,0
06/16/2020,West Piedmont,10-19,31,1,0
06/16/2020,West Piedmont,20-29,45,0,0
06/16/2020,West Piedmont,30-39,51,1,0
06/16/2020,West Piedmont,40-49,63,7,1
06/16/2020,West Piedmont,50-59,74,9,1
06/16/2020,West Piedmont,60-69,38,3,0
06/16/2020,West Piedmont,70-79,20,6,3
06/16/2020,West Piedmont,80+,12,6,0
06/16/2020,West Piedmont,Missing,0,0,0
06/16/2020,Western Tidewater,0-9,5,0,0
06/16/2020,Western Tidewater,10-19,12,0,0
06/16/2020,Western Tidewater,20-29,58,2,0
06/16/2020,Western Tidewater,30-39,87,4,0
06/16/2020,Western Tidewater,40-49,87,5,1
06/16/2020,Western Tidewater,50-59,127,12,2
06/16/2020,Western Tidewater,60-69,113,13,6
06/16/2020,Western Tidewater,70-79,82,20,16
06/16/2020,Western Tidewater,80+,128,22,21
06/16/2020,Western Tidewater,Missing,5,0,0
06/17/2020,Alexandria,0-9,118,2,0
06/17/2020,Alexandria,10-19,152,3,0
06/17/2020,Alexandria,20-29,330,7,1
06/17/2020,Alexandria,30-39,507,28,0
06/17/2020,Alexandria,40-49,405,34,0
06/17/2020,Alexandria,50-59,284,44,9
06/17/2020,Alexandria,60-69,185,43,2
06/17/2020,Alexandria,70-79,100,37,15
06/17/2020,Alexandria,80+,83,27,21
06/17/2020,Alexandria,Missing,11,0,0
06/17/2020,Alleghany,0-9,4,0,0
06/17/2020,Alleghany,10-19,12,0,0
06/17/2020,Alleghany,20-29,63,1,0
06/17/2020,Alleghany,30-39,30,2,0
06/17/2020,Alleghany,40-49,38,1,0
06/17/2020,Alleghany,50-59,50,4,1
06/17/2020,Alleghany,60-69,35,7,1
06/17/2020,Alleghany,70-79,30,5,7
06/17/2020,Alleghany,80+,24,8,5
06/17/2020,Alleghany,Missing,1,0,0
06/17/2020,Arlington,0-9,41,2,0
06/17/2020,Arlington,10-19,87,5,0
06/17/2020,Arlington,20-29,395,20,0
06/17/2020,Arlington,30-39,430,41,0
06/17/2020,Arlington,40-49,404,46,4
06/17/2020,Arlington,50-59,363,66,6
06/17/2020,Arlington,60-69,271,76,19
06/17/2020,Arlington,70-79,171,72,32
06/17/2020,Arlington,80+,200,78,63
06/17/2020,Arlington,Missing,10,1,0
06/17/2020,Central Shenandoah,0-9,46,0,0
06/17/2020,Central Shenandoah,10-19,100,1,0
06/17/2020,Central Shenandoah,20-29,329,5,0
06/17/2020,Central Shenandoah,30-39,284,6,0
06/17/2020,Central Shenandoah,40-49,301,10,0
06/17/2020,Central Shenandoah,50-59,326,28,1
06/17/2020,Central Shenandoah,60-69,227,39,8
06/17/2020,Central Shenandoah,70-79,115,38,12
06/17/2020,Central Shenandoah,80+,89,20,11
06/17/2020,Central Shenandoah,Missing,0,0,0
06/17/2020,Central Virginia,0-9,5,0,0
06/17/2020,Central Virginia,10-19,15,1,0
06/17/2020,Central Virginia,20-29,53,2,0
06/17/2020,Central Virginia,30-39,46,2,0
06/17/2020,Central Virginia,40-49,41,0,0
06/17/2020,Central Virginia,50-59,46,2,1
06/17/2020,Central Virginia,60-69,41,4,1
06/17/2020,Central Virginia,70-79,20,4,2
06/17/2020,Central Virginia,80+,14,2,0
06/17/2020,Central Virginia,Missing,1,0,0
06/17/2020,Chesapeake,0-9,18,1,0
06/17/2020,Chesapeake,10-19,29,1,0
06/17/2020,Chesapeake,20-29,97,3,0
06/17/2020,Chesapeake,30-39,131,6,0
06/17/2020,Chesapeake,40-49,111,16,0
06/17/2020,Chesapeake,50-59,111,19,1
06/17/2020,Chesapeake,60-69,89,21,4
06/17/2020,Chesapeake,70-79,51,21,2
06/17/2020,Chesapeake,80+,41,14,9
06/17/2020,Chesapeake,Missing,6,1,0
06/17/2020,Chesterfield,0-9,72,0,0
06/17/2020,Chesterfield,10-19,219,0,0
06/17/2020,Chesterfield,20-29,372,5,0
06/17/2020,Chesterfield,30-39,494,4,0
06/17/2020,Chesterfield,40-49,439,15,2
06/17/2020,Chesterfield,50-59,355,28,3
06/17/2020,Chesterfield,60-69,238,32,8
06/17/2020,Chesterfield,70-79,110,19,13
06/17/2020,Chesterfield,80+,130,25,31
06/17/2020,Chesterfield,Missing,58,0,0
06/17/2020,Chickahominy,0-9,10,0,0
06/17/2020,Chickahominy,10-19,29,0,0
06/17/2020,Chickahominy,20-29,71,0,0
06/17/2020,Chickahominy,30-39,74,1,0
06/17/2020,Chickahominy,40-49,77,11,1
06/17/2020,Chickahominy,50-59,105,22,1
06/17/2020,Chickahominy,60-69,68,16,6
06/17/2020,Chickahominy,70-79,51,20,6
06/17/2020,Chickahominy,80+,80,32,21
06/17/2020,Chickahominy,Missing,10,0,0
06/17/2020,Crater,0-9,19,1,0
06/17/2020,Crater,10-19,42,0,0
06/17/2020,Crater,20-29,192,7,0
06/17/2020,Crater,30-39,222,3,0
06/17/2020,Crater,40-49,187,13,1
06/17/2020,Crater,50-59,217,23,2
06/17/2020,Crater,60-69,182,33,10
06/17/2020,Crater,70-79,122,27,6
06/17/2020,Crater,80+,81,15,2
06/17/2020,Crater,Missing,7,0,0
06/17/2020,Cumberland Plateau,0-9,0,0,0
06/17/2020,Cumberland Plateau,10-19,13,0,0
06/17/2020,Cumberland Plateau,20-29,2,0,0
06/17/2020,Cumberland Plateau,30-39,5,0,0
06/17/2020,Cumberland Plateau,40-49,6,0,0
06/17/2020,Cumberland Plateau,50-59,4,1,0
06/17/2020,Cumberland Plateau,60-69,5,1,0
06/17/2020,Cumberland Plateau,70-79,2,0,0
06/17/2020,Cumberland Plateau,80+,0,0,0
06/17/2020,Cumberland Plateau,Missing,0,0,0
06/17/2020,Eastern Shore,0-9,15,1,0
06/17/2020,Eastern Shore,10-19,57,1,0
06/17/2020,Eastern Shore,20-29,191,6,0
06/17/2020,Eastern Shore,30-39,226,8,0
06/17/2020,Eastern Shore,40-49,238,10,2
06/17/2020,Eastern Shore,50-59,275,19,5
06/17/2020,Eastern Shore,60-69,171,25,8
06/17/2020,Eastern Shore,70-79,46,15,9
06/17/2020,Eastern Shore,80+,49,20,17
06/17/2020,Eastern Shore,Missing,15,0,0
06/17/2020,Fairfax,0-9,424,15,0
06/17/2020,Fairfax,10-19,721,21,0
06/17/2020,Fairfax,20-29,2008,64,2
06/17/2020,Fairfax,30-39,2584,157,4
06/17/2020,Fairfax,40-49,2504,226,8
06/17/2020,Fairfax,50-59,2086,264,25
06/17/2020,Fairfax,60-69,1369,281,47
06/17/2020,Fairfax,70-79,649,222,89
06/17/2020,Fairfax,80+,788,283,268
06/17/2020,Fairfax,Missing,146,2,0
06/17/2020,Hampton,0-9,8,0,0
06/17/2020,Hampton,10-19,13,0,0
06/17/2020,Hampton,20-29,46,2,0
06/17/2020,Hampton,30-39,44,3,0
06/17/2020,Hampton,40-49,37,3,0
06/17/2020,Hampton,50-59,42,8,1
06/17/2020,Hampton,60-69,33,11,2
06/17/2020,Hampton,70-79,15,7,0
06/17/2020,Hampton,80+,5,3,2
06/17/2020,Hampton,Missing,5,0,0
06/17/2020,Henrico,0-9,96,1,0
06/17/2020,Henrico,10-19,117,3,0
06/17/2020,Henrico,20-29,310,15,0
06/17/2020,Henrico,30-39,380,13,0
06/17/2020,Henrico,40-49,338,23,1
06/17/2020,Henrico,50-59,289,31,8
06/17/2020,Henrico,60-69,267,44,26
06/17/2020,Henrico,70-79,199,45,35
06/17/2020,Henrico,80+,304,65,69
06/17/2020,Henrico,Missing,32,1,1
06/17/2020,Lenowisco,0-9,3,0,0
06/17/2020,Lenowisco,10-19,3,0,0
06/17/2020,Lenowisco,20-29,6,0,0
06/17/2020,Lenowisco,30-39,4,1,1
06/17/2020,Lenowisco,40-49,7,2,0
06/17/2020,Lenowisco,50-59,13,5,0
06/17/2020,Lenowisco,60-69,5,4,2
06/17/2020,Lenowisco,70-79,5,4,1
06/17/2020,Lenowisco,80+,0,0,0
06/17/2020,Lenowisco,Missing,0,0,0
06/17/2020,Lord Fairfax,0-9,52,0,0
06/17/2020,Lord Fairfax,10-19,107,0,0
06/17/2020,Lord Fairfax,20-29,310,4,0
06/17/2020,Lord Fairfax,30-39,301,11,1
06/17/2020,Lord Fairfax,40-49,282,13,1
06/17/2020,Lord Fairfax,50-59,286,21,2
06/17/2020,Lord Fairfax,60-69,199,41,10
06/17/2020,Lord Fairfax,70-79,110,30,14
06/17/2020,Lord Fairfax,80+,115,29,34
06/17/2020,Lord Fairfax,Missing,2,0,0
06/17/2020,Loudoun,0-9,132,2,0
06/17/2020,Loudoun,10-19,238,0,0
06/17/2020,Loudoun,20-29,564,6,0
06/17/2020,Loudoun,30-39,641,18,0
06/17/2020,Loudoun,40-49,721,29,0
06/17/2020,Loudoun,50-59,560,37,1
06/17/2020,Loudoun,60-69,229,40,4
06/17/2020,Loudoun,70-79,132,39,13
06/17/2020,Loudoun,80+,184,46,61
06/17/2020,Loudoun,Missing,57,0,1
06/17/2020,Mount Rogers,0-9,28,1,0
06/17/2020,Mount Rogers,10-19,45,0,0
06/17/2020,Mount Rogers,20-29,85,0,0
06/17/2020,Mount Rogers,30-39,90,3,0
06/17/2020,Mount Rogers,40-49,72,0,0
06/17/2020,Mount Rogers,50-59,75,5,1
06/17/2020,Mount Rogers,60-69,65,6,0
06/17/2020,Mount Rogers,70-79,55,24,9
06/17/2020,Mount Rogers,80+,67,23,13
06/17/2020,Mount Rogers,Missing,1,0,0
06/17/2020,New River,0-9,3,0,0
06/17/2020,New River,10-19,7,0,0
06/17/2020,New River,20-29,34,0,0
06/17/2020,New River,30-39,19,1,0
06/17/2020,New River,40-49,21,1,0
06/17/2020,New River,50-59,28,3,0
06/17/2020,New River,60-69,19,2,0
06/17/2020,New River,70-79,13,8,3
06/17/2020,New River,80+,8,3,1
06/17/2020,New River,Missing,0,0,0
06/17/2020,Norfolk,0-9,20,0,0
06/17/2020,Norfolk,10-19,41,1,0
06/17/2020,Norfolk,20-29,177,1,0
06/17/2020,Norfolk,30-39,138,10,0
06/17/2020,Norfolk,40-49,108,10,0
06/17/2020,Norfolk,50-59,105,17,0
06/17/2020,Norfolk,60-69,64,23,1
06/17/2020,Norfolk,70-79,25,15,3
06/17/2020,Norfolk,80+,13,7,3
06/17/2020,Norfolk,Missing,7,1,0
06/17/2020,Peninsula,0-9,30,0,0
06/17/2020,Peninsula,10-19,34,1,0
06/17/2020,Peninsula,20-29,127,1,0
06/17/2020,Peninsula,30-39,129,7,1
06/17/2020,Peninsula,40-49,104,7,1
06/17/2020,Peninsula,50-59,122,18,2
06/17/2020,Peninsula,60-69,112,28,3
06/17/2020,Peninsula,70-79,81,38,11
06/17/2020,Peninsula,80+,50,23,15
06/17/2020,Peninsula,Missing,6,0,0
06/17/2020,Piedmont,0-9,13,0,0
06/17/2020,Piedmont,10-19,22,0,0
06/17/2020,Piedmont,20-29,143,2,0
06/17/2020,Piedmont,30-39,173,2,0
06/17/2020,Piedmont,40-49,175,7,0
06/17/2020,Piedmont,50-59,173,18,0
06/17/2020,Piedmont,60-69,129,18,2
06/17/2020,Piedmont,70-79,58,17,2
06/17/2020,Piedmont,80+,33,12,3
06/17/2020,Piedmont,Missing,1,0,0
06/17/2020,Pittsylvania-Danville,0-9,1,0,0
06/17/2020,Pittsylvania-Danville,10-19,6,0,0
06/17/2020,Pittsylvania-Danville,20-29,14,0,0
06/17/2020,Pittsylvania-Danville,30-39,16,0,0
06/17/2020,Pittsylvania-Danville,40-49,33,5,0
06/17/2020,Pittsylvania-Danville,50-59,27,9,0
06/17/2020,Pittsylvania-Danville,60-69,19,7,1
06/17/2020,Pittsylvania-Danville,70-79,20,9,0
06/17/2020,Pittsylvania-Danville,80+,3,2,2
06/17/2020,Pittsylvania-Danville,Missing,0,0,0
06/17/2020,Portsmouth,0-9,7,1,0
06/17/2020,Portsmouth,10-19,13,0,0
06/17/2020,Portsmouth,20-29,70,3,0
06/17/2020,Portsmouth,30-39,86,4,0
06/17/2020,Portsmouth,40-49,59,6,0
06/17/2020,Portsmouth,50-59,64,17,2
06/17/2020,Portsmouth,60-69,44,13,4
06/17/2020,Portsmouth,70-79,25,9,4
06/17/2020,Portsmouth,80+,20,7,3
06/17/2020,Portsmouth,Missing,7,0,0
06/17/2020,Prince William,0-9,286,6,0
06/17/2020,Prince William,10-19,606,8,0
06/17/2020,Prince William,20-29,1485,47,0
06/17/2020,Prince William,30-39,1568,89,2
06/17/2020,Prince William,40-49,1813,134,6
06/17/2020,Prince William,50-59,1308,172,12
06/17/2020,Prince William,60-69,700,151,28
06/17/2020,Prince William,70-79,263,74,38
06/17/2020,Prince William,80+,211,72,61
06/17/2020,Prince William,Missing,124,2,0
06/17/2020,Rappahannock,0-9,96,1,0
06/17/2020,Rappahannock,10-19,179,1,0
06/17/2020,Rappahannock,20-29,371,10,0
06/17/2020,Rappahannock,30-39,437,20,0
06/17/2020,Rappahannock,40-49,405,33,2
06/17/2020,Rappahannock,50-59,334,41,3
06/17/2020,Rappahannock,60-69,192,42,5
06/17/2020,Rappahannock,70-79,87,24,11
06/17/2020,Rappahannock,80+,70,23,9
06/17/2020,Rappahannock,Missing,17,0,0
06/17/2020,Rappahannock Rapidan,0-9,71,1,0
06/17/2020,Rappahannock Rapidan,10-19,122,3,0
06/17/2020,Rappahannock Rapidan,20-29,262,4,0
06/17/2020,Rappahannock Rapidan,30-39,284,14,1
06/17/2020,Rappahannock Rapidan,40-49,282,19,2
06/17/2020,Rappahannock Rapidan,50-59,197,22,2
06/17/2020,Rappahannock Rapidan,60-69,103,16,2
06/17/2020,Rappahannock Rapidan,70-79,35,12,7
06/17/2020,Rappahannock Rapidan,80+,20,12,4
06/17/2020,Rappahannock Rapidan,Missing,6,0,0
06/17/2020,Richmond,0-9,71,4,0
06/17/2020,Richmond,10-19,148,2,0
06/17/2020,Richmond,20-29,376,10,0
06/17/2020,Richmond,30-39,401,23,1
06/17/2020,Richmond,40-49,327,26,1
06/17/2020,Richmond,50-59,248,39,1
06/17/2020,Richmond,60-69,175,42,6
06/17/2020,Richmond,70-79,72,33,11
06/17/2020,Richmond,80+,36,16,8
06/17/2020,Richmond,Missing,18,0,0
06/17/2020,Roanoke,0-9,7,0,0
06/17/2020,Roanoke,10-19,17,0,0
06/17/2020,Roanoke,20-29,52,1,0
06/17/2020,Roanoke,30-39,59,0,0
06/17/2020,Roanoke,40-49,38,1,0
06/17/2020,Roanoke,50-59,30,1,0
06/17/2020,Roanoke,60-69,23,3,0
06/17/2020,Roanoke,70-79,10,3,0
06/17/2020,Roanoke,80+,38,3,10
06/17/2020,Roanoke,Missing,3,0,0
06/17/2020,Southside,0-9,2,0,0
06/17/2020,Southside,10-19,5,0,0
06/17/2020,Southside,20-29,31,2,0
06/17/2020,Southside,30-39,35,0,0
06/17/2020,Southside,40-49,30,5,0
06/17/2020,Southside,50-59,48,7,0
06/17/2020,Southside,60-69,49,12,3
06/17/2020,Southside,70-79,52,9,11
06/17/2020,Southside,80+,77,11,12
06/17/2020,Southside,Missing,0,0,0
06/17/2020,Thomas Jefferson,0-9,27,1,0
06/17/2020,Thomas Jefferson,10-19,40,1,0
06/17/2020,Thomas Jefferson,20-29,112,1,0
06/17/2020,Thomas Jefferson,30-39,140,5,0
06/17/2020,Thomas Jefferson,40-49,112,5,0
06/17/2020,Thomas Jefferson,50-59,94,9,1
06/17/2020,Thomas Jefferson,60-69,66,17,2
06/17/2020,Thomas Jefferson,70-79,58,19,2
06/17/2020,Thomas Jefferson,80+,72,23,14
