"age","date","cum.deaths","daily.deaths","code"
"1-4",2020-11-17,0,0,"NJ"
"65-74",2020-11-13,2848,4,"NJ"
"65-74",2020-11-14,2852,4,"NJ"
"65-74",2020-11-15,2855,3,"NJ"
"65-74",2020-11-16,2857,2,"NJ"
"65-74",2020-11-17,2864,7,"NJ"
"0-1",2020-11-13,0,0,"NJ"
"0-1",2020-11-14,0,0,"NJ"
"0-1",2020-11-15,0,0,"NJ"
"0-1",2020-11-16,0,0,"NJ"
"0-1",2020-11-17,0,0,"NJ"
"35-44",2020-11-13,273,0,"NJ"
"35-44",2020-11-14,273,0,"NJ"
"35-44",2020-11-15,273,0,"NJ"
"35-44",2020-11-16,273,0,"NJ"
"35-44",2020-11-17,273,0,"NJ"
"85+",2020-11-13,4950,7,"NJ"
"85+",2020-11-14,4956,6,"NJ"
"85+",2020-11-15,4960,4,"NJ"
"85+",2020-11-16,4963,3,"NJ"
"85+",2020-11-17,4973,10,"NJ"
"55-64",2020-11-13,1895,4,"NJ"
"55-64",2020-11-14,1898,3,"NJ"
"55-64",2020-11-15,1900,2,"NJ"
"55-64",2020-11-16,1901,1,"NJ"
"55-64",2020-11-17,1906,5,"NJ"
"5-14",2020-11-13,0,0,"NJ"
"5-14",2020-11-14,0,0,"NJ"
"5-14",2020-11-15,0,0,"NJ"
"5-14",2020-11-16,0,0,"NJ"
"5-14",2020-11-17,0,0,"NJ"
"75-84",2020-11-13,3801,4,"NJ"
"75-84",2020-11-14,3805,4,"NJ"
"75-84",2020-11-15,3807,2,"NJ"
"75-84",2020-11-16,3809,2,"NJ"
"75-84",2020-11-17,3814,5,"NJ"
"15-24",2020-11-18,13,0,"NJ"
"45-54",2020-11-18,782,3,"NJ"
"25-34",2020-11-18,116,0,"NJ"
"1-4",2020-11-18,0,0,"NJ"
"65-74",2020-11-18,2867,3,"NJ"
"0-1",2020-11-18,0,0,"NJ"
"35-44",2020-11-18,275,2,"NJ"
"85+",2020-11-18,4976,3,"NJ"
"55-64",2020-11-18,1908,2,"NJ"
"5-14",2020-11-18,0,0,"NJ"
"75-84",2020-11-18,3816,2,"NJ"
"15-24",2020-11-19,13,0,"NJ"
"15-24",2020-11-20,13,0,"NJ"
"15-24",2020-11-21,13,0,"NJ"
"15-24",2020-11-22,13,0,"NJ"
"15-24",2020-11-23,13,0,"NJ"
"15-24",2020-11-24,13,0,"NJ"
"45-54",2020-11-19,784,2,"NJ"
"45-54",2020-11-20,785,1,"NJ"
"45-54",2020-11-21,787,2,"NJ"
"45-54",2020-11-22,788,1,"NJ"
"45-54",2020-11-23,789,1,"NJ"
"45-54",2020-11-24,792,3,"NJ"
"25-34",2020-11-19,116,0,"NJ"
"25-34",2020-11-20,116,0,"NJ"
"25-34",2020-11-21,116,0,"NJ"
"25-34",2020-11-22,116,0,"NJ"
"25-34",2020-11-23,116,0,"NJ"
"25-34",2020-11-24,116,0,"NJ"
"1-4",2020-11-19,0,0,"NJ"
"1-4",2020-11-20,0,0,"NJ"
"1-4",2020-11-21,0,0,"NJ"
"1-4",2020-11-22,0,0,"NJ"
"1-4",2020-11-23,0,0,"NJ"
"1-4",2020-11-24,0,0,"NJ"
"65-74",2020-11-19,2871,4,"NJ"
"65-74",2020-11-20,2874,3,"NJ"
"65-74",2020-11-21,2878,4,"NJ"
"65-74",2020-11-22,2880,2,"NJ"
"65-74",2020-11-23,2881,1,"NJ"
"65-74",2020-11-24,2887,6,"NJ"
"0-1",2020-11-19,0,0,"NJ"
"0-1",2020-11-20,0,0,"NJ"
"0-1",2020-11-21,0,0,"NJ"
"0-1",2020-11-22,0,0,"NJ"
"0-1",2020-11-23,0,0,"NJ"
"0-1",2020-11-24,0,0,"NJ"
"35-44",2020-11-19,275,0,"NJ"
"35-44",2020-11-20,275,0,"NJ"
"35-44",2020-11-21,275,0,"NJ"
"35-44",2020-11-22,275,0,"NJ"
"35-44",2020-11-23,275,0,"NJ"
"35-44",2020-11-24,276,1,"NJ"
"85+",2020-11-19,4985,9,"NJ"
"85+",2020-11-20,4991,6,"NJ"
"85+",2020-11-21,5000,9,"NJ"
"85+",2020-11-22,5003,3,"NJ"
"85+",2020-11-23,5006,3,"NJ"
"85+",2020-11-24,5018,12,"NJ"
"55-64",2020-11-19,1911,3,"NJ"
"55-64",2020-11-20,1913,2,"NJ"
"55-64",2020-11-21,1916,3,"NJ"
"55-64",2020-11-22,1917,1,"NJ"
"55-64",2020-11-23,1918,1,"NJ"
"55-64",2020-11-24,1922,4,"NJ"
"5-14",2020-11-19,0,0,"NJ"
"5-14",2020-11-20,0,0,"NJ"
"5-14",2020-11-21,0,0,"NJ"
"5-14",2020-11-22,0,0,"NJ"
"5-14",2020-11-23,0,0,"NJ"
"5-14",2020-11-24,0,0,"NJ"
"75-84",2020-11-19,3822,6,"NJ"
"75-84",2020-11-20,3826,4,"NJ"
"75-84",2020-11-21,3832,6,"NJ"
"75-84",2020-11-22,3835,3,"NJ"
"75-84",2020-11-23,3837,2,"NJ"
"75-84",2020-11-24,3846,9,"NJ"
"15-24",2020-11-25,13,0,"NJ"
"45-54",2020-11-25,794,2,"NJ"
"25-34",2020-11-25,116,0,"NJ"
"1-4",2020-11-25,0,0,"NJ"
"65-74",2020-11-25,2890,3,"NJ"
"0-1",2020-11-25,0,0,"NJ"
"35-44",2020-11-25,279,3,"NJ"
"85+",2020-11-25,5021,3,"NJ"
"55-64",2020-11-25,1925,3,"NJ"
"5-14",2020-11-25,0,0,"NJ"
"75-84",2020-11-25,3854,8,"NJ"
"15-24",2020-11-26,13,0,"NJ"
"15-24",2020-11-27,13,0,"NJ"
"15-24",2020-11-28,13,0,"NJ"
"15-24",2020-11-29,13,0,"NJ"
"15-24",2020-11-30,13,0,"NJ"
"15-24",2020-12-01,13,0,"NJ"
"45-54",2020-11-26,796,2,"NJ"
"45-54",2020-11-27,796,0,"NJ"
"45-54",2020-11-28,797,1,"NJ"
"45-54",2020-11-29,797,0,"NJ"
"45-54",2020-11-30,797,0,"NJ"
"45-54",2020-12-01,801,4,"NJ"
"25-34",2020-11-26,116,0,"NJ"
"25-34",2020-11-27,116,0,"NJ"
"25-34",2020-11-28,116,0,"NJ"
"25-34",2020-11-29,116,0,"NJ"
"25-34",2020-11-30,116,0,"NJ"
"25-34",2020-12-01,117,1,"NJ"
"1-4",2020-11-26,0,0,"NJ"
"1-4",2020-11-27,0,0,"NJ"
"1-4",2020-11-28,0,0,"NJ"
"1-4",2020-11-29,0,0,"NJ"
"1-4",2020-11-30,0,0,"NJ"
"1-4",2020-12-01,0,0,"NJ"
"65-74",2020-11-26,2896,6,"NJ"
"65-74",2020-11-27,2898,2,"NJ"
"65-74",2020-11-28,2902,4,"NJ"
"65-74",2020-11-29,2904,2,"NJ"
"65-74",2020-11-30,2906,2,"NJ"
"65-74",2020-12-01,2920,14,"NJ"
"0-1",2020-11-26,0,0,"NJ"
"0-1",2020-11-27,0,0,"NJ"
"0-1",2020-11-28,0,0,"NJ"
"0-1",2020-11-29,0,0,"NJ"
"0-1",2020-11-30,0,0,"NJ"
"0-1",2020-12-01,0,0,"NJ"
"35-44",2020-11-26,279,0,"NJ"
"35-44",2020-11-27,279,0,"NJ"
"35-44",2020-11-28,279,0,"NJ"
"35-44",2020-11-29,279,0,"NJ"
"35-44",2020-11-30,279,0,"NJ"
"35-44",2020-12-01,279,0,"NJ"
"85+",2020-11-26,5030,9,"NJ"
"85+",2020-11-27,5034,4,"NJ"
"85+",2020-11-28,5039,5,"NJ"
"85+",2020-11-29,5041,2,"NJ"
"85+",2020-11-30,5044,3,"NJ"
"85+",2020-12-01,5064,20,"NJ"
"55-64",2020-11-26,1929,4,"NJ"
"55-64",2020-11-27,1931,2,"NJ"
"55-64",2020-11-28,1933,2,"NJ"
"55-64",2020-11-29,1934,1,"NJ"
"55-64",2020-11-30,1935,1,"NJ"
"55-64",2020-12-01,1944,9,"NJ"
"5-14",2020-11-26,0,0,"NJ"
"5-14",2020-11-27,0,0,"NJ"
"5-14",2020-11-28,0,0,"NJ"
"5-14",2020-11-29,0,0,"NJ"
"5-14",2020-11-30,0,0,"NJ"
"5-14",2020-12-01,0,0,"NJ"
"75-84",2020-11-26,3863,9,"NJ"
"75-84",2020-11-27,3867,4,"NJ"
"75-84",2020-11-28,3872,5,"NJ"
"75-84",2020-11-29,3875,3,"NJ"
"75-84",2020-11-30,3878,3,"NJ"
"75-84",2020-12-01,3898,20,"NJ"
"15-24",2020-12-02,13,0,"NJ"
"45-54",2020-12-02,804,3,"NJ"
"25-34",2020-12-02,117,0,"NJ"
"1-4",2020-12-02,0,0,"NJ"
"65-74",2020-12-02,2922,2,"NJ"
"0-1",2020-12-02,0,0,"NJ"
"35-44",2020-12-02,279,0,"NJ"
"85+",2020-12-02,5067,3,"NJ"
"55-64",2020-12-02,1946,2,"NJ"
"5-14",2020-12-02,0,0,"NJ"
"75-84",2020-12-02,3901,3,"NJ"
"15-24",2020-12-03,13,0,"NJ"
"15-24",2020-12-04,13,0,"NJ"
"15-24",2020-12-05,13,0,"NJ"
"15-24",2020-12-06,13,0,"NJ"
"15-24",2020-12-07,13,0,"NJ"
"15-24",2020-12-08,13,0,"NJ"
"45-54",2020-12-03,806,2,"NJ"
"45-54",2020-12-04,808,2,"NJ"
"45-54",2020-12-05,810,2,"NJ"
"45-54",2020-12-06,810,0,"NJ"
"45-54",2020-12-07,810,0,"NJ"
"45-54",2020-12-08,814,4,"NJ"
"25-34",2020-12-03,117,0,"NJ"
"25-34",2020-12-04,117,0,"NJ"
"25-34",2020-12-05,117,0,"NJ"
"25-34",2020-12-06,117,0,"NJ"
"25-34",2020-12-07,117,0,"NJ"
"25-34",2020-12-08,118,1,"NJ"
"1-4",2020-12-03,0,0,"NJ"
"1-4",2020-12-04,0,0,"NJ"
"1-4",2020-12-05,0,0,"NJ"
"1-4",2020-12-06,0,0,"NJ"
"1-4",2020-12-07,0,0,"NJ"
"1-4",2020-12-08,0,0,"NJ"
"65-74",2020-12-03,2937,15,"NJ"
"65-74",2020-12-04,2948,11,"NJ"
"65-74",2020-12-05,2960,12,"NJ"
"65-74",2020-12-06,2965,5,"NJ"
"65-74",2020-12-07,2970,5,"NJ"
"65-74",2020-12-08,2990,20,"NJ"
"0-1",2020-12-03,0,0,"NJ"
"0-1",2020-12-04,0,0,"NJ"
"0-1",2020-12-05,0,0,"NJ"
"0-1",2020-12-06,0,0,"NJ"
"0-1",2020-12-07,0,0,"NJ"
"0-1",2020-12-08,0,0,"NJ"
"35-44",2020-12-03,279,0,"NJ"
"35-44",2020-12-04,279,0,"NJ"
"35-44",2020-12-05,279,0,"NJ"
"35-44",2020-12-06,279,0,"NJ"
"35-44",2020-12-07,279,0,"NJ"
"35-44",2020-12-08,279,0,"NJ"
"85+",2020-12-03,5091,24,"NJ"
"85+",2020-12-04,5109,18,"NJ"
"85+",2020-12-05,5128,19,"NJ"
"85+",2020-12-06,5136,8,"NJ"
"85+",2020-12-07,5144,8,"NJ"
"85+",2020-12-08,5176,32,"NJ"
"55-64",2020-12-03,1955,9,"NJ"
"55-64",2020-12-04,1962,7,"NJ"
"55-64",2020-12-05,1969,7,"NJ"
"55-64",2020-12-06,1971,2,"NJ"
"55-64",2020-12-07,1973,2,"NJ"
"55-64",2020-12-08,1986,13,"NJ"
"5-14",2020-12-03,0,0,"NJ"
"5-14",2020-12-04,0,0,"NJ"
"5-14",2020-12-05,0,0,"NJ"
"5-14",2020-12-06,0,0,"NJ"
"5-14",2020-12-07,0,0,"NJ"
"5-14",2020-12-08,0,0,"NJ"
"75-84",2020-12-03,3919,18,"NJ"
"75-84",2020-12-04,3932,13,"NJ"
"75-84",2020-12-05,3947,15,"NJ"
"75-84",2020-12-06,3953,6,"NJ"
"75-84",2020-12-07,3959,6,"NJ"
"75-84",2020-12-08,3983,24,"NJ"
"15-24",2020-12-09,13,0,"NJ"
"45-54",2020-12-09,816,2,"NJ"
"25-34",2020-12-09,121,3,"NJ"
"1-4",2020-12-09,0,0,"NJ"
"65-74",2020-12-09,3012,22,"NJ"
"0-1",2020-12-09,0,0,"NJ"
"35-44",2020-12-09,282,3,"NJ"
"85+",2020-12-09,5205,29,"NJ"
"55-64",2020-12-09,1987,1,"NJ"
"5-14",2020-12-09,0,0,"NJ"
"75-84",2020-12-09,4007,24,"NJ"
"15-24",2020-12-10,13,0,"NJ"
"15-24",2020-12-11,13,0,"NJ"
"15-24",2020-12-12,13,0,"NJ"
"15-24",2020-12-13,13,0,"NJ"
"15-24",2020-12-14,13,0,"NJ"
"15-24",2020-12-15,13,0,"NJ"
"45-54",2020-12-10,817,1,"NJ"
"45-54",2020-12-11,818,1,"NJ"
"45-54",2020-12-12,820,2,"NJ"
"45-54",2020-12-13,820,0,"NJ"
"45-54",2020-12-14,820,0,"NJ"
"45-54",2020-12-15,822,2,"NJ"
"25-34",2020-12-10,121,0,"NJ"
"25-34",2020-12-11,121,0,"NJ"
"25-34",2020-12-12,121,0,"NJ"
"25-34",2020-12-13,121,0,"NJ"
"25-34",2020-12-14,121,0,"NJ"
"25-34",2020-12-15,121,0,"NJ"
"1-4",2020-12-10,0,0,"NJ"
"1-4",2020-12-11,0,0,"NJ"
"1-4",2020-12-12,0,0,"NJ"
"1-4",2020-12-13,0,0,"NJ"
"1-4",2020-12-14,0,0,"NJ"
"1-4",2020-12-15,0,0,"NJ"
"65-74",2020-12-10,3027,15,"NJ"
"65-74",2020-12-11,3039,12,"NJ"
"65-74",2020-12-12,3055,16,"NJ"
"65-74",2020-12-13,3060,5,"NJ"
"65-74",2020-12-14,3066,6,"NJ"
"65-74",2020-12-15,3088,22,"NJ"
"0-1",2020-12-10,0,0,"NJ"
"0-1",2020-12-11,0,0,"NJ"
"0-1",2020-12-12,0,0,"NJ"
"0-1",2020-12-13,0,0,"NJ"
"0-1",2020-12-14,0,0,"NJ"
"0-1",2020-12-15,0,0,"NJ"
"35-44",2020-12-10,283,1,"NJ"
"35-44",2020-12-11,284,1,"NJ"
"35-44",2020-12-12,285,1,"NJ"
"35-44",2020-12-13,285,0,"NJ"
"35-44",2020-12-14,285,0,"NJ"
"35-44",2020-12-15,286,1,"NJ"
"85+",2020-12-10,5227,22,"NJ"
"85+",2020-12-11,5245,18,"NJ"
"85+",2020-12-12,5268,23,"NJ"
"85+",2020-12-13,5274,6,"NJ"
"85+",2020-12-14,5282,8,"NJ"
"85+",2020-12-15,5315,33,"NJ"
"55-64",2020-12-10,1995,8,"NJ"
"55-64",2020-12-11,2002,7,"NJ"
"55-64",2020-12-12,2011,9,"NJ"
"55-64",2020-12-13,2013,2,"NJ"
"55-64",2020-12-14,2016,3,"NJ"
"55-64",2020-12-15,2028,12,"NJ"
"5-14",2020-12-10,0,0,"NJ"
"5-14",2020-12-11,0,0,"NJ"
"5-14",2020-12-12,0,0,"NJ"
"5-14",2020-12-13,0,0,"NJ"
"5-14",2020-12-14,0,0,"NJ"
"5-14",2020-12-15,0,0,"NJ"
"75-84",2020-12-10,4024,17,"NJ"
"75-84",2020-12-11,4038,14,"NJ"
"75-84",2020-12-12,4056,18,"NJ"
"75-84",2020-12-13,4061,5,"NJ"
"75-84",2020-12-14,4067,6,"NJ"
"75-84",2020-12-15,4092,25,"NJ"
"15-24",2020-12-16,13,0,"NJ"
"45-54",2020-12-16,825,3,"NJ"
"25-34",2020-12-16,122,1,"NJ"
"1-4",2020-12-16,0,0,"NJ"
"65-74",2020-12-16,3110,22,"NJ"
"0-1",2020-12-16,0,0,"NJ"
"35-44",2020-12-16,289,3,"NJ"
"85+",2020-12-16,5320,5,"NJ"
"55-64",2020-12-16,2033,5,"NJ"
"5-14",2020-12-16,0,0,"NJ"
"75-84",2020-12-16,4121,29,"NJ"
"15-24",2020-12-17,13,0,"NJ"
"15-24",2020-12-18,13,0,"NJ"
"15-24",2020-12-19,13,0,"NJ"
"15-24",2020-12-20,13,0,"NJ"
"15-24",2020-12-21,13,0,"NJ"
"15-24",2020-12-22,13,0,"NJ"
"45-54",2020-12-17,828,3,"NJ"
"45-54",2020-12-18,830,2,"NJ"
"45-54",2020-12-19,832,2,"NJ"
"45-54",2020-12-20,833,1,"NJ"
"45-54",2020-12-21,834,1,"NJ"
"45-54",2020-12-22,838,4,"NJ"
"25-34",2020-12-17,122,0,"NJ"
"25-34",2020-12-18,122,0,"NJ"
"25-34",2020-12-19,122,0,"NJ"
"25-34",2020-12-20,122,0,"NJ"
"25-34",2020-12-21,122,0,"NJ"
"25-34",2020-12-22,122,0,"NJ"
"1-4",2020-12-17,0,0,"NJ"
"1-4",2020-12-18,0,0,"NJ"
"1-4",2020-12-19,0,0,"NJ"
"1-4",2020-12-20,0,0,"NJ"
"1-4",2020-12-21,0,0,"NJ"
"1-4",2020-12-22,0,0,"NJ"
"65-74",2020-12-17,3125,15,"NJ"
"65-74",2020-12-18,3134,9,"NJ"
"65-74",2020-12-19,3144,10,"NJ"
"65-74",2020-12-20,3148,4,"NJ"
"65-74",2020-12-21,3154,6,"NJ"
"65-74",2020-12-22,3175,21,"NJ"
"0-1",2020-12-17,0,0,"NJ"
"0-1",2020-12-18,0,0,"NJ"
"0-1",2020-12-19,0,0,"NJ"
"0-1",2020-12-20,0,0,"NJ"
"0-1",2020-12-21,0,0,"NJ"
"0-1",2020-12-22,0,0,"NJ"
"35-44",2020-12-17,290,1,"NJ"
"35-44",2020-12-18,291,1,"NJ"
"35-44",2020-12-19,292,1,"NJ"
"35-44",2020-12-20,292,0,"NJ"
"35-44",2020-12-21,292,0,"NJ"
"35-44",2020-12-22,293,1,"NJ"
"85+",2020-12-17,5345,25,"NJ"
"85+",2020-12-18,5359,14,"NJ"
"85+",2020-12-19,5375,16,"NJ"
"85+",2020-12-20,5382,7,"NJ"
"85+",2020-12-21,5391,9,"NJ"
"85+",2020-12-22,5424,33,"NJ"
"55-64",2020-12-17,2042,9,"NJ"
"55-64",2020-12-18,2046,4,"NJ"
"55-64",2020-12-19,2051,5,"NJ"
"55-64",2020-12-20,2053,2,"NJ"
"55-64",2020-12-21,2056,3,"NJ"
"55-64",2020-12-22,2068,12,"NJ"
"5-14",2020-12-17,0,0,"NJ"
"5-14",2020-12-18,0,0,"NJ"
"5-14",2020-12-19,0,0,"NJ"
"5-14",2020-12-20,0,0,"NJ"
"5-14",2020-12-21,0,0,"NJ"
"5-14",2020-12-22,0,0,"NJ"
"75-84",2020-12-17,4141,20,"NJ"
"75-84",2020-12-18,4152,11,"NJ"
"75-84",2020-12-19,4164,12,"NJ"
"75-84",2020-12-20,4169,5,"NJ"
"75-84",2020-12-21,4176,7,"NJ"
"75-84",2020-12-22,4203,27,"NJ"
"15-24",2020-12-23,13,0,"NJ"
"45-54",2020-12-23,842,4,"NJ"
"25-34",2020-12-23,122,0,"NJ"
"1-4",2020-12-23,0,0,"NJ"
"65-74",2020-12-23,3178,3,"NJ"
"0-1",2020-12-23,0,0,"NJ"
"35-44",2020-12-23,294,1,"NJ"
"85+",2020-12-23,5429,5,"NJ"
"55-64",2020-12-23,2071,3,"NJ"
"5-14",2020-12-23,0,0,"NJ"
"75-84",2020-12-23,4206,3,"NJ"
"15-24",2020-12-24,13,0,"NJ"
"15-24",2020-12-25,13,0,"NJ"
"15-24",2020-12-26,13,0,"NJ"
"15-24",2020-12-27,13,0,"NJ"
"15-24",2020-12-28,13,0,"NJ"
"15-24",2020-12-29,13,0,"NJ"
"45-54",2020-12-24,846,4,"NJ"
"45-54",2020-12-25,849,3,"NJ"
"45-54",2020-12-26,851,2,"NJ"
"45-54",2020-12-27,853,2,"NJ"
"45-54",2020-12-28,855,2,"NJ"
"45-54",2020-12-29,862,7,"NJ"
"25-34",2020-12-24,122,0,"NJ"
"25-34",2020-12-25,122,0,"NJ"
"25-34",2020-12-26,122,0,"NJ"
"25-34",2020-12-27,122,0,"NJ"
"25-34",2020-12-28,122,0,"NJ"
"25-34",2020-12-29,122,0,"NJ"
"1-4",2020-12-24,0,0,"NJ"
"1-4",2020-12-25,0,0,"NJ"
"1-4",2020-12-26,0,0,"NJ"
"1-4",2020-12-27,0,0,"NJ"
"1-4",2020-12-28,0,0,"NJ"
"1-4",2020-12-29,0,0,"NJ"
"65-74",2020-12-24,3194,16,"NJ"
"65-74",2020-12-25,3204,10,"NJ"
"65-74",2020-12-26,3207,3,"NJ"
"65-74",2020-12-27,3210,3,"NJ"
"65-74",2020-12-28,3214,4,"NJ"
"65-74",2020-12-29,3240,26,"NJ"
"0-1",2020-12-24,0,0,"NJ"
"0-1",2020-12-25,0,0,"NJ"
"0-1",2020-12-26,0,0,"NJ"
"0-1",2020-12-27,0,0,"NJ"
"0-1",2020-12-28,0,0,"NJ"
"0-1",2020-12-29,0,0,"NJ"
"35-44",2020-12-24,294,0,"NJ"
"35-44",2020-12-25,294,0,"NJ"
"35-44",2020-12-26,294,0,"NJ"
"35-44",2020-12-27,294,0,"NJ"
"35-44",2020-12-28,294,0,"NJ"
"35-44",2020-12-29,295,1,"NJ"
"85+",2020-12-24,5446,17,"NJ"
"85+",2020-12-25,5457,11,"NJ"
"85+",2020-12-26,5461,4,"NJ"
"85+",2020-12-27,5465,4,"NJ"
"85+",2020-12-28,5469,4,"NJ"
"85+",2020-12-29,5497,28,"NJ"
"55-64",2020-12-24,2079,8,"NJ"
"55-64",2020-12-25,2084,5,"NJ"
"55-64",2020-12-26,2085,1,"NJ"
"55-64",2020-12-27,2086,1,"NJ"
"55-64",2020-12-28,2088,2,"NJ"
"55-64",2020-12-29,2101,13,"NJ"
"5-14",2020-12-24,0,0,"NJ"
"5-14",2020-12-25,0,0,"NJ"
"5-14",2020-12-26,0,0,"NJ"
"5-14",2020-12-27,0,0,"NJ"
"5-14",2020-12-28,0,0,"NJ"
"5-14",2020-12-29,0,0,"NJ"
"75-84",2020-12-24,4226,20,"NJ"
"75-84",2020-12-25,4239,13,"NJ"
"75-84",2020-12-26,4243,4,"NJ"
"75-84",2020-12-27,4247,4,"NJ"
"75-84",2020-12-28,4252,5,"NJ"
"75-84",2020-12-29,4284,32,"NJ"
"15-24",2020-12-30,14,1,"NJ"
"45-54",2020-12-30,870,8,"NJ"
"25-34",2020-12-30,122,0,"NJ"
"1-4",2020-12-30,0,0,"NJ"
"65-74",2020-12-30,3243,3,"NJ"
"0-1",2020-12-30,0,0,"NJ"
"35-44",2020-12-30,297,2,"NJ"
"85+",2020-12-30,5499,2,"NJ"
"55-64",2020-12-30,2104,3,"NJ"
"5-14",2020-12-30,0,0,"NJ"
"75-84",2020-12-30,4288,4,"NJ"
"15-24",2020-12-31,14,0,"NJ"
"15-24",2021-01-01,14,0,"NJ"
"15-24",2021-01-02,14,0,"NJ"
"15-24",2021-01-03,14,0,"NJ"
"15-24",2021-01-04,14,0,"NJ"
"15-24",2021-01-05,14,0,"NJ"
"45-54",2020-12-31,871,1,"NJ"
"45-54",2021-01-01,872,1,"NJ"
"45-54",2021-01-02,872,0,"NJ"
"45-54",2021-01-03,872,0,"NJ"
"45-54",2021-01-04,872,0,"NJ"
"45-54",2021-01-05,874,2,"NJ"
"25-34",2020-12-31,122,0,"NJ"
"25-34",2021-01-01,122,0,"NJ"
"25-34",2021-01-02,122,0,"NJ"
"25-34",2021-01-03,122,0,"NJ"
"25-34",2021-01-04,122,0,"NJ"
"25-34",2021-01-05,122,0,"NJ"
"1-4",2020-12-31,0,0,"NJ"
"1-4",2021-01-01,0,0,"NJ"
"1-4",2021-01-02,0,0,"NJ"
"1-4",2021-01-03,0,0,"NJ"
"1-4",2021-01-04,0,0,"NJ"
"1-4",2021-01-05,0,0,"NJ"
"65-74",2020-12-31,3257,14,"NJ"
"65-74",2021-01-01,3275,18,"NJ"
"65-74",2021-01-02,3279,4,"NJ"
"65-74",2021-01-03,3282,3,"NJ"
"65-74",2021-01-04,3284,2,"NJ"
"65-74",2021-01-05,3309,25,"NJ"
"0-1",2020-12-31,0,0,"NJ"
"0-1",2021-01-01,0,0,"NJ"
"0-1",2021-01-02,0,0,"NJ"
"0-1",2021-01-03,0,0,"NJ"
"0-1",2021-01-04,0,0,"NJ"
"0-1",2021-01-05,0,0,"NJ"
"35-44",2020-12-31,297,0,"NJ"
"35-44",2021-01-01,298,1,"NJ"
"35-44",2021-01-02,298,0,"NJ"
"35-44",2021-01-03,298,0,"NJ"
"35-44",2021-01-04,298,0,"NJ"
"35-44",2021-01-05,299,1,"NJ"
"85+",2020-12-31,5522,23,"NJ"
"85+",2021-01-01,5552,30,"NJ"
"85+",2021-01-02,5558,6,"NJ"
"85+",2021-01-03,5563,5,"NJ"
"85+",2021-01-04,5567,4,"NJ"
"85+",2021-01-05,5607,40,"NJ"
"55-64",2020-12-31,2112,8,"NJ"
"55-64",2021-01-01,2122,10,"NJ"
"55-64",2021-01-02,2124,2,"NJ"
"55-64",2021-01-03,2126,2,"NJ"
"55-64",2021-01-04,2127,1,"NJ"
"55-64",2021-01-05,2141,14,"NJ"
"5-14",2020-12-31,0,0,"NJ"
"5-14",2021-01-01,0,0,"NJ"
"5-14",2021-01-02,0,0,"NJ"
"5-14",2021-01-03,0,0,"NJ"
"5-14",2021-01-04,0,0,"NJ"
"5-14",2021-01-05,0,0,"NJ"
"75-84",2020-12-31,4307,19,"NJ"
"75-84",2021-01-01,4333,26,"NJ"
"75-84",2021-01-02,4338,5,"NJ"
"75-84",2021-01-03,4342,4,"NJ"
"75-84",2021-01-04,4346,4,"NJ"
"75-84",2021-01-05,4381,35,"NJ"
"15-24",2021-01-06,14,0,"NJ"
"45-54",2021-01-06,877,3,"NJ"
"25-34",2021-01-06,123,1,"NJ"
"1-4",2021-01-06,0,0,"NJ"
"65-74",2021-01-06,3313,4,"NJ"
"0-1",2021-01-06,0,0,"NJ"
"35-44",2021-01-06,300,1,"NJ"
"85+",2021-01-06,5611,4,"NJ"
"55-64",2021-01-06,2144,3,"NJ"
"5-14",2021-01-06,0,0,"NJ"
"75-84",2021-01-06,4384,3,"NJ"
"15-24",2021-01-07,14,0,"NJ"
"15-24",2021-01-08,14,0,"NJ"
"15-24",2021-01-09,14,0,"NJ"
"15-24",2021-01-10,14,0,"NJ"
"15-24",2021-01-11,14,0,"NJ"
"15-24",2021-01-12,14,0,"NJ"
"45-54",2021-01-07,881,4,"NJ"
"45-54",2021-01-08,884,3,"NJ"
"45-54",2021-01-09,887,3,"NJ"
"45-54",2021-01-10,887,0,"NJ"
"45-54",2021-01-11,887,0,"NJ"
"45-54",2021-01-12,893,6,"NJ"
"25-34",2021-01-07,124,1,"NJ"
"25-34",2021-01-08,124,0,"NJ"
"25-34",2021-01-09,124,0,"NJ"
"25-34",2021-01-10,124,0,"NJ"
"25-34",2021-01-11,124,0,"NJ"
"25-34",2021-01-12,125,1,"NJ"
"1-4",2021-01-07,0,0,"NJ"
"1-4",2021-01-08,0,0,"NJ"
"1-4",2021-01-09,0,0,"NJ"
"1-4",2021-01-10,0,0,"NJ"
"1-4",2021-01-11,0,0,"NJ"
"1-4",2021-01-12,0,0,"NJ"
"65-74",2021-01-07,3339,26,"NJ"
"65-74",2021-01-08,3362,23,"NJ"
"65-74",2021-01-09,3383,21,"NJ"
"65-74",2021-01-10,3383,0,"NJ"
"65-74",2021-01-11,3383,0,"NJ"
"65-74",2021-01-12,3423,40,"NJ"
"0-1",2021-01-07,0,0,"NJ"
"0-1",2021-01-08,0,0,"NJ"
"0-1",2021-01-09,0,0,"NJ"
"0-1",2021-01-10,0,0,"NJ"
"0-1",2021-01-11,0,0,"NJ"
"0-1",2021-01-12,0,0,"NJ"
"35-44",2021-01-07,301,1,"NJ"
"35-44",2021-01-08,301,0,"NJ"
"35-44",2021-01-09,301,0,"NJ"
"35-44",2021-01-10,301,0,"NJ"
"35-44",2021-01-11,301,0,"NJ"
