"","code","location_name","date","deaths_mean","daily_deaths","cumulative_deaths","daily_cases","state_name","pop_density","pop_count","region_federal","region_census","region_census_sub","consortium","region_census_sub_revised","region_same_as_census","governor_party"
"520","CO","Colorado",2020-02-20,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"521","CO","Colorado",2020-02-21,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"522","CO","Colorado",2020-02-22,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"523","CO","Colorado",2020-02-23,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"524","CO","Colorado",2020-02-24,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"525","CO","Colorado",2020-02-25,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"526","CO","Colorado",2020-02-26,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"527","CO","Colorado",2020-02-27,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"528","CO","Colorado",2020-02-28,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"529","CO","Colorado",2020-02-29,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"530","CO","Colorado",2020-03-01,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"531","CO","Colorado",2020-03-02,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"532","CO","Colorado",2020-03-03,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"533","CO","Colorado",2020-03-04,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"534","CO","Colorado",2020-03-05,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"535","CO","Colorado",2020-03-06,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"536","CO","Colorado",2020-03-07,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"537","CO","Colorado",2020-03-08,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"538","CO","Colorado",2020-03-09,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"539","CO","Colorado",2020-03-10,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"540","CO","Colorado",2020-03-11,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"541","CO","Colorado",2020-03-12,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"542","CO","Colorado",2020-03-13,0,0,0,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"543","CO","Colorado",2020-03-14,1,1,1,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"544","CO","Colorado",2020-03-15,0,0,1,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"545","CO","Colorado",2020-03-16,0,0,1,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"546","CO","Colorado",2020-03-17,1,1,2,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"547","CO","Colorado",2020-03-18,0,0,2,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"548","CO","Colorado",2020-03-19,2,2,4,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"549","CO","Colorado",2020-03-20,0,0,4,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"550","CO","Colorado",2020-03-21,0,0,4,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"551","CO","Colorado",2020-03-22,2,2,6,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"552","CO","Colorado",2020-03-23,1,1,7,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"553","CO","Colorado",2020-03-24,1,1,8,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"554","CO","Colorado",2020-03-25,8,8,16,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"555","CO","Colorado",2020-03-26,3,3,19,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"556","CO","Colorado",2020-03-27,8,8,27,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"557","CO","Colorado",2020-03-28,4,4,31,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"558","CO","Colorado",2020-03-29,16,16,47,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"559","CO","Colorado",2020-03-30,0,0,47,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"560","CO","Colorado",2020-03-31,22,22,69,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"561","CO","Colorado",2020-04-01,0,0,69,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"562","CO","Colorado",2020-04-02,11,11,80,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"563","CO","Colorado",2020-04-03,17,17,97,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"564","CO","Colorado",2020-04-04,14,14,111,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"565","CO","Colorado",2020-04-05,29,29,140,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"566","CO","Colorado",2020-04-06,10,10,150,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"567","CO","Colorado",2020-04-07,29,29,179,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"568","CO","Colorado",2020-04-08,14,14,193,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"569","CO","Colorado",2020-04-09,0,0,193,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"570","CO","Colorado",2020-04-10,33,33,226,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"571","CO","Colorado",2020-04-11,24,24,250,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"572","CO","Colorado",2020-04-12,39,39,289,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"573","CO","Colorado",2020-04-13,17,17,306,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"574","CO","Colorado",2020-04-14,21,21,327,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"575","CO","Colorado",2020-04-15,1,1,328,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"576","CO","Colorado",2020-04-16,27,27,355,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"577","CO","Colorado",2020-04-17,17,17,372,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"578","CO","Colorado",2020-04-18,17,17,389,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"579","CO","Colorado",2020-04-19,31,31,420,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"580","CO","Colorado",2020-04-20,0,0,420,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"581","CO","Colorado",2020-04-21,63,63,483,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"582","CO","Colorado",2020-04-22,20.61,20,503,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"583","CO","Colorado",2020-04-23,19.886,19,522,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"584","CO","Colorado",2020-04-24,19.095,19,541,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"585","CO","Colorado",2020-04-25,18.222,18,559,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"586","CO","Colorado",2020-04-26,17.262,17,576,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"587","CO","Colorado",2020-04-27,16.228,16,592,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"588","CO","Colorado",2020-04-28,15.139,15,607,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"589","CO","Colorado",2020-04-29,14.016,14,621,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"590","CO","Colorado",2020-04-30,12.888,12,633,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"591","CO","Colorado",2020-05-01,11.729,11,644,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"592","CO","Colorado",2020-05-02,10.578,10,654,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"593","CO","Colorado",2020-05-03,9.477,9,663,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"594","CO","Colorado",2020-05-04,8.388,8,671,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"595","CO","Colorado",2020-05-05,7.346,7,678,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"596","CO","Colorado",2020-05-06,6.411,6,684,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"597","CO","Colorado",2020-05-07,5.495,5,689,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"598","CO","Colorado",2020-05-08,4.684,4,693,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"599","CO","Colorado",2020-05-09,3.962,3,696,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"600","CO","Colorado",2020-05-10,3.295,3,699,0,"Colorado",52,5456574,8,"West","Mountain","Western","Mountain",1,"D"
"601","CT","Connecticut",2020-02-01,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"602","CT","Connecticut",2020-02-02,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"603","CT","Connecticut",2020-02-03,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"604","CT","Connecticut",2020-02-04,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"605","CT","Connecticut",2020-02-05,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"606","CT","Connecticut",2020-02-06,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"607","CT","Connecticut",2020-02-07,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"608","CT","Connecticut",2020-02-08,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"609","CT","Connecticut",2020-02-09,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"610","CT","Connecticut",2020-02-10,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"611","CT","Connecticut",2020-02-11,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"612","CT","Connecticut",2020-02-12,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"613","CT","Connecticut",2020-02-13,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"614","CT","Connecticut",2020-02-14,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"615","CT","Connecticut",2020-02-15,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"616","CT","Connecticut",2020-02-16,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"617","CT","Connecticut",2020-02-17,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"618","CT","Connecticut",2020-02-18,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"619","CT","Connecticut",2020-02-19,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"620","CT","Connecticut",2020-02-20,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"621","CT","Connecticut",2020-02-21,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"622","CT","Connecticut",2020-02-22,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"623","CT","Connecticut",2020-02-23,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"624","CT","Connecticut",2020-02-24,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"625","CT","Connecticut",2020-02-25,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"626","CT","Connecticut",2020-02-26,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"627","CT","Connecticut",2020-02-27,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"628","CT","Connecticut",2020-02-28,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"629","CT","Connecticut",2020-02-29,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"630","CT","Connecticut",2020-03-01,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"631","CT","Connecticut",2020-03-02,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"632","CT","Connecticut",2020-03-03,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"633","CT","Connecticut",2020-03-04,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"634","CT","Connecticut",2020-03-05,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"635","CT","Connecticut",2020-03-06,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"636","CT","Connecticut",2020-03-07,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"637","CT","Connecticut",2020-03-08,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"638","CT","Connecticut",2020-03-09,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"639","CT","Connecticut",2020-03-10,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"640","CT","Connecticut",2020-03-11,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"641","CT","Connecticut",2020-03-12,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"642","CT","Connecticut",2020-03-13,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"643","CT","Connecticut",2020-03-14,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"644","CT","Connecticut",2020-03-15,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"645","CT","Connecticut",2020-03-16,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"646","CT","Connecticut",2020-03-17,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"647","CT","Connecticut",2020-03-18,0,0,0,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"648","CT","Connecticut",2020-03-19,2,2,2,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"649","CT","Connecticut",2020-03-20,1,1,3,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"650","CT","Connecticut",2020-03-21,1,1,4,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"651","CT","Connecticut",2020-03-22,4,4,8,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"652","CT","Connecticut",2020-03-23,2,2,10,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"653","CT","Connecticut",2020-03-24,2,2,12,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"654","CT","Connecticut",2020-03-25,7,7,19,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"655","CT","Connecticut",2020-03-26,2,2,21,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"656","CT","Connecticut",2020-03-27,6,6,27,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"657","CT","Connecticut",2020-03-28,6,6,33,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"658","CT","Connecticut",2020-03-29,1,1,34,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"659","CT","Connecticut",2020-03-30,2,2,36,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"660","CT","Connecticut",2020-03-31,33,33,69,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"661","CT","Connecticut",2020-04-01,16,16,85,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"662","CT","Connecticut",2020-04-02,27,27,112,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"663","CT","Connecticut",2020-04-03,19,19,131,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"664","CT","Connecticut",2020-04-04,34,34,165,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"665","CT","Connecticut",2020-04-05,24,24,189,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"666","CT","Connecticut",2020-04-06,17,17,206,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"667","CT","Connecticut",2020-04-07,71,71,277,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"668","CT","Connecticut",2020-04-08,49,49,326,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"669","CT","Connecticut",2020-04-09,54,54,380,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"670","CT","Connecticut",2020-04-10,68,68,448,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"671","CT","Connecticut",2020-04-11,46,46,494,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"672","CT","Connecticut",2020-04-12,60,60,554,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"673","CT","Connecticut",2020-04-13,48,48,602,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"674","CT","Connecticut",2020-04-14,69,69,671,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"675","CT","Connecticut",2020-04-15,197,197,868,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"676","CT","Connecticut",2020-04-16,103,103,971,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"677","CT","Connecticut",2020-04-17,65,65,1036,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"678","CT","Connecticut",2020-04-18,50,50,1086,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"679","CT","Connecticut",2020-04-19,41,41,1127,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"680","CT","Connecticut",2020-04-20,204,204,1331,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"681","CT","Connecticut",2020-04-21,92,92,1423,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"682","CT","Connecticut",2020-04-22,106.626,106,1529,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"683","CT","Connecticut",2020-04-23,106.427,106,1635,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"684","CT","Connecticut",2020-04-24,105.342,105,1740,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"685","CT","Connecticut",2020-04-25,103.458,103,1843,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"686","CT","Connecticut",2020-04-26,100.756,100,1943,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"687","CT","Connecticut",2020-04-27,97.328,97,2040,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"688","CT","Connecticut",2020-04-28,93.254,93,2133,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"689","CT","Connecticut",2020-04-29,88.667,88,2221,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"690","CT","Connecticut",2020-04-30,83.612,83,2304,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"691","CT","Connecticut",2020-05-01,78.219,78,2382,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"692","CT","Connecticut",2020-05-02,72.58,72,2454,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"693","CT","Connecticut",2020-05-03,66.821,66,2520,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"694","CT","Connecticut",2020-05-04,61.057,61,2581,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"695","CT","Connecticut",2020-05-05,55.377,55,2636,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"696","CT","Connecticut",2020-05-06,49.828,49,2685,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"697","CT","Connecticut",2020-05-07,44.533,44,2729,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"698","CT","Connecticut",2020-05-08,39.51,39,2768,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"699","CT","Connecticut",2020-05-09,34.812,34,2802,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"700","CT","Connecticut",2020-05-10,30.466,30,2832,0,"Connecticut",741,3590886,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"701","DC","District of Columbia",2020-02-01,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"702","DC","District of Columbia",2020-02-02,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"703","DC","District of Columbia",2020-02-03,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"704","DC","District of Columbia",2020-02-04,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"705","DC","District of Columbia",2020-02-05,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"706","DC","District of Columbia",2020-02-06,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"707","DC","District of Columbia",2020-02-07,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"708","DC","District of Columbia",2020-02-08,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"709","DC","District of Columbia",2020-02-09,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"710","DC","District of Columbia",2020-02-10,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"711","DC","District of Columbia",2020-02-11,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"712","DC","District of Columbia",2020-02-12,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"713","DC","District of Columbia",2020-02-13,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"714","DC","District of Columbia",2020-02-14,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"715","DC","District of Columbia",2020-02-15,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"716","DC","District of Columbia",2020-02-16,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"717","DC","District of Columbia",2020-02-17,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"718","DC","District of Columbia",2020-02-18,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"719","DC","District of Columbia",2020-02-19,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"720","DC","District of Columbia",2020-02-20,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"721","DC","District of Columbia",2020-02-21,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"722","DC","District of Columbia",2020-02-22,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"723","DC","District of Columbia",2020-02-23,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
"724","DC","District of Columbia",2020-02-24,0,0,0,0,"District of Columbia",11011,672228,3,"South","South Atlantic","","South Atlantic",1,"D"
