"","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_federal","region_census","region_census_sub","consortium","region_census_sub_revised","region_same_as_census","governor_party"
"2301","MN",2020-03-18,77,0,17,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2302","MN",2020-03-19,89,0,12,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2303","MN",2020-03-20,115,0,26,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2304","MN",2020-03-21,138,1,23,1,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2305","MN",2020-03-22,167,1,29,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2306","MN",2020-03-23,234,1,67,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2307","MN",2020-03-24,261,1,27,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2308","MN",2020-03-25,286,1,25,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2309","MN",2020-03-26,344,2,58,1,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2310","MN",2020-03-27,396,4,52,2,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2311","MN",2020-03-28,441,5,45,1,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2312","MN",2020-03-29,503,9,62,4,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2313","MN",2020-03-30,576,10,73,1,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2314","MN",2020-03-31,629,12,53,2,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2315","MN",2020-04-01,689,17,60,5,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2316","MN",2020-04-02,742,18,53,1,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2317","MN",2020-04-03,788,22,46,4,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2318","MN",2020-04-04,865,24,77,2,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2319","MN",2020-04-05,935,29,70,5,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2320","MN",2020-04-06,986,30,51,1,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2321","MN",2020-04-07,1069,34,83,4,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2322","MN",2020-04-08,1154,39,85,5,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2323","MN",2020-04-09,1240,50,86,11,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2324","MN",2020-04-10,1336,57,96,7,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2325","MN",2020-04-11,1427,64,91,7,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2326","MN",2020-04-12,1621,70,194,6,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2327","MN",2020-04-13,1621,70,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2328","MN",2020-04-14,1695,79,74,9,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2329","MN",2020-04-15,1809,87,114,8,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2330","MN",2020-04-16,1809,87,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2331","MN",2020-04-17,2070,111,261,24,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2332","MN",2020-04-18,2209,121,139,10,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2333","MN",2020-04-19,2356,134,147,13,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2334","MN",2020-04-20,2470,143,114,9,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2335","MN",2020-04-21,2567,160,97,17,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2336","MN",2020-04-22,2722,179,155,19,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2337","MN",2020-04-23,2942,200,220,21,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2338","MN",2020-04-24,3185,221,243,21,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2339","MN",2020-04-25,3446,244,261,23,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2340","MN",2020-04-26,3602,272,156,28,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2341","MN",2020-04-27,3811,286,209,14,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2342","MN",2020-04-28,4181,301,370,15,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2343","MN",2020-04-29,4644,319,463,18,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2344","MN",2020-04-30,5136,343,492,24,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2345","MN",2020-05-01,5730,370,594,27,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2346","MN",2020-05-02,6232,394,502,24,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2347","MN",2020-05-03,6663,418,431,24,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2348","MN",2020-05-04,7234,427,571,9,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2349","MN",2020-05-05,7851,455,617,28,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2350","MN",2020-05-06,8579,485,728,30,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2351","MN",2020-05-07,9365,508,786,23,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2353","MO",2020-02-01,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2354","MO",2020-02-02,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2355","MO",2020-02-03,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2356","MO",2020-02-04,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2357","MO",2020-02-05,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2358","MO",2020-02-06,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2359","MO",2020-02-07,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2360","MO",2020-02-08,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2361","MO",2020-02-09,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2362","MO",2020-02-10,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2363","MO",2020-02-11,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2364","MO",2020-02-12,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2365","MO",2020-02-13,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2366","MO",2020-02-14,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2367","MO",2020-02-15,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2368","MO",2020-02-16,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2369","MO",2020-02-17,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2370","MO",2020-02-18,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2371","MO",2020-02-19,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2372","MO",2020-02-20,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2373","MO",2020-02-21,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2374","MO",2020-02-22,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2375","MO",2020-02-23,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2376","MO",2020-02-24,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2377","MO",2020-02-25,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2378","MO",2020-02-26,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2379","MO",2020-02-27,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2380","MO",2020-02-28,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2381","MO",2020-02-29,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2382","MO",2020-03-01,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2383","MO",2020-03-02,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2384","MO",2020-03-03,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2385","MO",2020-03-04,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2386","MO",2020-03-05,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2387","MO",2020-03-06,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2388","MO",2020-03-07,0,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2389","MO",2020-03-08,1,0,1,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2390","MO",2020-03-09,1,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2391","MO",2020-03-10,1,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2392","MO",2020-03-11,1,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2393","MO",2020-03-12,1,0,0,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2394","MO",2020-03-13,2,0,1,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2395","MO",2020-03-14,4,0,2,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2396","MO",2020-03-15,5,0,1,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2397","MO",2020-03-16,6,0,1,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2398","MO",2020-03-17,11,0,5,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2399","MO",2020-03-18,18,0,7,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2400","MO",2020-03-19,31,1,13,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2401","MO",2020-03-20,53,2,22,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2402","MO",2020-03-21,74,3,21,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2403","MO",2020-03-22,87,3,13,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2404","MO",2020-03-23,187,4,100,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2405","MO",2020-03-24,257,7,70,3,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2406","MO",2020-03-25,354,8,97,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2407","MO",2020-03-26,520,9,166,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2408","MO",2020-03-27,666,9,146,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2409","MO",2020-03-28,836,10,170,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2410","MO",2020-03-29,915,13,79,3,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2411","MO",2020-03-30,1051,13,136,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2412","MO",2020-03-31,1357,15,306,2,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2413","MO",2020-04-01,1613,18,256,3,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2414","MO",2020-04-02,1857,22,244,4,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2415","MO",2020-04-03,1864,25,7,3,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2416","MO",2020-04-04,2310,33,446,8,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2417","MO",2020-04-05,2347,44,37,11,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2418","MO",2020-04-06,2736,47,389,3,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2419","MO",2020-04-07,3130,65,394,18,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2420","MO",2020-04-08,3209,86,79,21,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2421","MO",2020-04-09,3432,93,223,7,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2422","MO",2020-04-10,3897,99,465,6,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2423","MO",2020-04-11,4108,116,211,17,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2424","MO",2020-04-12,4269,118,161,2,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2425","MO",2020-04-13,4515,123,246,5,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2426","MO",2020-04-14,4746,149,231,26,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2427","MO",2020-04-15,4791,153,45,4,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2428","MO",2020-04-16,5174,169,383,16,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2429","MO",2020-04-17,5371,184,197,15,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2430","MO",2020-04-18,5579,197,208,13,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2431","MO",2020-04-19,5743,199,164,2,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2432","MO",2020-04-20,5890,200,147,1,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2433","MO",2020-04-21,6066,224,176,24,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2434","MO",2020-04-22,6277,238,211,14,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2435","MO",2020-04-23,6506,252,229,14,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2436","MO",2020-04-24,6788,272,282,20,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2437","MO",2020-04-25,6935,281,147,9,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2438","MO",2020-04-26,7120,283,185,2,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2439","MO",2020-04-27,7305,343,185,60,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2440","MO",2020-04-28,7450,343,145,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2441","MO",2020-04-29,7660,343,210,0,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2442","MO",2020-04-30,7818,350,158,7,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2443","MO",2020-05-01,8067,360,249,10,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2444","MO",2020-05-02,8356,376,289,16,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2445","MO",2020-05-03,8618,381,262,5,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2446","MO",2020-05-04,8946,386,328,5,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2447","MO",2020-05-05,9121,409,175,23,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2448","MO",2020-05-06,9323,428,202,19,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2449","MO",2020-05-07,9581,449,258,21,"Missouri",88,6083672,7,"Midwest","West North Central","","Midwest - West",1,"R"
"2451","MS",2020-02-01,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2452","MS",2020-02-02,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2453","MS",2020-02-03,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2454","MS",2020-02-04,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2455","MS",2020-02-05,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2456","MS",2020-02-06,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2457","MS",2020-02-07,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2458","MS",2020-02-08,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2459","MS",2020-02-09,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2460","MS",2020-02-10,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2461","MS",2020-02-11,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2462","MS",2020-02-12,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2463","MS",2020-02-13,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2464","MS",2020-02-14,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2465","MS",2020-02-15,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2466","MS",2020-02-16,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2467","MS",2020-02-17,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2468","MS",2020-02-18,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2469","MS",2020-02-19,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2470","MS",2020-02-20,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2471","MS",2020-02-21,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2472","MS",2020-02-22,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2473","MS",2020-02-23,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2474","MS",2020-02-24,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2475","MS",2020-02-25,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2476","MS",2020-02-26,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2477","MS",2020-02-27,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2478","MS",2020-02-28,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2479","MS",2020-02-29,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2480","MS",2020-03-01,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2481","MS",2020-03-02,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2482","MS",2020-03-03,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2483","MS",2020-03-04,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2484","MS",2020-03-05,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2485","MS",2020-03-06,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2486","MS",2020-03-07,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2487","MS",2020-03-08,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2488","MS",2020-03-09,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2489","MS",2020-03-10,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2490","MS",2020-03-11,0,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2491","MS",2020-03-12,1,0,1,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2492","MS",2020-03-13,1,0,0,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2493","MS",2020-03-14,6,0,5,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2494","MS",2020-03-15,10,0,4,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2495","MS",2020-03-16,13,0,3,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2496","MS",2020-03-17,21,0,8,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2497","MS",2020-03-18,34,0,13,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2498","MS",2020-03-19,50,1,16,1,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2499","MS",2020-03-20,80,1,30,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2500","MS",2020-03-21,140,1,60,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2501","MS",2020-03-22,207,1,67,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2502","MS",2020-03-23,249,1,42,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2503","MS",2020-03-24,320,1,71,0,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2504","MS",2020-03-25,377,3,57,2,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2505","MS",2020-03-26,485,6,108,3,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2506","MS",2020-03-27,579,8,94,2,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2507","MS",2020-03-28,663,13,84,5,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2508","MS",2020-03-29,759,14,96,1,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2509","MS",2020-03-30,847,16,88,2,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2510","MS",2020-03-31,937,20,90,4,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2511","MS",2020-04-01,1073,22,136,2,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2512","MS",2020-04-02,1177,26,104,4,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2513","MS",2020-04-03,1358,29,181,3,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2514","MS",2020-04-04,1455,35,97,6,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2515","MS",2020-04-05,1638,43,183,8,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2516","MS",2020-04-06,1738,51,100,8,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2517","MS",2020-04-07,1915,60,177,9,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2518","MS",2020-04-08,2003,67,88,7,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2519","MS",2020-04-09,2260,76,257,9,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2520","MS",2020-04-10,2469,82,209,6,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2521","MS",2020-04-11,2642,93,173,11,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2522","MS",2020-04-12,2781,96,139,3,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2523","MS",2020-04-13,2942,98,161,2,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2524","MS",2020-04-14,3087,111,145,13,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2525","MS",2020-04-15,3360,122,273,11,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2526","MS",2020-04-16,3624,129,264,7,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2527","MS",2020-04-17,3793,140,169,11,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2528","MS",2020-04-18,3974,152,181,12,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
"2529","MS",2020-04-19,4274,159,300,7,"Mississippi",63,2992333,4,"South","East South Central","","East South Central",1,"R"
