Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
10/20/2020,Crater,50-59,832,59,8
10/20/2020,Arlington,Missing,19,1,0
10/20/2020,Roanoke,50-59,292,14,0
10/20/2020,Rappahannock,10-19,641,6,0
10/20/2020,Roanoke,10-19,222,1,0
10/20/2020,Eastern Shore,Missing,6,0,0
10/20/2020,Mount Rogers,Missing,0,0,0
10/20/2020,Prince William,60-69,1258,219,62
10/20/2020,Alleghany,70-79,175,25,19
10/20/2020,Crater,20-29,794,10,0
10/20/2020,Loudoun,60-69,476,86,11
10/20/2020,Fairfax,0-9,1015,29,0
10/20/2020,Roanoke,Missing,4,0,0
10/20/2020,Alexandria,20-29,794,13,1
10/20/2020,Portsmouth,70-79,142,56,19
10/20/2020,Alleghany,30-39,309,7,0
10/20/2020,Prince William,20-29,3157,74,1
10/20/2020,Southside,70-79,154,20,18
10/20/2020,Piedmont,Missing,5,0,0
10/20/2020,Rappahannock,0-9,247,2,0
10/20/2020,Henrico,30-39,1044,26,0
10/20/2020,Prince William,10-19,1562,13,0
10/20/2020,Chickahominy,10-19,260,0,0
10/20/2020,Lord Fairfax,0-9,138,3,0
10/20/2020,Central Virginia,Missing,7,0,0
10/20/2020,Fairfax,60-69,2119,411,86
10/20/2020,Hampton,20-29,511,3,1
10/20/2020,Central Shenandoah,40-49,723,29,0
10/20/2020,Pittsylvania-Danville,0-9,72,0,0
10/21/2020,Henrico,50-59,802,80,14
10/21/2020,West Piedmont,50-59,456,55,5
10/21/2020,Cumberland Plateau,20-29,196,0,0
10/21/2020,Alexandria,70-79,144,50,21
10/21/2020,Portsmouth,20-29,580,22,0
10/21/2020,Western Tidewater,30-39,637,22,2
10/21/2020,Central Shenandoah,0-9,166,0,0
10/21/2020,Henrico,80+,509,118,113
10/21/2020,Alexandria,0-9,288,3,0
10/21/2020,Pittsylvania-Danville,40-49,361,17,3
10/21/2020,Henrico,20-29,1084,22,1
10/21/2020,Roanoke,60-69,207,17,1
10/21/2020,Peninsula,30-39,894,19,3
10/21/2020,Alleghany,60-69,225,24,1
10/21/2020,Prince William,70-79,513,144,64
10/21/2020,Norfolk,60-69,480,99,22
10/21/2020,Southside,40-49,276,6,0
10/21/2020,Chesterfield,30-39,1389,46,1
10/21/2020,Loudoun,70-79,234,65,21
10/21/2020,Central Virginia,40-49,546,8,1
10/21/2020,New River,Missing,15,0,0
10/21/2020,Chickahominy,20-29,387,4,0
10/21/2020,New River,0-9,41,2,0
10/21/2020,Cumberland Plateau,0-9,47,0,0
10/21/2020,Three Rivers,70-79,125,25,14
10/21/2020,Rappahannock Rapidan,40-49,497,27,3
10/21/2020,Hampton,0-9,59,0,0
10/21/2020,Piedmont,50-59,361,30,4
10/21/2020,Rappahannock,20-29,1165,23,0
10/21/2020,West Piedmont,20-29,381,5,0
10/21/2020,Arlington,70-79,222,86,38
10/21/2020,Chickahominy,50-59,375,35,1
10/21/2020,Alleghany,40-49,327,9,0
10/21/2020,Prince William,50-59,2344,257,25
10/21/2020,Mount Rogers,0-9,104,2,0
10/21/2020,Eastern Shore,0-9,30,2,0
10/21/2020,Lord Fairfax,10-19,326,6,0
10/21/2020,Rappahannock Rapidan,10-19,281,4,0
10/21/2020,Crater,50-59,832,59,8
10/21/2020,Arlington,Missing,20,1,0
10/21/2020,Roanoke,50-59,299,14,0
10/21/2020,Rappahannock,10-19,646,6,0
10/21/2020,Roanoke,10-19,224,1,0
10/21/2020,Eastern Shore,Missing,6,0,0
10/21/2020,Mount Rogers,Missing,0,0,0
10/21/2020,Prince William,60-69,1261,219,62
10/21/2020,Alleghany,70-79,182,26,19
10/21/2020,Crater,20-29,797,10,0
10/21/2020,Loudoun,60-69,481,86,11
10/21/2020,Fairfax,0-9,1022,29,0
10/21/2020,Roanoke,Missing,4,0,0
10/21/2020,Alexandria,20-29,794,13,1
10/21/2020,Portsmouth,70-79,144,57,20
10/21/2020,Alleghany,30-39,316,7,0
10/21/2020,Prince William,20-29,3174,74,1
10/21/2020,Southside,70-79,155,20,18
10/21/2020,Piedmont,Missing,5,0,0
10/21/2020,Rappahannock,0-9,248,2,0
10/21/2020,Henrico,30-39,1054,26,0
10/21/2020,Prince William,10-19,1569,13,0
10/21/2020,Chickahominy,10-19,262,0,0
10/21/2020,Lord Fairfax,0-9,139,3,0
10/21/2020,Central Virginia,Missing,7,0,0
10/21/2020,Fairfax,60-69,2126,411,87
10/21/2020,Central Virginia,60-69,432,35,9
10/21/2020,Richmond,10-19,494,6,0
10/21/2020,Pittsylvania-Danville,60-69,324,43,11
10/21/2020,Pittsylvania-Danville,Missing,2,0,0
10/21/2020,Chesterfield,60-69,650,98,26
10/21/2020,Southside,10-19,87,2,1
10/21/2020,New River,80+,64,9,12
10/21/2020,Central Virginia,50-59,618,23,5
10/21/2020,Hampton,70-79,107,17,6
10/21/2020,Pittsylvania-Danville,10-19,186,1,0
10/21/2020,Richmond,60-69,405,101,10
10/21/2020,Chickahominy,40-49,295,16,1
10/21/2020,Three Rivers,80+,106,20,17
10/21/2020,Rappahannock,30-39,1005,33,0
10/21/2020,Lord Fairfax,60-69,371,66,18
10/21/2020,Western Tidewater,0-9,131,1,0
10/21/2020,Rappahannock,70-79,253,63,21
10/21/2020,Prince William,80+,326,104,93
10/21/2020,Hampton,80+,60,9,6
10/21/2020,Alexandria,80+,128,37,31
10/21/2020,Mount Rogers,60-69,416,49,13
10/21/2020,Eastern Shore,60-69,207,32,8
10/21/2020,Lord Fairfax,70-79,239,69,29
10/21/2020,New River,30-39,230,5,0
10/21/2020,Chesapeake,10-19,408,4,0
10/21/2020,Hampton,40-49,283,17,1
10/21/2020,Peninsula,Missing,59,0,0
10/21/2020,Henrico,70-79,372,88,55
10/21/2020,Western Tidewater,20-29,608,6,0
10/21/2020,Peninsula,0-9,178,1,0
10/21/2020,Loudoun,40-49,1422,85,1
10/21/2020,Thomas Jefferson,60-69,305,44,7
10/21/2020,Pittsylvania-Danville,70-79,154,34,8
10/21/2020,Chesterfield,80+,249,51,56
10/21/2020,Richmond,0-9,188,6,0
10/21/2020,Chesapeake,80+,199,80,35
10/21/2020,Peninsula,40-49,698,18,2
10/21/2020,Henrico,0-9,227,6,0
10/21/2020,Lenowisco,80+,89,19,6
10/21/2020,Piedmont,60-69,295,28,10
10/21/2020,West Piedmont,0-9,69,1,0
10/21/2020,Rappahannock Rapidan,70-79,121,26,13
10/21/2020,Central Shenandoah,70-79,273,70,22
10/21/2020,Chesapeake,30-39,865,28,0
10/21/2020,Chickahominy,0-9,56,0,0
10/21/2020,Prince William,0-9,790,13,0
10/21/2020,Eastern Shore,50-59,300,26,6
10/21/2020,Mount Rogers,50-59,521,41,6
10/21/2020,Loudoun,10-19,1056,3,0
10/21/2020,Southside,80+,124,15,14
10/21/2020,Central Virginia,80+,185,35,30
10/21/2020,Rappahannock,Missing,42,2,0
10/21/2020,Rappahannock Rapidan,50-59,461,43,2
10/21/2020,Fairfax,80+,987,358,332
10/21/2020,Hampton,Missing,34,0,0
10/21/2020,Cumberland Plateau,80+,48,17,6
10/21/2020,Alleghany,50-59,362,15,1
10/21/2020,Prince William,40-49,3171,208,8
10/21/2020,Fairfax,Missing,180,6,0
10/21/2020,Virginia Beach,40-49,1006,41,3
10/21/2020,Richmond,Missing,35,1,0
10/21/2020,Norfolk,40-49,590,41,2
10/21/2020,Piedmont,80+,105,31,24
10/21/2020,Virginia Beach,60-69,669,83,11
10/21/2020,West Piedmont,40-49,401,27,4
10/21/2020,Arlington,10-19,274,6,0
10/21/2020,Lenowisco,0-9,55,0,0
10/21/2020,Pittsylvania-Danville,50-59,417,35,3
10/21/2020,Virginia Beach,50-59,932,68,9
10/21/2020,Chesapeake,Missing,34,1,0
10/21/2020,Central Shenandoah,80+,242,53,31
10/21/2020,Thomas Jefferson,40-49,519,29,0
10/21/2020,Rappahannock Rapidan,60-69,266,35,6
10/21/2020,Norfolk,30-39,919,41,2
10/21/2020,Rappahannock Rapidan,Missing,18,0,2
10/21/2020,Lord Fairfax,80+,272,62,70
10/21/2020,Three Rivers,10-19,155,1,0
10/21/2020,Piedmont,40-49,387,16,0
10/21/2020,Norfolk,80+,118,40,28
10/21/2020,Peninsula,20-29,1259,3,0
10/21/2020,Norfolk,50-59,592,75,7
10/21/2020,Thomas Jefferson,50-59,393,30,5
10/21/2020,Richmond,70-79,208,78,27
10/21/2020,Chesterfield,70-79,316,69,35
10/21/2020,Piedmont,30-39,405,6,0
10/21/2020,Prince William,30-39,3024,131,4
10/21/2020,Alleghany,20-29,456,1,0
10/21/2020,Alleghany,0-9,62,0,0
10/21/2020,Mount Rogers,40-49,444,12,2
10/21/2020,Eastern Shore,40-49,272,13,2
10/21/2020,Norfolk,0-9,185,4,0
10/21/2020,Cumberland Plateau,40-49,174,6,1
10/21/2020,Eastern Shore,10-19,83,1,0
10/21/2020,Mount Rogers,10-19,258,0,0
10/21/2020,Rappahannock Rapidan,0-9,141,1,0
10/21/2020,Three Rivers,0-9,78,1,0
10/21/2020,Henrico,40-49,881,49,3
10/21/2020,Alexandria,50-59,520,67,14
10/21/2020,Arlington,0-9,134,2,0
10/21/2020,Chickahominy,Missing,22,0,0
10/21/2020,New River,20-29,1828,2,0
10/21/2020,Virginia Beach,20-29,1897,19,0
10/21/2020,Chesapeake,50-59,700,84,8
10/21/2020,Alleghany,80+,143,22,12
10/21/2020,Fairfax,10-19,1945,31,0
10/21/2020,Chesapeake,60-69,535,109,17
10/21/2020,West Piedmont,Missing,1,0,0
10/21/2020,Peninsula,80+,147,39,39
10/21/2020,Crater,40-49,763,28,1
10/21/2020,Chesapeake,40-49,731,55,1
10/21/2020,Thomas Jefferson,20-29,999,6,1
10/21/2020,Lord Fairfax,20-29,635,9,0
10/21/2020,Norfolk,20-29,1668,19,1
10/21/2020,Arlington,30-39,846,50,0
10/21/2020,West Piedmont,60-69,352,53,9
10/21/2020,Pittsylvania-Danville,30-39,327,4,1
10/21/2020,Loudoun,20-29,1349,20,0
10/21/2020,Crater,60-69,566,80,26
10/21/2020,Loudoun,80+,251,68,92
10/21/2020,Arlington,80+,232,94,75
10/21/2020,Virginia Beach,10-19,632,1,0
10/21/2020,Mount Rogers,80+,395,89,80
10/21/2020,Eastern Shore,80+,59,27,21
10/21/2020,Crater,10-19,284,2,0
10/21/2020,Lenowisco,30-39,188,6,1
10/21/2020,Norfolk,Missing,44,1,0
10/21/2020,Henrico,Missing,61,1,1
10/21/2020,New River,40-49,213,8,0
10/21/2020,Central Virginia,0-9,127,0,0
10/21/2020,New River,70-79,102,20,11
10/21/2020,Loudoun,0-9,333,4,0
10/21/2020,Central Virginia,70-79,292,42,13
10/21/2020,Southside,0-9,42,0,0
10/21/2020,Three Rivers,40-49,328,19,2
10/21/2020,Chickahominy,30-39,317,6,0
10/21/2020,Central Shenandoah,60-69,535,64,17
10/21/2020,Western Tidewater,60-69,629,54,24
10/21/2020,Cumberland Plateau,30-39,160,2,0
10/21/2020,Portsmouth,10-19,219,6,0
10/21/2020,Chesterfield,Missing,157,2,0
10/21/2020,Alexandria,40-49,710,52,1
10/21/2020,Thomas Jefferson,70-79,201,40,17
10/21/2020,West Piedmont,80+,207,61,42
10/21/2020,Roanoke,80+,190,12,25
10/21/2020,Fairfax,40-49,3956,349,16
10/21/2020,Thomas Jefferson,80+,217,45,46
10/21/2020,Roanoke,20-29,534,6,0
10/21/2020,Henrico,60-69,525,79,40
10/21/2020,Lord Fairfax,40-49,541,32,2
10/21/2020,Western Tidewater,Missing,28,0,0
10/21/2020,Chickahominy,60-69,232,37,11
10/21/2020,Chesapeake,20-29,877,9,0
10/21/2020,Three Rivers,Missing,23,1,0
10/21/2020,Henrico,10-19,543,6,0
10/21/2020,Mount Rogers,30-39,400,15,0
10/21/2020,Eastern Shore,30-39,267,11,0
10/21/2020,Chesterfield,0-9,302,5,0
10/21/2020,Central Shenandoah,10-19,1246,1,0
10/21/2020,Crater,0-9,111,2,0
10/21/2020,Fairfax,70-79,914,302,127
10/21/2020,Rappahannock,80+,250,90,42
10/21/2020,Alexandria,10-19,297,5,0
10/21/2020,Portsmouth,40-49,418,34,2
10/21/2020,Three Rivers,50-59,347,21,0
10/21/2020,Alleghany,Missing,4,0,0
10/21/2020,Alexandria,30-39,946,37,1
10/21/2020,Southside,Missing,3,0,0
10/21/2020,Portsmouth,60-69,322,59,19
10/21/2020,Roanoke,30-39,456,9,0
10/21/2020,Three Rivers,60-69,251,28,3
10/21/2020,Fairfax,50-59,3446,413,44
10/21/2020,Portsmouth,50-59,385,53,7
10/21/2020,Chickahominy,80+,127,47,33
10/21/2020,Rappahannock Rapidan,30-39,536,21,1
10/21/2020,New River,50-59,198,8,1
10/21/2020,Richmond,80+,139,42,19
10/21/2020,Mount Rogers,20-29,501,1,0
10/21/2020,Eastern Shore,20-29,221,6,0
10/21/2020,Hampton,10-19,143,0,0
10/21/2020,Portsmouth,0-9,83,6,0
10/21/2020,Crater,70-79,313,58,34
10/21/2020,Chesterfield,40-49,1192,60,5
10/21/2020,Alexandria,Missing,11,0,0
10/21/2020,Southside,30-39,301,6,2
10/21/2020,Prince William,Missing,215,3,0
10/21/2020,Hampton,60-69,198,21,14
10/21/2020,Fairfax,20-29,4149,106,3
10/21/2020,Thomas Jefferson,0-9,157,1,0
10/21/2020,Lenowisco,40-49,177,10,0
10/21/2020,Central Virginia,10-19,585,3,0
10/21/2020,Lenowisco,70-79,134,32,12
10/21/2020,Virginia Beach,0-9,280,1,0
10/21/2020,Lenowisco,50-59,191,15,1
10/21/2020,Chesapeake,70-79,260,91,16
10/21/2020,Western Tidewater,80+,280,46,67
10/21/2020,Thomas Jefferson,10-19,849,5,0
10/21/2020,Richmond,40-49,681,50,5
10/21/2020,Lord Fairfax,50-59,596,49,6
10/21/2020,Three Rivers,30-39,375,10,0
10/21/2020,Western Tidewater,70-79,331,47,39
10/21/2020,Arlington,60-69,405,101,22
10/21/2020,Cumberland Plateau,10-19,185,2,0
10/21/2020,West Piedmont,30-39,366,10,0
10/21/2020,Peninsula,10-19,366,1,0
10/21/2020,Lenowisco,10-19,107,0,0
10/21/2020,Chesapeake,0-9,171,3,0
10/21/2020,Peninsula,50-59,650,33,5
10/21/2020,Cumberland Plateau,Missing,0,0,0
10/21/2020,Peninsula,60-69,429,43,10
10/21/2020,Lord Fairfax,30-39,618,17,1
10/21/2020,Virginia Beach,Missing,155,0,0
10/21/2020,Arlington,40-49,708,71,9
10/21/2020,West Piedmont,10-19,260,3,0
10/21/2020,Chickahominy,70-79,165,36,11
10/21/2020,Pittsylvania-Danville,20-29,373,2,0
10/21/2020,Loudoun,50-59,1142,92,4
10/21/2020,Richmond,30-39,1021,53,1
10/21/2020,Thomas Jefferson,Missing,5,0,0
10/21/2020,Rappahannock Rapidan,80+,101,25,27
10/21/2020,Lord Fairfax,Missing,4,0,0
10/21/2020,Cumberland Plateau,50-59,189,18,1
10/21/2020,Hampton,20-29,512,4,1
10/21/2020,Central Shenandoah,40-49,726,28,0
10/21/2020,Pittsylvania-Danville,0-9,73,0,0
10/21/2020,Crater,30-39,938,14,0
10/21/2020,Virginia Beach,70-79,334,90,27
10/21/2020,Virginia Beach,30-39,1433,31,1
10/21/2020,Piedmont,0-9,74,0,0
10/21/2020,Central Shenandoah,30-39,689,11,2
10/21/2020,Hampton,50-59,291,16,4
10/21/2020,Peninsula,70-79,256,57,32
10/21/2020,Arlington,20-29,1025,25,0
10/21/2020,West Piedmont,70-79,243,69,25
10/21/2020,Richmond,20-29,1427,23,0
10/21/2020,Roanoke,0-9,83,0,0
10/21/2020,Hampton,30-39,377,3,0
10/21/2020,Thomas Jefferson,30-39,584,16,0
10/21/2020,Western Tidewater,40-49,647,14,5
10/21/2020,Richmond,50-59,547,85,6
10/21/2020,Western Tidewater,50-59,902,37,11
10/21/2020,Crater,Missing,45,0,0
10/21/2020,Arlington,50-59,571,86,8
10/21/2020,Piedmont,70-79,150,32,16
10/21/2020,Alexandria,60-69,306,62,6
10/21/2020,Portsmouth,30-39,489,31,1
10/21/2020,Lenowisco,20-29,180,0,0
10/21/2020,Central Virginia,30-39,549,15,0
10/21/2020,Norfolk,10-19,405,4,0
10/21/2020,New River,10-19,1241,0,0
10/21/2020,Central Virginia,20-29,1101,8,0
10/21/2020,Rappahannock,50-59,859,75,8
10/21/2020,Rappahannock,60-69,462,72,12
10/21/2020,Piedmont,20-29,431,3,0
10/21/2020,New River,60-69,147,21,4
10/21/2020,Roanoke,40-49,333,12,1
10/21/2020,Three Rivers,20-29,378,9,0
10/21/2020,Rappahannock,40-49,956,59,3
10/21/2020,Portsmouth,80+,76,29,18
10/21/2020,Central Shenandoah,Missing,18,0,0
10/21/2020,Eastern Shore,70-79,72,26,13
10/21/2020,Mount Rogers,70-79,408,88,43
10/21/2020,Cumberland Plateau,70-79,88,12,2
10/21/2020,Piedmont,10-19,176,2,0
10/21/2020,Southside,20-29,228,2,0
10/21/2020,Chesterfield,50-59,1014,93,8
10/21/2020,Rappahannock Rapidan,20-29,529,6,0
10/21/2020,Cumberland Plateau,60-69,151,22,3
10/21/2020,Roanoke,70-79,148,19,8
10/21/2020,Central Shenandoah,20-29,1902,14,0
10/21/2020,Pittsylvania-Danville,80+,161,40,31
10/21/2020,Virginia Beach,80+,284,90,52
10/21/2020,Central Shenandoah,50-59,727,49,6
10/21/2020,Lenowisco,Missing,2,0,0
10/21/2020,Fairfax,30-39,4356,237,10
10/21/2020,Lenowisco,60-69,177,19,3
10/21/2020,Loudoun,30-39,1295,47,0
10/21/2020,Loudoun,Missing,71,0,1
10/21/2020,Southside,50-59,271,17,3
10/21/2020,Chesterfield,20-29,1343,20,0
10/21/2020,Norfolk,70-79,218,78,22
10/21/2020,Alleghany,10-19,263,2,0
10/21/2020,Crater,80+,210,43,45
10/21/2020,Portsmouth,Missing,25,1,0
10/21/2020,Western Tidewater,10-19,291,0,0
10/21/2020,Chesterfield,10-19,761,1,0
10/21/2020,Southside,60-69,242,22,9
10/22/2020,Norfolk,0-9,185,4,0
10/22/2020,Cumberland Plateau,40-49,177,6,1
10/22/2020,Eastern Shore,10-19,83,1,0
10/22/2020,Mount Rogers,10-19,263,0,0
10/22/2020,Rappahannock Rapidan,0-9,142,2,0
10/22/2020,Three Rivers,0-9,82,1,0
10/22/2020,Henrico,40-49,888,49,3
10/22/2020,Alexandria,50-59,524,67,14
10/22/2020,Arlington,0-9,134,2,0
10/22/2020,Chickahominy,Missing,22,0,0
10/22/2020,New River,20-29,1848,2,0
10/22/2020,Virginia Beach,20-29,1906,20,0
10/22/2020,Chesapeake,50-59,703,87,9
10/22/2020,Alleghany,80+,156,23,12
10/22/2020,Fairfax,10-19,1963,32,0
10/22/2020,Chesapeake,60-69,538,109,17
10/22/2020,West Piedmont,Missing,1,0,0
10/22/2020,Peninsula,80+,147,39,39
10/22/2020,Crater,40-49,769,28,1
10/22/2020,Chesapeake,40-49,733,56,1
10/22/2020,Thomas Jefferson,20-29,1008,7,1
10/22/2020,Lord Fairfax,20-29,639,9,0
10/22/2020,Norfolk,20-29,1679,19,1
10/22/2020,Arlington,30-39,851,50,0
10/22/2020,West Piedmont,60-69,357,54,9
10/22/2020,Henrico,50-59,807,80,14
10/22/2020,West Piedmont,50-59,460,55,5
10/22/2020,Cumberland Plateau,20-29,199,0,0
10/22/2020,Alexandria,70-79,144,50,21
10/22/2020,Portsmouth,20-29,582,21,0
10/22/2020,Roanoke,70-79,151,20,8
10/22/2020,Central Shenandoah,20-29,1909,14,0
10/22/2020,Pittsylvania-Danville,80+,165,40,32
10/22/2020,Virginia Beach,80+,285,90,52
10/22/2020,Central Shenandoah,50-59,730,49,6
10/22/2020,Lenowisco,Missing,2,0,0
10/22/2020,Fairfax,30-39,4389,237,10
10/22/2020,Lenowisco,60-69,178,19,3
10/22/2020,Loudoun,30-39,1315,47,0
10/22/2020,West Piedmont,80+,207,61,42
10/22/2020,Roanoke,80+,193,12,25
10/22/2020,Fairfax,40-49,3985,350,16
10/22/2020,Thomas Jefferson,80+,219,47,46
10/22/2020,Roanoke,20-29,543,6,0
10/22/2020,Henrico,60-69,527,80,40
10/22/2020,Lord Fairfax,40-49,546,34,2
10/22/2020,Western Tidewater,Missing,28,0,0
10/22/2020,Chickahominy,60-69,236,38,11
10/22/2020,Chesapeake,20-29,881,10,0
10/22/2020,Three Rivers,Missing,23,1,0
10/22/2020,Henrico,10-19,549,6,0
10/22/2020,Mount Rogers,30-39,403,15,0
10/22/2020,Eastern Shore,30-39,267,11,0
10/22/2020,Chesterfield,0-9,303,5,0
10/22/2020,Central Shenandoah,10-19,1253,1,0
10/22/2020,Crater,0-9,113,2,0
10/22/2020,Fairfax,70-79,922,302,127
10/22/2020,Rappahannock,80+,252,90,42
10/22/2020,Alexandria,10-19,297,5,0
10/22/2020,Portsmouth,40-49,421,34,2
10/22/2020,Three Rivers,50-59,349,21,0
10/22/2020,Alleghany,Missing,4,0,0
10/22/2020,Alexandria,30-39,948,37,1
10/22/2020,Southside,Missing,3,0,0
10/22/2020,Portsmouth,60-69,329,60,19
10/22/2020,Roanoke,Missing,4,0,0
10/22/2020,Alexandria,20-29,798,13,1
10/22/2020,Portsmouth,70-79,146,57,20
10/22/2020,Alleghany,30-39,324,8,0
10/22/2020,Prince William,20-29,3205,75,1
10/22/2020,Southside,70-79,157,20,18
10/22/2020,Piedmont,Missing,5,0,0
10/22/2020,Rappahannock,0-9,249,2,0
10/22/2020,Henrico,30-39,1060,26,0
10/22/2020,Prince William,10-19,1580,13,0
10/22/2020,Chickahominy,10-19,264,0,0
10/22/2020,Lord Fairfax,0-9,140,3,0
10/22/2020,Central Virginia,Missing,7,0,0
10/22/2020,Fairfax,60-69,2143,411,87
10/22/2020,Hampton,20-29,516,4,1
10/22/2020,Central Shenandoah,40-49,732,28,0
10/22/2020,Pittsylvania-Danville,0-9,73,0,0
10/22/2020,Crater,30-39,941,14,0
10/22/2020,Virginia Beach,70-79,336,90,27
10/22/2020,Virginia Beach,30-39,1439,32,1
10/22/2020,Piedmont,0-9,74,0,0
10/22/2020,Central Shenandoah,30-39,693,11,2
10/22/2020,Hampton,50-59,293,16,4
10/22/2020,Peninsula,70-79,260,58,32
10/22/2020,Arlington,20-29,1031,25,0
10/22/2020,West Piedmont,70-79,249,69,25
10/22/2020,Richmond,20-29,1440,23,0
10/22/2020,Roanoke,0-9,84,0,0
10/22/2020,Hampton,30-39,377,3,0
10/22/2020,Thomas Jefferson,30-39,589,17,0
10/22/2020,Western Tidewater,40-49,648,14,5
10/22/2020,Richmond,50-59,550,85,6
10/22/2020,Western Tidewater,50-59,905,36,11
10/22/2020,Crater,Missing,44,0,0
10/22/2020,Roanoke,30-39,462,10,0
10/22/2020,Three Rivers,60-69,255,28,3
10/22/2020,Fairfax,50-59,3475,415,44
10/22/2020,Portsmouth,50-59,388,53,7
10/22/2020,Chickahominy,80+,127,47,33
10/22/2020,Rappahannock Rapidan,50-59,463,43,2
10/22/2020,Fairfax,80+,990,359,333
10/22/2020,Hampton,Missing,34,0,0
10/22/2020,Cumberland Plateau,80+,49,17,6
10/22/2020,Alleghany,50-59,371,15,1
10/22/2020,Prince William,40-49,3190,211,8
10/22/2020,Fairfax,Missing,180,6,0
10/22/2020,Virginia Beach,40-49,1016,41,3
10/22/2020,Richmond,Missing,35,1,0
10/22/2020,Norfolk,40-49,592,41,2
10/22/2020,Piedmont,80+,105,31,24
10/22/2020,Virginia Beach,60-69,679,82,11
10/22/2020,West Piedmont,40-49,404,28,4
10/22/2020,Arlington,10-19,276,6,0
10/22/2020,Lenowisco,0-9,56,0,0
10/22/2020,Pittsylvania-Danville,50-59,418,35,3
10/22/2020,Virginia Beach,50-59,939,69,9
10/22/2020,Chesapeake,Missing,35,1,0
10/22/2020,Central Shenandoah,80+,245,53,31
10/22/2020,Thomas Jefferson,40-49,523,30,0
10/22/2020,Rappahannock Rapidan,60-69,268,35,6
10/22/2020,Norfolk,30-39,920,41,2
10/22/2020,Rappahannock Rapidan,Missing,18,0,2
10/22/2020,Lord Fairfax,80+,274,62,70
10/22/2020,Three Rivers,10-19,155,1,0
10/22/2020,Piedmont,40-49,388,16,0
10/22/2020,Norfolk,80+,118,40,28
10/22/2020,Peninsula,20-29,1265,3,0
10/22/2020,Norfolk,50-59,595,75,7
10/22/2020,Thomas Jefferson,50-59,396,30,5
10/22/2020,Richmond,70-79,209,78,27
10/22/2020,Chesterfield,70-79,319,69,35
10/22/2020,Piedmont,30-39,405,6,0
10/22/2020,Prince William,30-39,3043,131,4
10/22/2020,Alleghany,20-29,469,1,0
10/22/2020,Chesterfield,40-49,1201,60,5
10/22/2020,Alexandria,Missing,11,0,0
10/22/2020,Southside,30-39,304,6,2
10/22/2020,Prince William,Missing,215,3,0
10/22/2020,Hampton,60-69,198,21,14
10/22/2020,Fairfax,20-29,4168,106,3
10/22/2020,Thomas Jefferson,0-9,161,1,0
10/22/2020,Lenowisco,40-49,180,10,0
10/22/2020,Central Virginia,10-19,604,3,0
10/22/2020,Lenowisco,70-79,136,33,12
10/22/2020,Virginia Beach,0-9,284,1,0
10/22/2020,Lenowisco,50-59,198,15,1
10/22/2020,Chesapeake,70-79,261,91,16
10/22/2020,Western Tidewater,80+,279,46,67
10/22/2020,Thomas Jefferson,10-19,858,5,0
10/22/2020,Richmond,40-49,684,50,5
10/22/2020,Lord Fairfax,50-59,603,50,6
10/22/2020,Lord Fairfax,10-19,331,6,0
10/22/2020,Rappahannock Rapidan,10-19,284,4,0
10/22/2020,Crater,50-59,841,61,8
10/22/2020,Arlington,Missing,20,1,0
10/22/2020,Roanoke,50-59,302,14,0
10/22/2020,Rappahannock,10-19,651,6,0
10/22/2020,Roanoke,10-19,227,1,0
10/22/2020,Eastern Shore,Missing,6,0,0
10/22/2020,Mount Rogers,Missing,0,0,0
10/22/2020,Prince William,60-69,1264,220,63
10/22/2020,Alleghany,70-79,187,26,19
10/22/2020,Crater,20-29,801,10,0
10/22/2020,Loudoun,60-69,482,86,11
10/22/2020,Fairfax,0-9,1030,29,0
10/22/2020,Arlington,50-59,574,86,8
10/22/2020,Piedmont,70-79,152,32,16
10/22/2020,Alexandria,60-69,309,62,6
10/22/2020,Portsmouth,30-39,490,31,1
10/22/2020,Lenowisco,20-29,186,0,0
10/22/2020,Central Virginia,30-39,554,15,0
10/22/2020,Norfolk,10-19,408,4,0
10/22/2020,New River,10-19,1254,0,0
10/22/2020,Central Virginia,20-29,1115,8,0
10/22/2020,Rappahannock,50-59,869,75,8
10/22/2020,Rappahannock,60-69,463,72,12
10/22/2020,Piedmont,20-29,431,3,0
10/22/2020,New River,60-69,149,21,4
10/22/2020,Roanoke,40-49,341,12,1
10/22/2020,Three Rivers,20-29,380,9,0
10/22/2020,Rappahannock,40-49,961,59,3
10/22/2020,Portsmouth,80+,80,30,18
10/22/2020,Central Shenandoah,Missing,18,0,0
10/22/2020,Eastern Shore,70-79,73,26,13
10/22/2020,Mount Rogers,70-79,414,89,43
10/22/2020,Cumberland Plateau,70-79,92,13,2
10/22/2020,Piedmont,10-19,176,2,0
10/22/2020,Southside,20-29,228,2,0
10/22/2020,Chesterfield,50-59,1020,93,8
10/22/2020,Rappahannock Rapidan,20-29,534,6,0
10/22/2020,Cumberland Plateau,60-69,157,22,3
10/22/2020,Lenowisco,10-19,108,0,0
10/22/2020,Chesapeake,0-9,175,3,0
10/22/2020,Peninsula,50-59,653,34,5
10/22/2020,Cumberland Plateau,Missing,0,0,0
10/22/2020,Peninsula,60-69,431,44,10
10/22/2020,Lord Fairfax,30-39,621,17,1
10/22/2020,Virginia Beach,Missing,159,0,0
10/22/2020,Arlington,40-49,710,71,9
10/22/2020,West Piedmont,10-19,266,3,0
